Family,CA,CDCA,DCA,LCA,UDCA
5AR%MBQ5678765_1_DUF1295_domain-containing_protein__Rikenellaceae_bacterium_,0.00030825127,0.0008458078,0.012962494,0.0039273803,-0.03308991
5AR%MCH5217706_1_DUF1295_domain-containing_protein__Muribaculaceae_bacterium_,0.017937288,0.023016036,-0.017911505,-0.017292336,-0.0033319572
5AR%MDE7159808_1_DUF1295_domain-containing_protein__Muribaculaceae_bacterium_,-0.017087407,-0.0181752,0.02699127,0.020593904,-0.029271664
5AR%WP_346709278_1_DUF1295_domain-containing_protein__Phocaeicola_salanitronis_,0.02869928,0.026475146,-0.030563124,-0.02281564,0.0026323958
5AR%WP_418203978_1_DUF1295_domain-containing_protein__Bacteroides_sp__,0.03090483,0.026842482,-0.03641306,-0.024964705,0.01235878
5BR%CAK7070565_1_MAG__NADPH_dehydrogenase__Parabacteroides_sp__,-0.011732998,-0.008730528,0.0106200995,0.016644128,-0.017175816
5BR%HIX74022_1_NADH_flavin_oxidoreductase__Candidatus_Parabacteroides_intestinipullorum_,0.027567532,0.02565752,-0.028417766,-0.0234288,0.0039287354
5BR%MBO5195292_1_NADH_flavin_oxidoreductase__Bacteroidales_bacterium_,0.023758523,0.024715196,-0.027382543,-0.025097106,0.015197172
5BR%MBO7234306_1_NADH_flavin_oxidoreductase__Paludibacteraceae_bacterium_,-0.023057232,-0.021621514,0.015003847,0.025793213,-0.0018481065
5BR%MCQ2066925_1_NADH_flavin_oxidoreductase__Bacteroidaceae_bacterium_,0.045287296,0.04825819,-0.03061254,-0.034207944,-0.039977565
5BR%MDD6582580_1_NADH_flavin_oxidoreductase__Bacteroidales_bacterium_,0.016811263,0.020171931,-0.025682466,-0.020839736,0.024449917
5BR%MEZ3591839_1_NADH_flavin_oxidoreductase__Muribaculaceae_bacterium_,0.019803401,0.02423587,-0.024288809,-0.016135303,-0.00063424563
5BR%MFO0559492_1_NADH_flavin_oxidoreductase__Polyangiales_bacterium_,-0.025619144,-0.024549594,0.03243059,0.030597655,-0.032193884
5BR%WP_295936477_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,-0.022366174,-0.02219332,0.016081765,0.026534546,-0.0058207237
5BR%WP_300748828_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,-0.015072343,-0.010353395,0.0143171,0.014362216,-0.009253422
5BR%WP_302380465_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,-0.0324081,-0.03695293,0.020726133,0.03355057,0.014370578
5BR%WP_394671717_1_NADH_flavin_oxidoreductase__Muribaculum_sp__,0.010037213,0.010572279,-0.01831276,-0.015587186,0.02859338
7aHSDH%EOW9602512_1_SDR_family_NAD(P)-dependent_oxidoreductase__Escherichia_coli_,0.06490216,0.05839007,-0.06576263,-0.063137576,0.028141785
7aHSDH%GENOME025100_397,0.010847016,0.014633509,-0.003059256,-0.0047612768,-0.029404478
7aHSDH%GENOME067790_2714,-0.01916175,-0.020739606,0.018423505,0.015210552,0.0063496856
7aHSDH%GENOME122758_282,-0.0013725895,-0.0025578302,-0.0063932217,-0.0028691045,0.02405527
7aHSDH%GENOME125242_1669,-0.008060471,-0.01086825,-0.0053645982,0.0018496619,0.03892276
7aHSDH%GENOME150027_3593,0.056411095,0.06299097,-0.053645886,-0.05089394,-0.0096372245
7aHSDH%HAY2965420_1_SDR_family_oxidoreductase__Escherichia_coli_,0.05923784,0.0580841,-0.05926803,-0.05754079,0.016459085
7aHSDH%HEX5818085_1_7-alpha-hydroxysteroid_dehydrogenase__Gemmatimonadales_bacterium_,0.029134838,0.03955766,-0.015921796,-0.02517861,-0.03876134
7aHSDH%MEO8122524_1_7-alpha-hydroxysteroid_dehydrogenase__Burkholderiales_bacterium_,0.05587566,0.05019822,-0.053920392,-0.059235975,0.029935429
7aHSDH%WP_025075670_1_7alpha-hydroxysteroid_dehydrogenase__Bacteroides_faecichinchillae_,0.013943501,0.02025932,-0.020395188,-0.021074057,0.021698857
7aHSDH%WP_221221011_1_7-alpha-hydroxysteroid_dehydrogenase__Phenylobacterium_haematophilum_,-0.031772297,-0.030586867,0.03099194,0.029402532,-0.0048007504
7aHSDH%WP_262434703_1_7alpha-hydroxysteroid_dehydrogenase__Jilunia_laotingensis_,-0.006719296,-0.015300079,0.00094983773,0.008374304,0.016864656
7bHSDH%GENOME075272_507,-0.018945722,-0.027936507,0.025765581,0.01207537,0.011424115
7bHSDH%WP_394860677_1_7beta-hydroxysteroid_dehydrogenase__Mediterraneibacter_gnavus_,0.014588463,0.008490785,-0.025533462,-0.019981578,0.044706725
BSH1%UPI0001B1C28E,0.022865525,0.0193614,-0.028337186,-0.018760486,0.012881193
BSH1%UPI00022FF9E1,-0.016729381,-0.02012501,0.027518027,0.017207684,-0.020117274
BSH1%UPI0002624191,-0.004107945,-0.0048845243,-0.009371916,0.0028779742,0.02578057
BSH1%UPI0002802AC4,0.02554952,0.032024313,-0.02583313,-0.022295205,-0.008445934
BSH1%UPI00033F0DE9,0.056082044,0.06025502,-0.044213146,-0.047596976,-0.027996335
BSH1%UPI0003A10C39,-0.02155491,-0.022503603,0.015506475,0.026187355,-0.0051357914
BSH1%UPI0004F8D610,0.0054087304,0.008410724,-0.015685042,-0.0053455364,0.014641183
BSH1%UPI0005DBBD01,-0.026449503,-0.024397455,0.016669318,0.016713345,0.026884895
BSH1%UPI00064A1F29,0.0021602162,-0.0042116507,-0.008790733,-0.002768955,0.02353733
BSH1%UPI00070D1B8F,0.026548846,0.025843441,-0.038387805,-0.029237537,0.036165632
BSH1%UPI00076E9CCB,-0.014277668,-0.016681397,0.005384087,0.011310134,0.021057647
BSH1%UPI0007933BD5,-0.00054926495,0.0010439964,-0.011438072,-0.007888355,0.037099335
BSH1%UPI00095C7CBB,-0.0005991837,0.00043440438,-0.014946928,-0.008953363,0.04616839
