Family,3oxoDCA,3oxoLCA,7oxoDCA,Ala_CA,Ala_CDCA,Ala_DCA,Arg_CA,Arg_DCA,Asn_CA,Asn_CDCA,Asn_DCA,Asp_CA,Asp_CDCA,Asp_DCA,CA,CDCA,DCA,GCA,GCDCA,GDCA,GLCA,GUDCA,Gln_CA,Gln_CDCA,Gln_UDCA,Glu_CA,Glu_CDCA,Glu_DCA,His_CA,His_CDCA,His_DCA,IleLeu_CA,LCA,Lys_CA,Lys_CDCA,Lys_DCA,Met_CA,Met_CDCA,Phe_CA,Phe_CDCA,Phe_DCA,TCA,TCDCA,TDCA,TLCA,TUDCA,Thr_CA,Thr_CDCA,Thr_DCA,Trp_CA,Trp_CDCA,Trp_DCA,Tyr_CA,Tyr_CDCA,Tyr_UDCA,UDCA,Val_CA,Val_CDCA,Val_DCA,isoCA_aMCA,isoDCA_isoCDCA,isoLCA,isoUDCA,isoalloLCA
5AR%GENOME179594_130,0.018969003,-0.007960731,0.019135837,0.020095987,0.01591351,0.0055525117,0.019170217,-0.0014251545,0.021285426,0.020233395,0.016034286,0.017619824,0.011318529,-0.0019806672,0.022794478,0.025139077,0.0061155423,0.024699328,0.020393098,0.005598545,-0.000576827,0.013107551,0.016851855,0.0063816714,0.0035396183,0.015430805,0.0037490008,-0.004868293,0.004513332,0.005913653,-0.0033744553,0.012614986,-0.0037155517,0.0045099086,-0.001477198,0.0030578903,0.010471557,-0.003513198,0.017963951,0.015955158,0.0010408495,0.023248758,0.01922654,0.0050041866,-0.00073277863,0.011643078,0.016071452,0.013507352,0.002396858,0.014251906,0.009361467,0.010296583,0.015471402,0.014443511,0.00039496503,0.015071476,0.003835872,0.014208368,-0.010647901,0.014375449,0.0047631087,-0.006585868,0.009644104,-0.004142489
5AR%GENOME179896_434,-0.0025974899,-0.024324054,0.04117268,0.027284259,0.039062794,0.008765403,0.03702413,-0.0032851668,0.035571378,0.035127763,0.0349154,0.03352767,0.036124863,0.00467181,0.038479496,0.036893662,-0.009181095,0.0358595,0.036777392,-0.0011162809,-0.0046262234,0.028124409,0.028644372,0.016655996,0.004235594,0.040237103,0.02779866,-0.00025552086,0.03664064,0.020639056,-2.0926991e-05,0.04713184,-0.019818598,0.028893642,-0.00016037782,0.019698963,0.02232537,0.024020081,0.045343045,0.041424345,0.022661805,0.042440347,0.039708346,0.017648375,0.017733483,0.036642507,0.040686425,0.030371396,0.010598186,0.027541354,0.03737198,0.002750541,0.0456644,0.048799407,0.024247501,0.008940422,0.023677997,0.040079847,-0.006718418,0.040576786,-0.006647698,-0.032092087,0.025846744,-0.04439909
5AR%HIU55603_1_DUF1295_domain-containing_protein__Candidatus_Gallibacteroides_avistercoris_,-0.007958119,-0.004841548,0.004166087,0.0005442425,-0.0017228788,-0.0043552127,0.011223911,0.0027290026,0.0032840848,0.0004435168,0.0017977777,0.010749552,0.005737243,0.00241157,0.0044389395,0.0056854533,-0.0019238391,0.015596834,0.014174169,0.0018727828,-0.0020398304,0.0096652005,0.0017830319,-0.0016429556,-0.0074066604,0.0034253523,0.0005179229,0.001205165,0.00787724,-0.0019279105,-0.002809877,0.00533407,-0.0026664198,0.014832868,0.00079649256,0.011480001,-0.0014624433,0.01148303,0.0053496445,-0.0026976634,-0.0026369158,0.014103458,0.014870087,0.0069184806,0.003768541,0.007141675,0.006718489,0.0042644804,0.002238953,0.008519521,0.005940073,2.9062629e-05,0.007282519,0.00097232737,-0.0031545707,-0.0026529536,0.0014116092,0.00825954,-0.0012847998,0.0041394206,-0.00467767,-0.0066750864,0.0019854268,-0.016152287
5AR%MBD5276024_1_DUF1295_domain-containing_protein__Bacteroides_sp__,0.0109170135,0.0025720135,0.00023870471,0.0130399475,0.0044193882,0.0038559856,0.0003596295,-0.0065351706,0.010071572,0.011606398,0.004723349,0.0021349608,-0.006672244,-0.0033816693,0.00016158893,0.008000794,0.004063581,-0.0017555197,-0.002137662,-0.00041772588,0.0046015917,-0.003310478,0.016658014,0.010967383,0.0054334044,0.00038435138,0.0046027903,-0.00683779,-0.0052435077,0.01600376,0.00378714,-0.001579192,0.0018871196,-0.008681043,-0.0022029046,-0.007125639,0.00819363,-0.00971337,-0.0011432174,0.010655374,-0.0008573053,-0.0032562157,-0.004685603,-0.01409597,-0.013777602,-0.0024567153,0.006569843,0.0023026986,-0.0061339885,0.006566778,-0.0045465464,0.0057226797,0.003143509,0.007852975,0.005940623,0.00626425,0.0016465209,-0.006722557,-0.009942143,-0.0115652075,0.0014728293,0.003700057,-0.0043334905,0.022882905
5AR%MBP3601379_1_DUF1295_domain-containing_protein__Alistipes_sp__,0.0123055065,0.016013538,-0.016145345,-0.014579483,-0.008711316,-0.0008492123,-0.017216915,0.01053048,-0.014275555,-0.015532158,-0.0100798635,-0.01491627,-0.016302502,-0.0010667905,-0.015466857,-0.014265385,0.01491279,-0.008684441,-0.010000319,0.007049463,0.002928939,-0.009627534,-0.01456196,-0.009530952,0.0025765137,-0.017353024,-0.017620442,0.0031841167,-0.014830546,-0.011648997,0.0035425993,-0.01465498,0.014241945,-0.016616173,0.0034331284,-0.015402037,-0.016872264,-0.01741429,-0.00808352,-0.013877188,-0.001964079,-0.014320509,-0.014496319,0.0022367057,0.0005112298,-0.020246753,-0.021118106,-0.018686714,-0.00097593886,-0.013652354,-0.01097674,0.008527978,-0.015705155,-0.014957261,-0.008178272,-0.0006954721,-0.0037975812,-0.010446833,0.0054708337,-0.012960167,0.012661991,0.016226918,-0.0076475954,0.014839658
5AR%MBQ1253485_1_DUF1295_domain-containing_protein__Alistipes_sp__,0.022174263,0.010789227,-0.0022596119,0.009356583,0.0032422529,-0.004330106,-0.008529049,0.005939073,0.0040574367,0.0031825602,0.004025542,-0.0032577035,-0.003463004,-0.0041861027,-0.00082381204,0.0042333878,0.01849972,0.01323534,0.0037873492,0.011389321,-0.00031998885,0.00015783701,0.0035215092,0.005286554,0.006336149,-0.009617455,-0.005795662,-0.008948919,-0.020763123,-0.006064117,-0.009389279,-0.01777544,0.013800613,-0.018879406,8.294612e-05,-0.014641682,0.0027858573,-0.015713673,-0.0074008284,-0.008707395,-0.011780438,0.0014337819,-0.0005540321,-0.0016626832,-0.013141507,-0.01479778,-0.004427074,0.0036037413,-0.0022746446,-0.008079241,-0.018391531,0.007036995,-0.012915446,-0.013192632,-0.015190376,0.011387419,-0.004493624,-0.0011547462,-0.009974006,-0.0082534375,0.017349713,0.01418265,-0.0021653173,0.020949446
5AR%MBR4740186_1_DUF1295_domain-containing_protein__Bacteroidales_bacterium_,-0.0005072115,-0.0051526497,0.008441302,0.006429855,0.0062694703,0.007635266,0.005276045,-0.001521324,0.009360265,0.008358984,0.0055219047,0.007381679,0.005158884,-0.00030296046,0.007475793,0.007630293,-0.0022706247,0.0028473558,0.003362405,0.00041529883,0.010323939,0.0018090537,0.00821541,0.0036437584,0.0022092457,0.0073536546,0.003570294,0.0018048554,0.002370418,0.0072906637,0.0012434041,0.0058367904,-0.003142125,0.0015819083,-0.00070167467,0.0019246645,0.0053185434,0.0027321712,0.006246506,0.010396795,0.00479031,0.0029817717,0.0015788041,-0.004490193,-0.0004539185,0.0051658126,0.007463409,0.00273134,0.0020005137,0.011453689,0.0042669405,-0.003865446,0.006222795,0.0080400035,0.0060106684,0.0018971509,0.0018873528,0.003269572,-0.0016607691,0.008386394,-0.0021639438,-0.0029660454,0.0055203116,4.0917203e-05
5AR%MCH5217706_1_DUF1295_domain-containing_protein__Muribaculaceae_bacterium_,0.00053340045,0.0053395163,-0.0015474675,0.0043512634,0.0015693246,-0.0020871582,-0.0022603492,0.0029984575,-0.0026441729,-0.0012380704,-0.0003773622,-0.006368122,0.0015334424,0.002906465,-0.0012727956,0.0025207899,0.005835787,0.011330546,0.008192257,0.011359467,0.0027466537,0.00869859,-0.004557702,0.0012585334,-0.0014803254,-0.009773511,-0.0021889983,-0.004119372,-0.013527679,-0.010585466,-0.013062052,-0.013306551,0.007117508,-0.006326271,0.0027489793,-0.006485288,0.0037847632,0.0025096375,-0.010613761,-0.010668817,-0.011177927,0.0056089037,0.0069420757,0.003431765,-0.0060302126,-0.0043269307,-0.0008085765,0.0075285644,0.0026266128,-0.0045290063,-0.0148873115,-0.002289554,-0.010149547,-0.012017163,-0.012782011,0.0038768284,-0.0069054444,0.002103562,-0.00599621,-0.0052712597,0.0039800634,0.0062114135,-0.0011181701,0.007668465
5AR%MCQ2341803_1_DUF1295_domain-containing_protein__Paludibacteraceae_bacterium_,-0.004285609,-0.0037780688,-1.8329359e-06,0.0039318856,-0.0026711377,-0.007935942,0.00022144474,-0.005511214,8.5451975e-05,0.002621198,-0.0007560714,-0.010191872,-0.002333486,-0.0046577663,-0.0011485928,0.0008124876,-0.0056147217,0.0025826395,0.0007888908,-0.0063616126,-0.008143562,0.0049602166,0.0005216645,-0.0002369098,-0.000369949,-0.0012802762,0.0005901317,-0.01204799,-0.0042380695,-0.001235945,-0.013941165,-0.0016396029,-0.004828908,-0.00080583163,-0.0074304785,-0.002342938,0.004702346,-0.0009472492,-0.0046329666,0.00079789833,-0.0075203422,0.003071107,0.0034823916,-0.005443022,-0.0048301686,0.0052345307,0.0010176906,0.00046554737,-0.0077953655,0.00021539252,-0.0008522081,-0.005345465,-0.00016908263,0.002391249,0.0025274644,0.0016411549,-0.0001421626,0.00388381,-0.009169771,-0.0048451615,-0.005803868,-0.0034104392,-0.0008873094,0.0036506695
5AR%MCR5660240_1_DUF1295_domain-containing_protein__Bacteroidales_bacterium_,-0.0057584704,0.009761578,-0.015655825,-0.016477264,-0.016310088,-0.0072017796,-0.009345632,0.0070251734,-0.013747114,-0.015878558,-0.009938935,-0.008921882,-0.01300911,0.0037458946,-0.014301092,-0.016103132,0.006123639,-0.010880016,-0.011495409,0.0003269826,-0.0044401814,-0.0116190445,-0.014028362,-0.0064054625,-0.006955838,-0.011928331,-0.010362545,0.005449867,-0.0050877053,-0.009144062,0.0070420313,-0.0113548525,0.009782213,-0.002058381,0.0047130487,-0.0027103424,-0.012091935,0.0022949649,-0.011966556,-0.018342575,-0.003035951,-0.011725405,-0.011303823,0.0040261615,0.0045517376,-0.013006216,-0.0126986625,-0.013215873,0.0017268546,-0.012896973,-0.0086848,0.00085844955,-0.01121309,-0.0141776595,-0.007983405,-0.00914697,-0.0077730697,-0.012437228,0.010797105,-0.012663837,0.0017183486,0.008929279,-0.010572005,-0.00021440811
5AR%WP_005657188_1_DUF1295_domain-containing_protein__Bacteroides_stercoris_,-0.013205081,0.00026670715,-0.006837532,-0.0070933397,-0.012381626,-0.010119812,-0.0005769461,0.00049873913,-0.0022529648,-0.004916418,-0.0025591946,0.004839266,-0.0035056737,0.00514196,-0.0071276873,-0.008151707,-0.0019407294,0.0038453075,0.0004914657,-0.001109148,-0.0024688526,-0.0050671725,-0.0008381795,0.00045620036,-0.009121302,-0.0026296098,-0.0010231319,0.0020956101,-0.00047000762,-0.0031872245,-0.00033941187,-0.0038350695,0.0028789768,0.0086276205,0.0012840475,0.0055190297,-0.0023442246,0.012864513,-0.0041370336,-0.008771678,-0.0047340677,0.0029895476,0.0028120312,-8.6887405e-05,-0.000575238,-0.0020461367,-0.0015565476,-0.004318422,-0.0027174344,0.0017243768,-0.0028365958,-0.005422913,0.0001909443,-0.004526574,-0.0036907208,-0.011077028,-0.0025844413,-0.004624064,-0.00020877577,-0.006734573,-0.0050007547,-0.0004227161,-0.008382789,-0.009336658
5AR%WP_149192684_1_MULTISPECIES__DUF1295_domain-containing_protein__Bacteroidaceae_,-0.009448021,-0.011027553,0.007182513,0.008695174,0.00091088295,-0.0024729113,0.010186009,-0.006516834,0.004443654,0.006456326,0.0019835895,-0.0017232383,0.0039659454,-0.004086053,0.0055349725,0.007792272,-0.01049186,-0.0003739553,0.0028990712,-0.012317226,-0.0029413232,0.010714512,0.006401043,0.00046868232,-0.004275983,0.008334457,0.00489789,-0.00966231,0.008084046,0.0094005605,-0.0064305128,0.011479087,-0.011397201,0.008758158,-0.0056965523,0.005740427,0.004434354,0.003138769,0.004598927,0.010876026,-0.0016345036,0.005245439,0.006091269,-0.007321853,4.33767e-06,0.015089445,0.00875848,0.0012190968,-0.0034701354,0.011782941,0.0127157355,-0.0033625995,0.010433717,0.011835856,0.010711708,0.0012326929,0.0036963937,0.005147101,-0.0054579205,0.0037221878,-0.012367053,-0.011745256,0.003944732,-0.004220888
5AR%WP_300108487_1_DUF1295_domain-containing_protein__uncultured_Alistipes_sp__,-0.012377897,0.0073903394,-0.019047197,-0.00017420157,-0.012749571,-0.009244232,-0.017739454,0.0005461848,-0.014889462,-0.012579995,-0.010528635,-0.020862538,-0.011215658,0.0013317494,-0.01822503,-0.015371418,0.0023011495,-0.0011197748,-0.006333038,0.007093204,-0.0018137399,-0.0071000205,-0.00961439,0.004777788,-0.007519958,-0.020291748,0.0014893105,-0.009845052,-0.023631997,-0.013644688,-0.014491137,-0.025072346,0.00856442,-0.010134599,-0.0002860399,-0.007790883,0.0043928935,-0.0011955788,-0.026106305,-0.017284328,-0.018359685,-0.009568187,-0.0060400027,-0.009702511,-0.017744748,-0.017707268,-0.013929982,-0.0009069265,-0.007922755,-0.014275207,-0.025231674,-0.009655107,-0.021095531,-0.020555802,-0.017015323,-0.011397462,-0.010186954,-0.0129037,-0.009667333,-0.027778018,-0.002845478,0.010253309,-0.019336915,0.02638815
5AR%WP_302729833_1_DUF1295_domain-containing_protein__Bacteroides_sp__ET489_,0.0055779545,0.015916247,-0.022706687,-0.016995095,-0.017872375,-0.007799192,-0.018330803,0.0069241063,-0.015817393,-0.016016193,-0.0085863015,-0.015307887,-0.016704677,-0.0028030726,-0.019609265,-0.021285344,0.0126016,-0.01484331,-0.018315295,0.0038195408,-0.0046650423,-0.015851721,-0.016031986,-0.0012218661,-0.0027461979,-0.020054212,-0.01377575,0.0008509052,-0.01938723,-0.01459409,0.004330815,-0.023758268,0.01613217,-0.018779336,0.0043824404,-0.016484814,-0.01118249,-0.008598864,-0.020190906,-0.02576316,-0.009200458,-0.02083286,-0.019448064,0.0050213747,0.002084743,-0.019601494,-0.020940477,-0.015129489,0.0013366145,-0.024327116,-0.018980555,0.0024096915,-0.025005504,-0.025565213,-0.016763804,-0.0055942256,-0.010345075,-0.018470742,0.01063349,-0.018715363,0.0108156875,0.019413883,-0.01333095,0.017122945
5AR%WP_346709278_1_DUF1295_domain-containing_protein__Phocaeicola_salanitronis_,-0.0029217785,-0.0018368858,0.010498923,-0.0012429648,0.006914512,-0.004503973,0.0057819206,0.0053428872,-0.00091028295,-6.940938e-05,0.0069536995,0.0029512853,0.011505096,0.0057146684,0.012650024,0.005574392,0.00014723655,0.013759489,0.010754435,0.0044987965,-0.005150819,0.01058295,-0.00736746,0.0023707983,-0.0036678547,0.009389748,0.0030119577,0.003200763,0.00470799,-0.010788555,-0.0028943566,0.0074092257,0.0011286662,0.010633256,0.0036559892,0.0059866626,0.0016955963,0.009449728,0.008037956,-0.0040129162,0.0007535666,0.015366747,0.013200504,0.012384611,0.0067260517,0.009232857,0.004186157,0.0043274043,0.002055591,0.00023669159,0.009563188,-0.0057247235,0.0058725756,0.006035763,0.0020829435,-0.0017122487,-0.0017383647,0.009278268,0.006555969,0.016111042,-0.0015315744,-0.005785046,0.007390303,-0.02583728
5AR%WP_418203978_1_DUF1295_domain-containing_protein__Bacteroides_sp__,-0.0055716336,-0.009494976,0.019931156,0.0035262154,0.01176083,-0.0036090764,0.019025857,0.004065887,0.0050997566,0.0046362123,0.010181546,0.009430489,0.019251278,0.0037634606,0.020193212,0.013717448,-0.004616541,0.018162964,0.016411748,-0.002964899,-0.010725818,0.0205338,-0.0026936857,0.0018434227,-0.0008406852,0.017621014,0.005457021,0.0022874356,0.018373337,-0.0035911584,-0.0012735447,0.021956896,-0.0069962614,0.02289107,0.0029763568,0.014681064,0.0023814728,0.014321173,0.019195078,0.0071354224,0.008397665,0.022650685,0.021017328,0.014208864,0.009658237,0.021178503,0.012969705,0.007893564,0.0040120413,0.0118853655,0.024197757,-0.0016375562,0.019087713,0.017759088,0.0116626015,0.0029009155,0.0038100304,0.01843151,0.008758229,0.028420914,-0.0069050086,-0.015737578,0.016862907,-0.039849203
5BR%CAK7070565_1_MAG__NADPH_dehydrogenase__Parabacteroides_sp__,0.008968248,0.020473193,-0.025288524,-0.013743994,-0.019235283,-0.0023187057,-0.02425394,0.003911527,-0.01898835,-0.017363606,-0.014099083,-0.020602671,-0.019430628,-0.0011213577,-0.026972454,-0.02000354,0.011041814,-0.02027071,-0.020157492,0.0043286104,0.0048303856,-0.014076953,-0.014046448,-0.0011783139,0.0051920805,-0.025795393,-0.015914826,-0.0011354651,-0.022814402,-0.008202449,0.0018379362,-0.026386952,0.01623099,-0.022958698,0.0019556878,-0.02034647,-0.015546521,-0.020966316,-0.023409298,-0.018079214,-0.006726363,-0.024416186,-0.022357427,-0.010941374,-0.012418862,-0.019889027,-0.02540272,-0.019705178,-0.0063194297,-0.01495965,-0.020482585,0.0046198424,-0.026633257,-0.023437422,-0.008829358,0.0012286459,-0.009986346,-0.021794436,0.0021132377,-0.028614344,0.009802244,0.0243393,-0.013538623,0.037975118
5BR%GENOME006024_4796,0.010073628,-0.004102825,0.010741894,-0.0013576315,0.00743262,0.0039407453,0.012681669,0.0075447545,2.751408e-05,-0.00060617813,0.0014738723,0.0060762293,0.0075202556,-0.0029827326,0.012639812,0.010595577,0.0023500642,0.013150936,0.012213473,0.0031211707,-0.0037678236,0.011763331,-0.004995458,-0.0056622205,0.0032956274,0.007585362,-0.0010537858,0.0032982237,0.008748604,-0.0060826866,0.0011713099,0.009301197,-0.0044116215,0.011145767,0.0036301992,0.010317957,-0.007403918,-0.0050690407,0.012838151,0.0008838795,0.0016219718,0.013423026,0.011884126,0.011666095,0.0073412536,0.008297257,0.0017717226,-0.0008802755,0.0013277641,0.0045202468,0.013477001,0.00606182,0.0075847567,0.004194715,0.0007885061,0.00766656,0.0016759443,0.008980067,0.0039287945,0.017178817,0.004730654,-0.005265693,0.0127845155,-0.016192371
5BR%GENOME006521_2122,-0.0013846452,-0.0013890411,0.0044590514,0.004958434,0.0055176597,0.0033797827,0.0064943787,0.004687285,-0.0006118993,0.0009518348,0.0028972572,0.00053310767,0.0054034935,0.0043036556,0.006491291,0.008250215,0.003029954,0.013844294,0.013020256,0.009193054,0.002641719,0.0135964835,-0.0026188942,0.0016461391,-0.0028862376,-0.00030644436,0.0010470938,-0.0008172997,-0.0043830653,-0.008771646,-0.0077249003,-0.00063119153,0.0021074628,0.0064290073,0.0062542125,0.005800424,0.003945385,0.00627366,0.0012346325,-0.0035798987,-0.0060706646,0.011415142,0.012452253,0.0067908126,5.460165e-05,0.0037631085,0.0033391484,0.0072105182,0.005631002,0.0025718873,-0.0017648123,-0.0018564435,1.4729078e-05,-0.0012902799,-0.007982791,0.0022124727,-0.0040664454,0.005341407,-0.0017572996,0.0024775267,0.0015456364,-0.00074859045,0.0028653636,-0.0048199445
5BR%GENOME141824_1849,-0.017477041,-0.023101771,0.0050313277,0.006774711,-0.0020663028,-0.0071793515,0.015709713,-0.011730475,0.0058901054,0.005870568,-0.0098892115,0.0063172956,-0.001867314,-0.013267349,0.0054648165,0.0051724706,-0.020895768,-0.0010706047,0.0053902934,-0.019945905,-0.013093145,0.0046233605,0.007768169,-0.012472596,-0.005475724,0.009803195,0.005434184,-0.0132726105,0.01664943,0.013785554,0.00013739694,0.016384382,-0.02494272,0.016047046,-0.0107072685,0.013718158,0.003915273,-0.009328543,0.0059901085,0.015162047,-0.0053066285,0.003353638,0.007623924,-0.013288805,-0.0045822947,0.012194007,0.009040416,-0.00073941285,-0.012795907,0.0100749675,0.016120903,-0.0011197774,0.015909612,0.014362806,0.00708331,-0.008618798,0.0067410124,0.004925902,-0.01365263,0.002739221,-0.023276128,-0.023397872,-0.0021199507,-0.0071091997
5BR%HIX74022_1_NADH_flavin_oxidoreductase__Candidatus_Parabacteroides_intestinipullorum_,-0.003952686,0.002202333,0.0059257825,-0.008742022,0.0021365993,-0.0074164355,-0.0003916839,0.008038655,-0.0066725127,-0.0064296518,0.0038833502,-0.0015334839,0.0077259005,0.007315532,0.0073666763,-0.0012979807,0.0027145967,0.011081643,0.007042065,0.005516471,-0.0052429615,0.0069311536,-0.014143703,-0.001089999,-0.004595437,0.004810982,-0.0023043514,0.0056077186,0.0014375343,-0.016724387,-0.003428556,0.00227705,0.005571148,0.006811367,0.0045954925,0.0032389972,-0.0041013663,0.009820121,0.0035680416,-0.011756664,-0.00054428907,0.01175624,0.009396432,0.014284501,0.008558263,0.0043002036,-0.002096089,2.8205057e-05,0.0033618063,-0.005610515,0.0056385724,-0.007841268,-0.00053261966,-0.0005228063,-0.0013070818,-0.004002184,-0.003704065,0.006943566,0.010267899,0.01374699,0.001115102,-0.0010505519,0.0054061003,-0.027565
5BR%MBO4402754_1_NADH_flavin_oxidoreductase__Bacteroidales_bacterium_,-0.017298259,-0.017775586,0.006029718,-0.0030001095,0.0018840549,0.0017680831,0.015536355,0.0015806067,-0.0005170194,-0.0018297187,-0.0058445293,0.005786908,0.002988843,-0.001820272,0.005502565,0.004006117,-0.013115198,0.0033279401,0.009591727,-0.009907173,-0.007406674,0.010565108,-0.0022318002,-0.014483392,-0.00864177,0.008212015,0.0011697083,-0.002609282,0.01788218,0.002149903,-0.00075176865,0.01940989,-0.01760339,0.016737638,-9.753219e-05,0.014327638,-0.005127745,0.0045875325,0.011575618,0.011348142,0.002244382,0.010208356,0.013942777,0.005335867,0.010359801,0.013961863,0.0050646346,-0.0042116414,-0.00012453161,0.012254859,0.022477323,0.00231244,0.015813665,0.012353466,0.004137975,-0.009654585,0.009407655,0.010886404,-0.0006185913,0.012451973,-0.016304012,-0.020310385,0.00096150656,-0.020717366
5BR%MBO7234306_1_NADH_flavin_oxidoreductase__Paludibacteraceae_bacterium_,0.023346798,0.032079555,-0.02986048,-0.022122849,-0.018274713,0.008314567,-0.029508565,0.014372289,-0.023191934,-0.02212222,-0.011188732,-0.020654464,-0.027605422,0.0043580034,-0.031289577,-0.022525653,0.024310438,-0.024987997,-0.024527067,0.012782356,0.017274987,-0.020176541,-0.017059138,-0.003062188,0.0059802295,-0.029909639,-0.02743359,0.0101967575,-0.026637966,-0.009376608,0.013332405,-0.027207417,0.028355386,-0.031000592,0.011693562,-0.027107721,-0.026846793,-0.0228035,-0.017731598,-0.019200422,0.0026984424,-0.030767554,-0.031132504,-0.0052026603,-0.0049183047,-0.030187853,-0.033399817,-0.02857841,0.0023370392,-0.014868376,-0.021270081,0.013787717,-0.030000923,-0.026751652,-0.011745567,0.003326691,-0.009862787,-0.02634044,0.013779189,-0.02851826,0.023124823,0.03561058,-0.015389942,0.043454103
5BR%MBO8446450_1_NADH_flavin_oxidoreductase__Candidatus_Enterocola_intestinipullorum_,0.0040204553,-0.0034774847,0.00789888,0.0041975398,0.005148721,-0.004836516,0.0096661225,0.002935015,0.0074628275,0.003989931,0.0028524422,0.008274542,0.0032292136,-0.003458418,0.0076056044,0.007151237,0.0022614882,0.013968107,0.01067515,0.00018369673,-0.0072511043,0.0062492746,0.0040565105,-0.0039463653,0.00027384088,0.00655686,-0.000952337,-0.0022357344,0.0066212206,0.00036197357,-0.0010551271,0.0078603225,-0.0035223865,0.007437461,-0.002048375,0.0031728009,-0.0005938879,-0.00311036,0.009332409,0.0034269684,-0.00073677755,0.012173512,0.01027848,0.00476176,0.0015683825,0.0029017737,0.0046777516,0.00042516078,-0.0004687252,0.004941529,0.007104157,0.0056388765,0.009709892,0.006556171,0.00023588017,0.003194888,0.003926976,0.008445498,-0.0025266279,0.009348188,0.0015677316,-0.0062177605,0.0064544757,-0.013154461
5BR%MBQ8101082_1_NADH_flavin_oxidoreductase__Paludibacteraceae_bacterium_,-0.013088694,-0.0050465227,-0.002923599,0.0029029348,-0.0007866003,-0.0008319523,-0.00034529285,-0.013576277,0.0062511433,0.0074576945,0.0021679576,0.003753392,-0.001161163,0.0014873877,-0.004792733,-0.003389188,-0.010192901,-0.013880115,-0.010897492,-0.0136709465,-0.0021132238,-0.013660477,0.012265545,0.004474385,-0.0014162249,0.006104774,0.0076162564,-0.0017009999,0.008404022,0.016897399,0.010212619,0.0055842185,-0.005869491,-9.4525145e-05,-0.0035767609,-0.0011072232,0.0057505695,0.002076855,-0.00077694847,0.010238175,0.004275065,-0.010899026,-0.009853505,-0.014049213,-0.005204569,-0.000587962,0.0058159805,0.0028187237,-0.0045533604,0.0029491317,0.0020665897,-0.0015529976,0.0056057977,0.00901922,0.010519261,-0.00683165,0.0028440217,-0.002917921,-0.0009936062,-0.009728399,-0.0123230815,-0.005692147,-0.006921512,0.0010194118
5BR%MCD8287651_1_NADH_flavin_oxidoreductase__Porphyromonadaceae_bacterium_,-0.020176442,-0.0053993682,-0.006687296,-0.0008077422,-0.014518353,-0.0055255652,0.002063331,-0.0027867106,0.0009083162,-0.00078530604,-0.0024348274,0.005404077,-0.002786651,0.0033674291,-0.0064317393,-0.005011765,-0.008468794,-0.0027755958,-0.0028279435,-0.0070815957,-0.00070570665,-0.005464783,0.005749351,0.00292207,-0.009030593,0.0013300127,0.006308743,0.0014791861,0.005029783,0.0064673517,0.0059439163,-0.0014514144,-0.0030211688,0.013435717,0.0010704892,0.01225245,0.0025257869,0.011001954,-0.0070789102,-0.0011674082,-0.0046027503,-0.0010492945,0.00039290747,-0.008969169,-0.00436405,0.00018787073,0.0039827265,-0.00046358322,-0.0044407602,0.0058360114,0.0008978913,-0.0033593103,0.003594089,0.00061330013,0.0019133626,-0.013866757,-0.0054964237,-0.007212733,-0.0026906016,-0.0121109,-0.014731828,-0.0055884137,-0.011167044,-0.0035135509
5BR%MCH5231198_1_NADH_flavin_oxidoreductase__Muribaculaceae_bacterium_,0.0016352043,-0.013282879,0.020676045,0.019758826,0.01563801,0.0017056762,0.018132154,-0.00691901,0.016112281,0.0147767505,0.012186292,0.01406659,0.013746854,-0.0037258735,0.020977395,0.019783136,-0.004348617,0.015884787,0.013753736,-0.00338903,-0.0072641415,0.007466106,0.010408994,0.0054623215,0.0040760147,0.0170194,0.010142339,-0.006121757,0.013016966,0.009498718,3.9237933e-05,0.015807124,-0.009939853,0.010060573,-0.005020021,0.0067796754,0.011202296,0.0008156888,0.013195774,0.01536287,0.0027403005,0.01652238,0.014349908,0.0026570205,0.0013642267,0.011031508,0.018341683,0.017619612,0.0008409497,0.00931642,0.011133492,0.00018881816,0.01738665,0.016542222,0.006100473,0.0061208266,0.0055272295,0.017729096,-0.0072017247,0.017776653,-0.0041230996,-0.013532474,0.009249497,-0.013788363
5BR%MCQ2066925_1_NADH_flavin_oxidoreductase__Bacteroidaceae_bacterium_,-0.016562026,-0.004101909,-0.010214713,0.00017141452,-0.016149774,-0.008791756,-0.0053534727,-0.015858127,-0.0061979652,-0.004010669,-0.011540677,-0.012137285,-0.0074080927,-0.0050416915,-0.010818001,-0.008407619,-0.014971417,-0.020427503,-0.017062169,-0.01719368,-0.012199312,-0.007374514,0.00012303598,0.0013477644,0.0011758715,-0.0063852035,0.0056883562,-0.011971173,-0.0019369664,0.0040907315,0.0014254545,-0.006562077,-0.0083551975,-0.001384016,-0.0071418835,0.00020552019,0.0033403249,-0.010744735,-0.016452996,-0.003911024,-0.0078054895,-0.017290635,-0.013273193,-0.022311915,-0.01740673,-0.0014914918,-0.002721597,-0.0015986867,-0.013798825,-0.0047599706,-0.0042797844,-0.005373007,-0.004275425,-0.0029176748,0.0035430938,-0.0049624466,-0.0044994806,-0.012242275,-0.005239662,-0.018152442,-0.016800065,-0.0028718659,-0.008344317,0.017588437
