Family,CA,CDCA,DCA,LCA,UDCA
5BR%WP_149192683_1_MULTISPECIES__NADH_flavin_oxidoreductase__Bacteroidaceae_,0.0010406661,0.02801525,-0.061275616,-0.035063487,0.11072274
5BR%WP_279088787_1_NADH_flavin_oxidoreductase__Alistipes_putredinis_,-0.0676192,-0.05907422,0.05096457,0.062032968,0.016046453
5BR%WP_300285921_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,0.047584996,0.04361772,-0.042597733,-0.033626817,0.0027115939
5BR%WP_302380465_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,-0.066087104,-0.052983128,0.07112984,0.060019158,-0.018989306
7aHSDH%GENOME025100_397,0.034489848,0.011317757,0.010090871,0.01111683,-0.07250347
7aHSDH%GENOME150027_3593,0.13226534,0.15510492,-0.11503213,-0.14064215,-0.009586823
7aHSDH%MBE5948790_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,-0.06332907,-0.02560153,0.057741903,0.047130074,0.0015708632
7aHSDH%MCI7810995_1_SDR_family_oxidoreductase__Clostridiales_bacterium_,0.009838229,0.050466165,-0.012998909,-0.0059007765,-0.023474924
7aHSDH%MCI9468093_1_SDR_family_oxidoreductase__Oscillospiraceae_bacterium_,0.07863958,0.07230637,-0.03915793,-0.062097702,-0.06413423
7aHSDH%WP_342232791_1_7alpha-hydroxysteroid_dehydrogenase__Pseudoflavonifractor_phocaeensis_,0.050388698,0.067210734,-0.062718004,-0.08617315,0.092603296
7bHSDH%GENOME075272_507,-0.00090876385,0.05341789,-0.062434345,-0.04411013,0.1033814
BSH1%UPI0001652BA3,-0.051830307,-0.04551033,0.0055694445,0.058079153,0.05122401
BSH1%UPI0001B1C28E,0.07424037,0.068646014,-0.06716362,-0.0508268,-0.018279172
BSH1%UPI0002802AC4,-0.029199215,-0.008271602,0.0010531434,-0.008190119,0.06456651
BSH1%UPI000289C842,-0.06075602,-0.07140668,0.06877285,0.05724013,-0.017316567
BSH1%UPI0002CB0E7D,0.009877558,-0.015874691,-0.000101276266,-0.016851129,0.06608737
BSH1%UPI00033F0DE9,0.060771607,0.023241736,-0.05900918,-0.04572179,0.051759396
BSH1%UPI00035D264B,0.016291214,0.02550173,-0.033851247,-0.046805564,0.08840175
BSH1%UPI0003A10C39,-0.05308682,-0.052407827,0.052911833,0.030677853,0.0033104636
BSH1%UPI00041C4F56,-0.039774813,-0.07067746,0.11995439,0.087770596,-0.13502467
BSH1%UPI00044AC395,0.030729046,0.03273508,-0.005643528,-0.05126672,-0.004644497
BSH1%UPI0004BCDDD9,0.022696428,0.045120038,-0.006132829,-0.030640185,-0.04632774
BSH1%UPI0004D69CD5,0.016253363,-0.015397716,-0.02005058,-0.023806384,0.07627999
BSH1%UPI0004F8D610,-0.09637061,-0.121344045,0.058514368,0.10625707,0.029963203
BSH1%UPI00073AFD00,0.073438615,0.06579119,-0.08236426,-0.07560897,0.005237366
BSH1%UPI00076E9CCB,0.0132267885,-0.017195206,-0.02918674,-0.020149138,0.08072829
BSH1%UPI000801FF16,-0.0529999,-0.04695884,0.08723927,0.07185877,-0.057067145
BSH1%UPI00093BFB8C,0.04644797,0.07387082,-0.05744971,-0.065001935,0.02326489
BSH1%UPI00095B1DAC,-0.052269626,-0.0842984,0.1086122,0.04397511,-0.017820157
BSH1%UPI00095C7CBB,0.082354404,0.10882797,-0.06810787,-0.07569944,-0.015986754
BSH1%UPI000963C515,0.011846558,-0.025067678,0.016411688,0.009797532,-0.045567356
BSH1%UPI000BD3EFD5,0.017688282,0.01320904,-0.07628335,-0.072340146,0.16814388
BSH2%UPI0001CF4F1D,-0.0529879,-0.06883041,0.042870402,0.059537023,-0.03956164
BSH2%UPI00033AD64E,0.0036261564,-0.008341068,0.016319292,0.010689741,-0.054889087
BSH2%UPI00033F049A,-0.096952714,-0.079630494,0.03541038,0.06923024,0.08272692
BSH2%UPI000396CDDF,0.024202518,0.039572276,-0.053679395,-0.03401576,0.07296118
BSH2%UPI0005DCCFF2,-0.07307155,-0.079921894,0.0723701,0.08813171,-0.017260732
BSH2%UPI0006BFFEB7,0.07549993,0.043059584,-0.09318024,-0.049696308,0.012610254
BSH2%UPI0006C28698,-0.06867094,-0.041997597,0.07719651,0.0414824,-0.02912335
BSH2%UPI0006C4A6B6,0.006335957,0.01612699,-0.06982678,-0.014166752,0.06836047
BSH2%UPI0006CABDF6,0.021053432,0.049276456,-0.031168928,0.009266299,-0.0935069
BSH2%UPI0006CABE2C,0.0038989403,-0.0060907984,-0.03922137,-0.030706726,0.09206738
BSH2%UPI000820857A,-0.0257734,-0.05318386,0.07170201,0.08249703,-0.14869626
BSH2%UPI000820F666,-0.021939404,-0.023475058,0.012872743,-0.018870376,0.07032744
BSH2%UPI0008219BA0,0.0669138,0.029253477,-0.07870752,-0.06293622,0.058511816
BSH2%UPI0008222B5A,0.087000325,0.0788246,-0.08023232,-0.0908538,0.010662693
BSH2%UPI00082257EE,-0.016549394,-0.008371959,0.025289372,0.039083067,-0.054398097
BSH2%UPI000965B48B,0.15343927,0.16866533,-0.17309722,-0.17397651,0.028018095
BSH2%UPI00096829BD,-0.08063708,-0.022118527,0.050676428,0.023539094,0.047549643
BSH2%UPI000D1261F9,-0.018196963,0.0066359453,0.023228746,0.020203158,-0.06323493
BSH2%UPI000E4418E2,-0.019738387,0.005327234,-0.011297995,-0.017299943,0.08449448
BSH2%UPI000E53DAEE,0.039668523,0.07723623,-0.04218951,-0.04223066,-0.02333616
BSH2%UPI000E7D8CB5,-0.05818347,-0.05775907,0.040890988,0.07296768,-0.006980543
BSH3%UPI000156F498,0.06549156,0.08058963,-0.064241946,-0.0643165,-0.042588808
BSH3%UPI0001A5F983,0.041068263,0.027815852,0.026930748,-0.0062995236,-0.1429743
BSH3%UPI00035F5DCE,0.05300689,0.07633585,-0.052898135,-0.041069914,-0.04032498
BSH3%UPI00080CB216,-0.06937054,-0.07354562,0.102454595,0.089282855,-0.08832556
BSH3%UPI00092A5378,-0.10927678,-0.07973704,0.06786944,0.11239169,0.0043725874
BSH3%UPI000E4DFA31,0.046204373,0.05453409,0.011833999,-0.03424579,-0.073431395
