Family,3oxoDCA,3oxoLCA,7oxoDCA,Ala_DCA,Asn_CA,Asn_DCA,Asp_CA,Asp_DCA,CA,CDCA,DCA,GCA,GCDCA,GDCA,GLCA,GUDCA,Gln_CA,Glu_CA,Glu_CDCA,Glu_DCA,His_DCA,LCA,Lys_CDCA,Met_CA,Met_CDCA,Phe_CA,Phe_CDCA,Phe_DCA,TCA,TCDCA,TDCA,TLCA,Thr_CA,Thr_CDCA,Thr_DCA,Trp_CA,Trp_CDCA,Trp_DCA,Tyr_CA,Tyr_UDCA,UDCA,isoCA_aMCA,isoLCA,isoalloLCA
5BR%MDD5892138_1_NADH_flavin_oxidoreductase__Bacteroidales_bacterium_,0.04275177,0.015269804,-0.049536463,0.021963352,-0.024614079,0.024046594,0.025134385,0.015190624,-0.025722353,-0.058590416,0.047883138,0.0024397331,-0.016934158,0.05117887,0.022275947,-0.045414127,-0.011188957,-0.042622052,-0.02914926,0.03432822,0.03064478,0.049708813,0.046771362,-0.024423797,0.052249365,0.011761734,-0.038436297,0.019651435,0.001044184,-0.019096522,0.046792246,0.03845665,-0.038074642,-0.038233213,0.039352003,-0.028532661,-0.03765547,0.011307449,-0.034617037,-0.042841244,-0.04585838,-0.037028432,0.037861105,0.006582213
5BR%MEI7492181_1_NADH_flavin_oxidoreductase__Bacteroidota_bacterium_,0.06276046,0.082499914,-0.017681567,-0.020019125,-0.0029308756,0.017190786,-0.0112857185,-0.014297906,-0.06319987,-0.05108839,0.06284696,-0.014470565,-0.027406268,0.008069397,0.04935971,-0.035934374,-0.02136211,-0.0427744,-0.015205714,0.03373729,0.051176008,0.07640992,0.013578702,-0.008365458,0.024953647,-0.012961383,-0.006583363,0.052674357,-0.028885193,-0.039646532,-0.03606892,-0.019501505,-0.04214417,-0.03363678,0.009293431,-0.04451527,-0.044555884,-0.044304095,-0.051273603,0.027572246,0.046506356,-0.030190505,0.08495508,0.049290337
5BR%MEZ3591839_1_NADH_flavin_oxidoreductase__Muribaculaceae_bacterium_,-0.04819132,-0.053439006,0.03175287,-0.012615167,0.0009602124,-0.018184902,-0.03199048,-0.014202523,0.04666002,0.052139908,-0.047346,0.04198027,0.059484076,0.015620142,-0.038861245,0.08337718,0.001568504,0.009118756,0.014868157,-0.07781669,-0.08474251,-0.07027919,-0.0130779175,0.053447224,-0.01378761,-0.025725367,-0.028588612,-0.08216195,0.07485118,0.08319399,0.0055457694,-0.020660952,0.046469536,0.07886917,0.002354329,0.016231012,0.0269541,-0.021445587,0.00899689,-0.04448558,0.0030633,0.024641957,-0.06861561,-0.03694596
5BR%WP_149192683_1_MULTISPECIES__NADH_flavin_oxidoreductase__Bacteroidaceae_,-0.019052835,-0.010270123,0.030369733,-0.000895606,0.03870748,0.051681463,-0.061097536,-0.03109329,-0.0007696861,0.010137214,-0.044070024,-0.06492537,-0.0402567,-0.1031489,-0.018400464,0.048430584,-0.0039160117,0.06119039,-0.02228764,-0.04124446,-0.07343206,-0.027976127,-0.012348589,0.010105733,0.05045113,0.032969635,0.03477762,0.019932175,-0.012366726,-0.0036011464,-0.046491418,0.023686586,0.042888783,0.005724073,-0.004981923,0.048856094,0.060033616,-0.061809063,0.037519675,0.05572052,0.047481332,0.038068134,-0.0055478276,-0.0016869887
5BR%WP_259010233_1_NADH_flavin_oxidoreductase__Parabacteroides_distasonis_,-0.011435572,-0.0088844355,0.05685811,-0.08408852,0.044181183,-0.023135299,0.013638139,-0.035670184,0.038531486,0.048139647,-0.0013055167,0.01904387,0.013565497,-0.040606488,-0.0438251,0.012669233,0.032856874,0.009827928,0.0031029948,-0.029006785,-0.017240798,-0.015270676,-0.03279908,0.016454795,-0.009803397,-0.048352633,0.0019253847,-0.03364683,0.042719506,0.026274588,0.0052946364,-0.0071705515,0.03037456,0.022357218,-0.029576508,0.019328289,0.036713406,0.0033265078,0.022363098,-0.0003901685,0.03747004,0.03997035,-0.012158428,-0.043583255
5BR%WP_279088787_1_NADH_flavin_oxidoreductase__Alistipes_putredinis_,0.02712214,0.049539,-0.046300944,-0.004567457,-0.052750073,-0.017779743,-0.05210619,0.025265679,-0.047400694,-0.041550793,0.035305128,-0.028554223,-0.041214395,0.0169439,0.0316004,-0.03540978,-0.037538394,-0.05104154,-0.0070949746,0.011240032,0.013430475,0.032511838,0.0432634,0.0053295,0.015391198,-0.01728291,-0.017637635,0.028582506,-0.02882783,-0.02789461,-0.009751638,0.005821206,-0.043345418,0.0007764721,0.024301479,-0.018319804,-0.016015284,-0.016563196,-0.019816248,0.00179976,-0.00014091092,-0.053850424,0.048761133,0.057111964
5BR%WP_295936477_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,0.03355603,0.025318343,-0.04144645,0.027472224,-0.06473244,0.013079758,-0.043028258,0.039874047,-0.041220054,-0.018962735,0.037613805,0.0005071553,0.008630727,0.032105073,0.068370044,0.017212836,-0.030104728,-0.06241517,-0.035750087,0.013674699,-0.013487604,0.04307107,0.010546707,-0.059064865,0.018280089,-0.004819989,-0.0029314114,0.011189532,-0.004711245,0.007799482,0.03272954,0.03344532,-0.054586597,-0.05227339,0.00046426128,-0.012039239,-0.014436524,0.013011184,-0.032517027,0.013236647,-0.0009129143,-0.032339208,0.051438212,0.04277588
5BR%WP_300285921_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,-0.009407032,-0.03084108,0.037060015,-0.0149454,0.0058867917,0.0016123088,0.022430394,-0.011705628,0.043512974,0.035406064,-0.0385102,0.043142296,0.027034251,-0.024714336,-0.045484606,0.013950483,0.014919114,0.04197347,-0.0013191946,-0.02741513,-0.009635557,-0.033629004,-0.023359122,0.03651202,-0.029839722,0.0033985022,-0.014545352,-0.02751021,0.03984685,0.02269692,-0.019041233,-0.033711366,0.030662104,0.047286358,-0.016914073,0.0058262455,0.013489616,-0.020612136,0.028355991,-0.0131625375,-0.0056074704,0.032823347,-0.03895308,-0.038066242
5BR%WP_300748828_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,0.017133936,0.004789024,-0.021608695,-0.011338716,0.005182718,0.010168528,0.006663422,-0.040549144,-0.022860873,0.009591747,-0.0042926585,0.00041258798,0.0062128687,-0.018175445,0.0017703408,-0.028335411,0.012606473,0.014896773,0.013550349,-0.016142402,0.021984397,0.013589339,-0.014134518,-0.03841307,0.03285067,0.017398756,0.055572387,0.031363484,0.00332892,0.007348527,0.017820591,0.048900116,-0.020225747,-0.029393284,-0.008013547,-0.011121628,0.006791936,0.005606883,0.00904412,0.017869683,-0.02097641,-0.00928034,0.0012467874,-0.00017270134
5BR%WP_302380465_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,0.041097827,0.044245254,-0.06661438,0.010789467,-0.033320203,0.041719094,0.0020405585,0.038161613,-0.06129448,-0.059798308,0.05520762,-0.045263357,-0.045233086,0.034768235,0.040456276,-0.058955025,-0.023035843,-0.04599037,-0.11216979,0.053958077,0.06414668,0.05031708,0.03747379,-0.06379344,-0.021296673,0.02315339,0.0036797293,0.07100332,-0.046453618,-0.054109577,0.029431915,0.045053408,-0.079322346,-0.07166391,0.036159825,-0.0051533342,-0.0024602443,0.06890186,-0.0257869,-0.023930091,-0.00076067256,-0.030365894,0.043973945,0.03512048
5BR%WP_394671717_1_NADH_flavin_oxidoreductase__Muribaculum_sp__,-0.008150109,-0.0212656,-0.010119784,-0.010395983,0.045566,0.02179241,0.057705287,0.0041515236,-0.0025590772,-0.020390969,-0.027711062,0.01696236,0.014693538,-3.942605e-05,-0.04023787,0.013884728,0.04301618,0.009229389,0.012492933,-0.003157019,0.00975253,-0.028092155,0.010703507,0.0032981806,-0.03162455,0.031765252,0.026818903,-0.016954487,0.024774324,0.02336697,-0.023570217,-0.046419807,0.024118587,-0.022318976,0.007408035,0.0031292692,0.007376321,0.01634354,0.01355968,-0.017097764,-0.02772489,-0.009031853,-0.031374842,-0.02654992
5BR%WP_418992344_1_NADH_flavin_oxidoreductase__Alistipes_sp__,-0.027325733,-3.6362188e-05,-0.009154558,-0.015334712,0.0067151506,-0.015456873,-0.023143757,0.011089734,-0.021851549,-0.023233235,0.011574044,0.0066067902,0.02059342,0.0030817941,0.00056112185,0.0036577848,0.012102896,-0.014639368,0.061568588,-0.011445563,-0.022587169,0.009438831,0.007948545,0.0619486,0.005285599,-0.010270652,0.01683877,-0.0035099853,0.0028712046,0.005662461,-0.010009604,-0.012921606,0.010965952,0.005679842,-0.0020122074,-0.007090799,-0.01856514,-0.003468101,-0.0034570878,-0.005681761,-0.032498285,-0.010216155,0.0033687856,-0.00053466903
7aHSDH%GENOME025100_397,-0.04714309,-0.030818753,0.021625822,-0.010402099,0.03445565,0.02044522,0.03810912,-0.013881321,0.015236968,-0.004084921,-0.024574732,-0.044006888,-0.069696344,-0.0775284,-0.0561956,-0.01331372,0.010332788,0.06965471,0.05712873,0.008877444,0.01499762,-0.02474818,-0.016845893,0.004348167,-0.06193895,0.013916897,-0.0292339,-0.008026743,-0.040794156,-0.055816963,-0.05717123,-0.026855577,0.074296966,0.04419987,0.039804973,0.051667012,0.039363876,0.031220388,0.074400574,0.005231992,-0.014013733,0.07565656,-0.026406977,-0.056036722
7aHSDH%GENOME067790_2714,0.083633944,0.02737215,0.017636128,0.03915667,-0.047276635,-0.017144972,-0.008211776,0.028639518,0.015184053,0.01491656,0.03312543,-0.022260498,-0.023188848,-0.015868617,0.019429732,0.0059344987,-0.07981758,0.015255399,-0.025905704,0.011283329,-0.0023263653,0.013556243,0.013274354,-0.046013895,-0.012058373,0.018247645,-0.021839524,0.004775333,-0.010595734,-0.011985637,-0.009263051,-0.011831674,-0.008303169,0.0033071528,0.019978723,-0.025611445,0.029618323,-0.027098868,-0.009364616,-0.022383587,0.03971784,0.035097826,0.030160058,-0.007879156
7aHSDH%GENOME086444_1757,0.015235155,0.021007603,0.0019592473,-0.0023174875,-0.017220294,-0.00687196,-0.028050404,0.027259268,0.008306656,0.010228519,-0.011399465,0.014834169,0.02722717,0.027748328,-0.015618638,0.039930508,-0.020605147,-0.022812918,-0.078275554,0.0011926808,0.006798985,-0.00030472674,0.007921436,-0.072293356,-0.018205844,-0.026000902,0.0048990976,-0.0006213427,0.030534428,0.044463325,0.051852595,0.016942393,-0.024881227,-0.017713672,-0.014864992,0.043215156,0.047926374,0.016771253,-0.013059726,-0.024942638,-0.002619997,-0.009144287,0.0034356269,-0.028218329
7aHSDH%GENOME150027_3593,-0.03688792,-0.122306,0.08826628,-0.02813906,0.067802735,0.015587351,0.06785693,-0.076178096,0.10169288,0.098588236,-0.123679645,0.095849074,0.076124676,-0.064713314,-0.10194127,0.055991363,0.0754526,0.09680766,0.09163926,-0.11821829,-0.11011419,-0.14157604,-0.056007266,0.08888149,-0.06599504,0.09066507,0.083795756,-0.0937045,0.09911024,0.09726804,-0.064236835,-0.07618688,0.10060303,0.10085443,-0.08496543,0.07701118,0.068433315,-0.07914825,0.08716156,-0.048432507,-0.04843856,0.0746874,-0.15826778,-0.07412466
7aHSDH%MBE5948790_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,0.053496957,0.054365173,-0.036076687,-0.0067155254,-0.034715995,-0.028306916,-0.04364002,0.027691381,-0.03851878,-0.032089006,0.04569161,-0.016384993,-0.012650792,0.05029941,0.042425066,-0.0072163576,-0.01193053,-0.06768863,-0.060073085,0.04434928,0.036197674,0.040877596,0.02470008,-0.055070844,-0.045956086,0.01466715,-0.02303679,0.04947056,-0.053923253,-0.049746227,0.025518179,-0.0017197408,-0.044743657,-0.047452703,-0.0022217548,-0.012523362,-0.03355159,0.05048452,-0.04558509,-0.020973416,0.018727101,-0.0030463852,0.042813655,0.057644654
7aHSDH%MBHC130__Clostridiales_bacterium_1_7_47FAA_,0.008662894,-0.029584585,0.03944864,-0.013920166,0.05689345,-0.1016365,0.003882146,-0.043572478,0.040411558,0.026694007,-0.03756536,0.0072336425,0.0055587776,-0.040958904,-0.031191213,0.069298446,0.021650212,0.037876725,0.0041561807,-0.020327693,0.0019420956,-0.03374281,-0.0065993,0.015074562,0.03159303,0.03243272,0.05123638,0.009119901,0.004265567,-0.013961295,-0.030076273,0.009731446,0.031829827,0.011780973,-0.0493432,-0.014897143,-0.0065102186,-0.01845219,0.022746036,0.04792571,0.064876005,0.065887704,-0.01034745,-0.0036129868
7aHSDH%MCI7810995_1_SDR_family_oxidoreductase__Clostridiales_bacterium_,-0.040367078,-0.021449007,-0.028382415,-0.00016877681,0.0075889365,-0.024889633,-0.0016716138,0.00092929025,-0.032822825,-0.019891506,-0.031152744,-0.009779317,-0.007084917,-0.017179517,-0.024401464,-0.028129086,0.010762047,0.010832738,0.044920493,-0.006654161,0.015721712,-0.017062426,0.018859766,0.032009467,-0.009499873,-0.014321654,0.028970193,0.017052606,-0.024327645,-0.0035452372,-0.038884073,-0.008261446,0.023064403,0.022271585,-0.039361123,0.018612746,0.038313564,-0.021296622,0.0037329746,0.0031012208,-0.049162105,-0.036745105,-0.011568743,0.033951078
7aHSDH%MCI9468093_1_SDR_family_oxidoreductase__Oscillospiraceae_bacterium_,-0.023638584,-0.05633491,0.023651004,-0.033365745,0.022151455,0.047476005,0.01156824,-0.012790045,0.04663333,0.02828952,-0.048294913,0.049497437,0.064194806,0.018845318,-0.006477131,0.035092324,0.045501094,0.05732903,0.050405726,-0.024161642,-0.044381544,-0.036897924,-0.052096356,0.041414663,-0.0076914416,0.008643475,0.06080357,-0.0071618785,0.055914383,0.045327473,-0.0017905998,-0.00033088677,0.0076459153,-0.0054357923,-0.071029514,0.026721787,-0.013753593,-0.028697541,0.054638404,0.033398658,-0.035523012,-0.005125368,-0.03469094,-0.020986209
7aHSDH%MEO8122524_1_7-alpha-hydroxysteroid_dehydrogenase__Burkholderiales_bacterium_,-0.04491336,-0.07137841,0.018196588,-0.027473865,0.0158425,0.026618985,0.04372588,-0.03976492,0.01304423,0.007094851,-0.07205414,0.058551308,0.05972992,-0.015335008,-0.02313532,0.043446034,0.026080709,0.025904963,0.029596882,-0.084329024,-0.02868408,-0.082868725,-0.0219118,0.0786515,-0.021858273,0.008691813,0.048963185,-0.035799693,0.06291883,0.060856204,-0.026689317,-0.049222182,0.029971525,0.027631886,-0.013179017,0.03901461,0.030485,-0.014365508,0.027956884,-0.0010924065,-0.0156277,0.006014897,-0.07770631,-0.030947356
7aHSDH%WP_003507641_1_7alpha-hydroxysteroid_dehydrogenase___Clostridium__symbiosum_,0.010124464,0.0069577033,0.043983754,-0.067848064,0.03148668,-0.026644979,-0.017325306,-0.013571339,0.025500542,0.000901134,0.009066779,-0.030285837,-0.023667062,-0.06688256,-0.011020453,-0.011207695,0.020723658,0.019167425,-0.044516824,0.027436411,0.0139661515,0.031358767,-0.047176357,-0.008407145,0.08036167,0.01793383,0.033723306,0.03560265,-0.010641775,-0.0017358388,0.012417921,0.08604142,0.008832318,-0.019408103,-0.000952287,-0.035830453,-0.0002651861,-0.036419064,0.020799503,0.07773855,0.057004314,0.060656194,0.028061628,-0.021096596
7aHSDH%WP_021989220_1_7alpha-hydroxysteroid_dehydrogenase__uncultured_Culturomica_sp__,-0.0076072253,-0.036311824,0.014089835,0.012606696,0.0062317215,0.04206933,0.029462177,-0.00511447,0.04218538,0.040019102,-0.0010781543,0.074888326,0.07368329,0.050633118,-0.002881174,0.020933902,-0.010597884,-0.0034112812,-0.0021224716,-0.010082381,-0.040101267,-0.017264705,-0.0056736534,-0.015064065,0.01415345,-0.03307984,-0.013286659,-0.05367243,0.061509248,0.05788563,0.02627409,0.006668934,-0.01927333,0.0021778012,-0.0058673145,-0.050867982,-0.016693765,0.0073236716,-0.016754156,-0.030226799,-0.003072626,0.009853896,-0.025039563,-0.023049079
7aHSDH%WP_025075670_1_7alpha-hydroxysteroid_dehydrogenase__Bacteroides_faecichinchillae_,0.02785213,0.0063289623,-0.009078156,0.021063643,0.003528144,0.002628896,-0.0009936069,-0.018300926,0.0006413451,-0.001690995,0.026448749,-0.002910496,0.017981235,0.0099613955,0.021225594,-0.013664025,0.0073003042,-0.016534975,0.0016160666,0.0050096107,-0.0027612734,0.0020984297,0.0076386714,5.185045e-07,0.009900823,0.00959538,0.01068772,0.008810453,-0.02080121,-0.013167683,0.005828485,0.028270261,-0.026544398,-0.01778191,0.014009543,-0.021326477,-0.049582705,0.021982217,-0.0052809133,0.002784549,0.0013900629,-0.007940561,0.006563379,0.031873368
7aHSDH%WP_262434703_1_7alpha-hydroxysteroid_dehydrogenase__Jilunia_laotingensis_,-0.03347996,-0.044546474,0.030672958,-0.022879492,0.014838611,-0.002376305,0.03262688,-0.013061691,0.04953214,0.012521419,-0.01379547,0.07972493,0.08161579,0.010770461,-0.010981432,0.07111208,0.015822984,0.018639676,0.007930332,-0.01867191,-0.023416815,-0.035450183,-0.051612902,0.032858174,0.0044222716,-0.0045723533,-0.0036705076,-0.025227271,0.050158914,0.049242646,0.0018437951,-0.00027964628,0.01662572,-0.0042597884,-0.020271052,0.015407677,0.014851003,-0.0025636172,0.04425306,0.030283354,0.018118102,0.05424294,-0.04114881,-0.07247247
7aHSDH%WP_288686302_1_SDR_family_NAD(P)-dependent_oxidoreductase__partial__uncultured_Bacteroides_sp__,0.0047945688,-0.022147417,0.01931684,0.0021407362,0.010268429,-0.023022272,0.010317138,-0.012323249,0.030219743,0.0038641847,0.0027282713,0.012856455,0.01630164,-0.003959894,0.0017928041,0.0069218744,-0.028779438,0.011312254,0.0023088618,-0.003006251,-0.015664257,-0.011856372,-0.006360878,0.008478069,-0.018543223,0.0431069,0.024626398,-0.01799796,-0.012304625,-0.0044163754,-0.011321549,0.007908264,0.0051150518,-0.024720723,-0.012399788,0.024308799,0.025773821,0.0291145,0.021538477,-0.004803329,-0.0010032177,0.010756237,-0.01786884,-0.019528706
7aHSDH%WP_303013929_1_7alpha-hydroxysteroid_dehydrogenase__uncultured_Bacteroides_sp__,-0.031399544,0.0053139045,-0.05412706,0.024115901,-0.013047587,-0.014712606,0.04170072,-0.0019126328,-0.03247855,-0.04481505,0.025423314,0.00040929182,-0.0014948389,0.017099807,0.027526176,-0.0053854035,0.02431339,-0.025111346,-0.007920175,0.012997756,0.03845176,0.02181777,0.021186434,0.010649384,-0.01564484,-0.004320606,0.0038502323,0.0021237123,-0.02210559,-0.022882733,-0.004173225,0.017363168,-0.016309962,-0.043983202,0.019484108,-0.041877214,-0.0013616387,0.042146236,-0.00810808,-0.017619688,-0.024032846,-0.027989632,0.018030036,0.0112500535
7aHSDH%WP_342232791_1_7alpha-hydroxysteroid_dehydrogenase__Pseudoflavonifractor_phocaeensis_,-0.031232899,-0.020696029,0.018908154,-0.037687946,0.016967209,0.07976645,-0.0076997783,0.060765613,0.014853404,0.03957944,-0.048145533,-0.010161288,0.02148929,-0.0018308705,-0.048418555,0.04507019,-0.0032972728,0.054990586,0.067938365,0.019642849,-0.034065176,-0.06607448,-0.012654912,-0.009949223,-0.070137784,-0.011304569,-0.03037246,-0.071954034,-0.021769753,-0.009014012,-0.04213938,-0.065417364,0.03396852,0.053503916,-0.0073085083,0.04514844,0.047521845,-0.0025812855,0.022811554,0.003541641,0.037291568,0.028645499,-0.045097027,-0.0527205
7bHSDH%GENOME075272_507,0.020653693,-0.0072689806,0.030800335,-0.003630823,-0.023270257,-0.013279465,-0.032782234,-0.019211844,0.04399902,0.07950048,-0.011269178,0.0057342257,0.040098008,0.023987873,-0.015437169,0.082327,-0.03365894,0.00832245,0.04583437,-0.054146156,-0.08260471,-0.024441106,0.0024596066,0.03272544,-0.028302805,-0.018067354,-0.023665559,-0.04943517,0.0038772065,0.012743389,-0.03990751,-0.051891945,0.038972255,0.07037608,-0.020972317,0.025019614,-0.011056399,-0.00929667,0.01790832,-0.0027418244,0.070552014,0.007432325,-0.030887533,-0.032050878
BSH1%UPI0001652BA3,0.031130703,0.045423422,-0.00838756,-0.0127754025,0.010659243,0.019521818,-0.0024396875,0.034560636,-0.046527468,-0.047500905,0.029239004,-0.055491038,-0.064340085,-0.026245639,0.021768501,-0.04080533,-0.008097555,0.006903815,-0.016311776,0.034629364,0.05533514,0.027333897,0.030716958,-0.04807642,0.035694834,0.0032461903,0.010186408,0.06675735,-0.037149284,-0.061016273,0.021903653,0.058275014,-0.015352565,-0.040620204,-0.012786069,-0.026139297,-0.024837023,-0.007747446,-0.010651598,0.05033006,0.005090799,0.006166121,0.040762506,0.005014218
BSH1%UPI0001B1C28E,-0.0033877105,-0.048486184,0.059667487,-0.008613402,0.018057143,-0.012870057,0.019206682,-0.020421524,0.057990126,0.043899905,-0.05369036,0.027140884,0.045796994,-0.00012660018,-0.033140946,0.035967506,0.009348875,0.04855084,0.018607244,-0.027764507,-0.036770225,-0.04334002,-0.014256662,0.020905288,-0.01069066,0.027280975,0.022343533,-0.027736198,0.08150608,0.07418279,0.03300517,-0.0012222847,0.0131540205,0.027335092,-0.058663264,0.0052400064,0.029430848,-0.039116282,0.035113152,0.0030165892,-0.01282469,0.053515363,-0.049386695,-0.050928
BSH1%UPI0001DE6025,0.009835201,0.0074903877,0.061021734,-0.08968386,0.01706809,0.01437327,-0.026420252,-0.07431859,0.046098504,0.044125274,-0.01942814,0.00042958916,0.002518694,-0.06604126,-0.04446487,0.019454315,0.017779842,0.0072533865,0.06962101,-0.059935633,-0.038356695,-0.007815974,-0.053443804,0.008258301,0.049728867,-0.014752296,0.037756532,-0.006923491,-0.004954859,0.017192237,-0.03742209,0.041613862,0.009674326,0.027247712,-0.033260584,0.0588697,0.02844367,-0.03182634,0.03692624,0.064612895,0.030859888,0.043511525,-0.007830116,-0.026842311
BSH1%UPI0002624191,0.023359705,-0.024814053,0.040795792,-0.0045171897,-0.002810841,-0.006119979,0.00037167865,-0.029304733,0.031144192,0.056420393,-0.02066713,0.03586761,0.045057744,0.012535385,-0.0085743675,-0.012914263,0.002301408,0.014726588,-0.007299953,-0.025509683,-0.023007615,-0.027099969,-0.05376831,-0.00399751,-0.025004918,0.043360308,0.001101252,-0.00802272,0.035017747,0.03455545,0.013484138,0.021926511,-0.00068170263,-0.0019351394,-0.02197419,0.02985739,0.02613456,0.008648441,0.04971992,0.00821277,0.002797774,0.01895659,-0.019281331,-0.027394678
BSH1%UPI0002802AC4,-0.033641078,0.00023056354,-0.016673172,0.007333928,-0.01817537,-0.030131023,-0.0138025675,0.010105338,-0.006663953,-0.00929314,0.0066144466,-0.015171976,-0.0049801613,0.02073763,0.0021978552,0.033715732,-0.02188378,-0.030943008,-0.009354609,-0.0020116835,-0.0067464537,-0.0029449016,0.041466933,0.007139048,-0.039769456,-0.04372556,-0.042351946,-0.05042468,-0.0016787644,-0.0010214024,0.002601083,-0.023181126,-0.011813278,0.013725925,0.021960903,-0.004867456,-0.04674206,0.012413641,-0.034909513,-0.038293913,0.000801746,-0.026551008,0.011743755,0.04174243
BSH1%UPI000289C842,0.056744758,0.030528948,-0.020633496,0.0053776233,-0.014568211,0.016785186,0.011866648,0.021441137,-0.030727904,-0.031328987,0.055902872,0.0012021265,-0.030341497,0.023008483,0.016407032,-0.031133918,0.021920562,-0.05790837,-0.04940724,-0.007619251,0.025589066,0.038712747,0.05091127,-0.00086889183,-0.016985985,-0.051039785,-0.04860891,-0.054461855,-0.034635954,-0.047391724,-0.028970964,-0.04257572,-0.023054548,-0.022841634,0.05445034,-0.020187704,-0.0020116896,0.0380746,-0.052526947,-0.08215551,0.0036453083,-0.021200497,0.036851812,0.035051774
BSH1%UPI0002CB0E7D,0.07046125,0.035384763,-0.008149342,0.02253293,-0.0001285553,0.05117199,-0.034791574,-0.00039241658,0.005562422,-0.012732622,0.030942407,-0.028615285,-0.037073046,0.0020488158,0.023056075,-0.023180798,-0.008033581,-5.436845e-05,-0.0405704,0.02922395,0.026401607,0.033129755,0.0055778916,-0.045812402,-0.015114758,0.021786595,0.009934306,0.038598362,-0.042661987,-0.05735564,0.02353478,0.032453377,-0.0046532946,-0.032934576,0.0052942266,-0.059956018,-0.028085528,0.013898069,-0.0013896867,0.050836533,0.05561202,0.021802366,0.057088327,0.028391955
BSH1%UPI0002F95F26,0.015558043,-0.025161155,0.07453029,-0.021305047,0.076370746,0.02321543,0.017822826,-0.025080632,0.037896052,0.041641288,-0.019526131,0.08364133,0.069275476,0.0016387522,-0.039386824,-0.005352734,0.045156892,0.020842364,0.030962257,-0.041400075,-0.07683127,-0.0283271,-0.06235892,0.05879506,0.014918982,-0.027943082,0.021637835,-0.050353788,0.066775605,0.06289851,-3.4580902e-05,-0.04171473,0.056264933,0.04484301,-0.02331909,0.012288184,-0.048236594,-0.055837557,0.02489954,-0.0070320023,-0.0067776414,0.02955315,-0.024895107,-0.027449923
BSH1%UPI00033F0DE9,-0.026777538,-0.036619797,0.045114342,-0.037735507,0.03225918,-0.0075901654,0.008160855,-0.010307503,0.056163467,0.040908292,-0.045827433,0.013573305,0.01056632,-0.018514473,-0.06637861,0.03476487,0.03879541,0.033823874,0.065778606,-0.035635635,-0.027322693,-0.038520172,-0.06417746,0.09629611,-0.002342038,-0.009128733,0.009677522,-0.019590026,0.014016851,0.018525608,-0.058464333,-0.083506696,0.033108994,0.04793414,-0.044945434,0.0066351653,-0.023209736,-0.043593455,0.038806368,0.03023244,0.04246875,0.0046116803,-0.021030188,0.021508062
BSH1%UPI00035D264B,0.0019287264,-0.013743831,0.045173675,-0.029870324,-0.002465201,-0.06858381,-0.041150924,-0.025905838,0.015821597,0.038604807,-0.016158603,0.0010747837,0.01254599,-0.02675788,-0.034704622,0.052959982,-0.019223182,0.01558644,0.005673918,-0.0067810304,-0.04699235,-0.035012245,-0.016546268,-0.005420751,0.039254524,0.03441707,0.014277055,0.0018850822,0.015532425,0.005964666,-0.028309211,-0.042702913,0.047183413,0.021456972,0.026352301,0.052023664,0.050402094,0.0016271692,0.03898404,0.049137965,0.052138377,0.030359251,-0.024642179,-0.046929065
BSH1%UPI0003A10C39,0.032502826,0.040256232,-0.04215828,0.048596326,-0.073192805,-0.01614329,-0.0024764284,0.04162015,-0.025084792,-0.020985972,0.057322945,0.0042714314,0.0050381883,0.07681772,0.0737311,0.01163503,-0.05223228,-0.048365504,-0.067384265,0.052151974,0.040424567,0.049968373,0.028012026,-0.09436413,-0.03399767,-0.025564209,-0.07043274,0.02445035,-0.03735634,-0.019677479,0.023679033,9.552203e-05,-0.06540237,-0.0427161,0.035430826,0.027890565,-0.01635692,0.028564561,-0.07586286,-0.03173253,0.008706239,-0.009951958,0.034809753,0.022894679
BSH1%UPI00041C4F56,0.04492877,0.042185925,-0.08593174,0.07751679,-0.07044483,0.012912268,-0.009017235,-0.004998753,-0.020948384,-0.043730244,0.088235214,0.03895921,0.0020430516,0.12616058,0.055237714,-0.046907496,-0.039442547,-0.05037224,-0.029726746,0.06895227,0.039787833,0.0727144,0.078655146,-0.025778078,-0.0016179748,-0.031070435,-0.08753076,-0.013894696,-0.0013061789,-0.007055778,0.07978467,0.022789214,-0.07156444,-0.018752584,0.015582617,-0.10949563,-0.103121355,0.05646894,-0.09896818,-0.08419804,-0.044090036,-0.078980565,0.071800254,0.049194988
BSH1%UPI00044AC395,-0.085212566,-0.0705148,0.016628372,0.02420343,0.00023246645,-0.022068791,0.046486128,0.0024783397,0.009368255,0.012412524,-0.039943025,0.045697976,0.023922803,-0.026567101,-0.051276684,0.031953894,0.016521225,0.021180965,0.017459294,-0.039931,-0.019464014,-0.056894068,0.019791069,0.030610211,-0.050918527,0.04737127,-0.0020975054,-0.023419585,0.04702878,0.03539711,-0.012781717,-0.050106727,0.046894655,0.030488426,0.012025059,0.066973045,0.049138643,0.0323039,0.05656787,-0.02949529,-0.041821312,0.03711859,-0.08998527,-0.09969346
