Family,CA,CDCA,DCA,LCA,UDCA
BSH2%UPI0009611255,0.808741,0.6340321,-0.46117002,0.24035916,-1.0
BSH2%UPI000965B48B,0.5570141,1.0,-1.0,-1.0,1.0
BSH2%UPI00096829BD,1.0,0.24838756,0.05661002,-1.0,-0.38689396
BSH2%UPI000D7A6AEA,-0.44317257,1.0,-0.6880458,-1.0,0.764878
BSH2%UPI000D7ADB68,1.0,0.29567364,-0.29437885,0.6440618,-1.0
BSH2%UPI000E40484B,0.25641426,-0.8338962,0.55059355,1.0,-0.96015346
BSH2%UPI000E7D8CB5,-0.67492425,-1.0,0.49163458,0.231736,1.0
BSH2%UPI000E80FD85,0.59880793,0.9477801,-1.0,-1.0,1.0
BSH2%UPI000E8B2418,-1.0,-1.0,0.74182457,0.77034444,1.0
BSH2%UPI000EC98B2C,0.4866398,1.0,-1.0,-0.5827648,-0.39826
BSH3%UPI00016547A5,-0.9336333,-1.0,1.0,1.0,-0.060801264
BSH3%UPI00017EF3F1,-0.62294716,-0.4253907,0.35193878,1.0,-0.77495825
BSH3%UPI0001A5F983,0.3907961,1.0,-1.0,-1.0,0.06516188
BSH3%UPI00033CE23D,1.0,0.30551553,-0.8464205,-0.28108236,0.26480114
BSH3%UPI00035F5DCE,1.0,0.8199834,-1.0,-0.7870718,0.7258182
BSH3%UPI0004DA32C0,0.8951896,0.6604764,-0.6640305,-1.0,0.38058332
BSH3%UPI00080CB216,1.0,-0.9156916,0.04847859,-0.20531172,1.0
BSH3%UPI000E4DFA31,-0.83168405,-1.0,1.0,1.0,-0.6803673
BSH3%UPI000EF23C17,0.93499494,0.4721747,-1.0,-1.0,1.0
BSH4%UPI000B375707,-0.47782573,1.0,-0.75678754,-0.46490356,-1.0
BaiB%CosteaPI_2017__SID713A038-11-90-0__bin_26_fa_FGHNBBEK_00429__Bile_acid-coenzyme_A_ligase,0.9896758,0.99159753,-0.32284474,-1.0,-1.0
BaiB%SRR2992899_bin_23_LIJELFFN_00493__Bile_acid-coenzyme_A_ligase,0.38178843,0.23705468,-0.096555166,0.042299356,-0.7096127
BaiB%bai_cluster_10%midas_Lachnoclostridium_nov_76594%Lachnoclostridium_nov_76594|ERS138182_8080_1_84_3_3065,-0.5495001,-1.0,1.0,0.73795295,-0.06601476
BaiCD%MEI3381486_1_FAD-dependent_oxidoreductase__Dorea_sp__,-0.55081755,-1.0,1.0,1.0,-0.45538095
BaiCD%SRR5580120_bin_52_JEIALLOE_00740__Metal_reductase,0.78601295,-1.0,0.61287904,0.9471119,0.7091418
BaiE%fig|1950888_3_peg_203|__Bile_acid_7-alpha_dehydratase_(EC_4_2_1_106)_(BA7_alpha_dehydratase)_(Bile_acid-inducible_operon_protein_E)____Clostridiales_bacterium_UBA4701_|_1950888_3_,0.014388352,0.16909331,0.3396598,0.321244,-1.0
BaiF%KarlssonFH_2013__S54__bin_27_fa_BBGPADBL_00031__Bile_acid-CoA_transferase,-0.11497673,-0.80294186,0.8909058,1.0,-1.0
BaiF%LiJ_2014__MH0358__bin_56_fa_NPCPOAJM_00305__Bile_acid-CoA_transferase,-0.6778061,-1.0,0.4394799,0.5985959,1.0
BaiF%RaymondF_2016__P21E7__bin_22_fa_DDJCLBHB_00373__Bile_acid-CoA_transferase,0.8433601,0.7179922,0.008360848,-0.12900022,-1.0
BaiF%SRR4783510_bin_28_GHBMCCFK_00008__L-carnitine_CoA-transferase,-0.421967,-0.83422625,0.9906125,1.0,-1.0
BaiF%SRR5127813_bin_22_DKEDJIEF_00985__Bile_acid-CoA_transferase,-0.06971378,-0.57518405,-0.068539694,-0.12269285,1.0
BaiF%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_892,-1.0,-0.93103814,1.0,0.72698945,-0.36555052
BaiF%bai_cluster_3%midas_Clostridium_hylemonae_61789%Dorea_sp_89094|KQ236743_13110,-0.3698182,-0.58050835,0.60031974,0.031144995,0.31784385
BaiG%MBR4017991_1_MFS_transporter__Clostridia_bacterium_,0.75949967,1.0,-1.0,-1.0,0.76394016
BaiG%MEE1256339_1_MFS_transporter__Lachnospiraceae_bacterium_,-1.0,0.047719214,0.734268,0.37698466,-1.0
BaiG%bai_cluster_10%midas_Lachnoclostridium_nov_76594%Lachnoclostridium_nov_76594|ERS138182_8080_1_84_3_3097,-0.3426251,-0.9294056,0.9736048,0.39195156,0.016645666
BaiH%MEE0204071_1_FAD-dependent_oxidoreductase__Oscillospiraceae_bacterium_,0.90518135,-0.16329786,-0.32222876,-1.0,1.0
BaiH%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_836,-1.0,-1.0,1.0,1.0,-0.49300414
BaiI%LiJ_2014__MH0370__bin_37_fa_CDDPILMH_01838__hypothetical_protein,0.5292671,0.3375623,-0.020220561,0.06588803,-1.0
BaiI%QinJ_2012__CON-070__bin_41_fa_AAAKDJOM_00400__hypothetical_protein,-0.55773365,0.18764079,0.48030704,0.53084946,-1.0
BaiI%WP_279004450_1_nuclear_transport_factor_2_family_protein__partial___Clostridium__scindens_,-1.0,-0.6408609,0.9073121,0.44155106,0.0998992
