Family,CA,CDCA,DCA,LCA,UDCA
5BR%WP_302380465_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,-0.007940828,-0.04277411,0.03207707,0.033533994,0.0027164342
5BR%WP_418992344_1_NADH_flavin_oxidoreductase__Alistipes_sp__,0.00059605355,0.07526286,-0.04475471,-0.068895295,0.0048465156
7aHSDH%GENOME011662_3430,0.016984452,-0.035951868,-0.004475176,0.015777655,0.052133493
7aHSDH%GENOME025100_397,0.0669302,0.09766194,-0.08848095,-0.10324785,0.024040472
7aHSDH%GENOME067790_2714,-0.056905475,-0.031635378,-0.031486996,0.106702186,0.046014193
7aHSDH%GENOME070302_884,0.01535195,0.04861421,-0.091952465,-0.033329476,0.09836047
7aHSDH%GENOME103762_694,-0.0671392,-0.033837102,0.038488206,0.06805746,-0.026931228
7aHSDH%GENOME122758_282,0.044788204,0.08433806,-0.05612823,-0.079665415,-0.017767847
7aHSDH%GENOME215422_1346,-0.060357466,0.09216966,-0.035698228,-0.07166677,-0.007845429
7aHSDH%MBHC130__Clostridiales_bacterium_1_7_47FAA_,0.055625554,0.072564125,-0.075041495,-0.06420776,0.01888856
7aHSDH%MEO8122524_1_7-alpha-hydroxysteroid_dehydrogenase__Burkholderiales_bacterium_,0.053250145,0.0768645,-0.061789513,-0.11412906,0.041837383
7aHSDH%WP_071121323_1_7alpha-hydroxysteroid_dehydrogenase__Romboutsia_timonensis_,-0.078117326,-0.017677955,0.04555605,0.024503786,-0.01679531
BSH1%UPI0002624191,0.025389172,0.120924436,-0.05803676,-0.07025748,-0.09084109
BSH1%UPI000289C842,-0.09826968,0.01797949,0.0058389897,-0.021589043,0.05171165
BSH1%UPI0002CB0E7D,-0.010307937,-0.07738498,0.03989373,0.021153321,0.07643787
BSH1%UPI00073AFD00,0.12196194,0.13500154,-0.1368847,-0.16830684,0.07311664
BSH1%UPI00076E9CCB,0.011568487,-0.07702929,0.034010526,-0.007694739,0.10610547
BSH1%UPI000801FF16,-0.011431116,-0.015131908,-0.026654186,-0.013888716,0.108835496
BSH2%UPI0001971EB2,0.040041007,0.026346538,-0.044302788,-0.040676963,0.047406066
BSH2%UPI0001C1C05D,0.039284762,0.07703569,-0.04998141,-0.096696965,0.011431433
BSH2%UPI000508CF7A,0.082953185,0.0067723515,-0.040224366,-0.0752423,0.09126043
BSH2%UPI00050FFCF5,-0.07459599,-0.04544033,0.06537355,0.059533462,-0.03773488
BSH2%UPI0005D317A6,0.12217129,0.048347596,-0.06297909,-0.105737835,0.046780773
BSH2%UPI0005DCCFF2,-0.08825186,-0.017576713,0.027295182,0.0804132,-0.042586263
BSH2%UPI0006BFFEB7,-0.00075585715,0.034499526,0.014307675,0.019383132,-0.12833048
BSH2%UPI0006C0EB58,-0.03128615,0.03727323,-0.032659523,-0.018519381,0.03111203
BSH2%UPI0006C23C60,0.07459014,0.017975109,-0.013597807,-0.0075552478,-0.06306218
BSH2%UPI0006C45BC8,-0.0099117765,0.051302657,0.0073830215,-0.07638913,-0.028496299
BSH2%UPI0006C4A6B6,-0.06154717,0.0316886,-0.0023779136,-0.0035699704,-0.013622668
BSH2%UPI0006C52F45,0.046388216,0.025718207,-0.023882058,-0.059716772,0.02191554
BSH2%UPI0006C5C844,0.002391058,0.030201696,0.017232075,-0.016457826,-0.080252744
BSH2%UPI000821FD65,0.05218214,0.043283787,-0.026927583,-0.055948976,-0.019244343
BSH2%UPI000960BD65,-0.03892746,-0.009345865,-0.0025862448,0.028623769,0.023360679
BSH2%UPI0009611255,0.043868974,0.034392145,-0.025015496,0.013037932,-0.08057457
BSH2%UPI000965B48B,0.03021442,0.070394404,-0.06339538,-0.10018302,0.066589
BSH2%UPI00096829BD,0.078747064,0.013473421,0.0030707282,-0.062192213,-0.0209865
BSH2%UPI000D7A6AEA,-0.02403925,0.06887253,-0.03732204,-0.08743989,0.04148969
BSH2%UPI000D7ADB68,0.07638472,0.016038386,-0.015968151,0.034936193,-0.10951996
BSH2%UPI000E40484B,0.013908817,-0.045233484,0.029866144,0.07323307,-0.052082125
BSH2%UPI000E7D8CB5,-0.036610283,-0.063046604,0.026668001,0.012570182,0.10189778
BSH2%UPI000E80FD85,0.03248146,0.051410947,-0.06077552,-0.10557597,0.10628768
BSH2%UPI000E8B2418,-0.07170725,-0.06965075,0.040239193,0.041786212,0.083695285
BSH2%UPI000EC98B2C,0.026397066,0.07015064,-0.061692543,-0.031611226,-0.021603033
BSH3%UPI00016547A5,-0.05064358,-0.12347457,0.09453998,0.108758256,-0.0032980759
BSH3%UPI00017EF3F1,-0.03379086,-0.023074698,0.019090407,0.071524434,-0.04203648
BSH3%UPI0001A5F983,0.021198165,0.09763561,-0.08595824,-0.05906936,0.0035346108
BSH3%UPI00033CE23D,0.06955348,0.016572244,-0.045912847,-0.015246903,0.014363753
BSH3%UPI00035F5DCE,0.07059008,0.044478804,-0.07224318,-0.042693563,0.03937095
BSH3%UPI0004DA32C0,0.048558254,0.03582658,-0.036019366,-0.057359133,0.020644188
BSH3%UPI00080CB216,0.07366867,-0.049670357,0.0026296503,-0.0111368345,0.05955376
BSH3%UPI000E4DFA31,-0.04511349,-0.077006124,0.068413734,0.092785984,-0.03690553
BSH3%UPI000EF23C17,0.050717436,0.025612429,-0.06483575,-0.061893724,0.104315415
BSH4%UPI000B375707,-0.02591896,0.08777325,-0.041050836,-0.025218016,-0.06591037
BaiB%CosteaPI_2017__SID713A038-11-90-0__bin_26_fa_FGHNBBEK_00429__Bile_acid-coenzyme_A_ligase,0.053683523,0.053787764,-0.017512243,-0.05459064,-0.06154662
BaiB%SRR2992899_bin_23_LIJELFFN_00493__Bile_acid-coenzyme_A_ligase,0.020709557,0.012858685,-0.005237494,0.0022944668,-0.03849191
BaiB%bai_cluster_10%midas_Lachnoclostridium_nov_76594%Lachnoclostridium_nov_76594|ERS138182_8080_1_84_3_3065,-0.029806834,-0.055719525,0.055211797,0.040029183,-0.0035808743
BaiCD%MEI3381486_1_FAD-dependent_oxidoreductase__Dorea_sp__,-0.029878296,-0.09483842,0.087222904,0.071017615,-0.024701476
BaiCD%SRR5580120_bin_52_JEIALLOE_00740__Metal_reductase,0.042636126,-0.08949258,0.03324473,0.051374704,0.038466364
BaiE%fig|1950888_3_peg_203|__Bile_acid_7-alpha_dehydratase_(EC_4_2_1_106)_(BA7_alpha_dehydratase)_(Bile_acid-inducible_operon_protein_E)____Clostridiales_bacterium_UBA4701_|_1950888_3_,0.00078047515,0.00917222,0.01842435,0.017425412,-0.07917753
BaiF%KarlssonFH_2013__S54__bin_27_fa_BBGPADBL_00031__Bile_acid-CoA_transferase,-0.006236745,-0.04355441,0.048325885,0.057857875,-0.06337109
BaiF%LiJ_2014__MH0358__bin_56_fa_NPCPOAJM_00305__Bile_acid-CoA_transferase,-0.036766604,-0.063088536,0.023838947,0.03246996,0.08270513
BaiF%RaymondF_2016__P21E7__bin_22_fa_DDJCLBHB_00373__Bile_acid-CoA_transferase,0.04574684,0.03894644,0.000453522,-0.0069974284,-0.11313672
BaiF%SRR4783510_bin_28_GHBMCCFK_00008__L-carnitine_CoA-transferase,-0.022888985,-0.045251388,0.053734332,0.064413354,-0.0605737
BaiF%SRR5127813_bin_22_DKEDJIEF_00985__Bile_acid-CoA_transferase,-0.0037815222,-0.03120002,-0.0037178358,-0.006655295,0.08833742
BaiF%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_892,-0.054700308,-0.050502807,0.06601365,0.03943448,-0.019828755
BaiF%bai_cluster_3%midas_Clostridium_hylemonae_61789%Dorea_sp_89094|KQ236743_13110,-0.02006025,-0.03148883,0.03256347,0.0016894148,0.017240977
BaiG%MBR4017991_1_MFS_transporter__Clostridia_bacterium_,0.041197952,0.08501219,-0.06203367,-0.11424913,0.04143882
BaiG%MEE1256339_1_MFS_transporter__Lachnospiraceae_bacterium_,-0.068244874,0.0025884593,0.0398293,0.020448983,-0.054548927
BaiG%bai_cluster_10%midas_Lachnoclostridium_nov_76594%Lachnoclostridium_nov_76594|ERS138182_8080_1_84_3_3097,-0.0185852,-0.050414253,0.05281177,0.02126084,0.00090291986
BaiH%MEE0204071_1_FAD-dependent_oxidoreductase__Oscillospiraceae_bacterium_,0.049100243,-0.008857855,-0.01747883,-0.054732755,0.085553624
BaiH%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_836,-0.06914955,-0.07654713,0.0932658,0.05739551,-0.02674229
BaiI%LiJ_2014__MH0370__bin_37_fa_CDDPILMH_01838__hypothetical_protein,0.02870932,0.018310575,-0.0010968349,0.0035740002,-0.06666702
BaiI%QinJ_2012__CON-070__bin_41_fa_AAAKDJOM_00400__hypothetical_protein,-0.030253448,0.010178301,0.026053555,0.028795155,-0.084431365
BaiI%WP_279004450_1_nuclear_transport_factor_2_family_protein__partial___Clostridium__scindens_,-0.06512364,-0.034762565,0.049215823,0.023951294,0.0054188864
