Sample,3oxoDCA,3oxoLCA,7oxoDCA,Ala_DCA,Asn_CA,Asn_DCA,Asp_CA,Asp_DCA,CA,CDCA,DCA,GDCA,GLCA,GUDCA,Gln_CA,Glu_CA,Glu_CDCA,Glu_DCA,IleLeu_CA,LCA,Lys_DCA,Phe_CA,Phe_CDCA,Phe_DCA,TCDCA,TDCA,TLCA,TUDCA,Thr_CA,Thr_DCA,Trp_CA,Trp_DCA,Tyr_CA,UDCA,isoCA_aMCA,isoDCA_isoCDCA,isoLCA,isoUDCA
BSH2%UPI000DF86417,0.6692981,0.10183199,0.3994811,1.0,0.7760022,-0.9890231,0.7639815,0.8498458,0.52697057,0.9711364,0.008925355,-1.0,0.6390628,-0.7235121,0.6766982,-0.34691125,-0.24420957,0.1256577,0.062591955,0.068275325,-0.25842887,-0.05620023,-0.11126232,-1.0,0.76136005,-0.5332332,0.6690214,0.58174807,0.3129246,-1.0,-0.8875717,-1.0,-0.43291074,0.5963725,0.92030495,0.43082002,0.02207147,0.12615876
BSH2%UPI000E40484B,-0.4781243,-1.0,1.0,-0.9119346,1.0,-1.0,1.0,-0.22955556,0.6654323,-0.1379861,0.73365927,-0.5958104,-1.0,-1.0,0.71943694,1.0,0.38732925,0.096125394,0.25609544,-0.23677741,-1.0,0.33345872,-0.52860177,-0.44738686,-0.59624773,0.7972274,-1.0,-0.533684,0.9230098,-0.4197018,0.8578674,-0.9222768,1.0,0.116886415,1.0,0.14270614,-1.0,1.0
BSH2%UPI000E42566B,0.012944086,0.22708872,0.7245148,-1.0,0.88753206,-1.0,-0.19164605,-0.21405193,0.46421665,-0.19084837,0.40378743,0.09931555,0.14281642,-0.17120142,-0.111017995,-0.5914438,0.026060287,-0.6111395,0.3379049,0.3146038,-0.22249831,1.0,1.0,0.16299108,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.48020393,-0.90665036,1.0,0.89530593,-0.26967552,-0.25167364,0.033292063,0.4030424
BSH2%UPI000E4418E2,1.0,0.27388516,-0.33277267,-0.020518493,-0.92329913,0.12987247,0.1958736,1.0,-0.80164665,-0.37525013,0.10421188,0.11810235,1.0,-0.005582406,-0.17784539,-0.59115255,-0.35249716,1.0,-1.0,0.2269466,-0.3453183,-0.9247883,-1.0,0.36120802,0.4047682,0.23959386,0.36158937,0.066166565,-1.0,-1.0,-0.86406124,0.17721224,-1.0,0.5929308,0.64874715,1.0,0.5202372,1.0
BSH2%UPI000E4BF981,-0.39169547,0.076813996,0.3509577,0.22804993,-1.0,-1.0,-1.0,0.16167141,-0.5855937,-0.50150436,1.0,1.0,0.7743925,-0.2788341,-1.0,-0.67555577,-0.38418183,1.0,-0.7022182,1.0,0.82202864,-0.46602076,0.59611744,0.84593695,-1.0,0.49182126,0.060924783,-1.0,-0.08464907,1.0,-1.0,0.3690945,0.33015293,-0.94597375,0.17523515,0.37168685,0.12080635,0.10161213
BSH2%UPI000E4E4D64,-0.23313992,-0.105414614,-0.5356478,-0.42737043,-0.44554535,1.0,-0.113684505,0.046944745,-0.08462151,-0.3438931,-0.07220784,-0.0683771,-0.34332487,-0.15782623,0.25778082,0.09240682,-0.27185607,0.49111593,0.50335115,-0.050488763,0.7590321,0.7108564,0.54829866,0.9826721,-0.22191843,-0.2611312,0.64213943,-1.0,-0.048281807,1.0,0.62591887,0.93425083,0.27846694,-1.0,-0.26460582,-0.19134924,-0.13118318,-1.0
BSH2%UPI000E53BC4B,-1.0,-1.0,-0.00418454,-1.0,0.020063987,-0.98007685,-1.0,-1.0,1.0,0.94993734,-0.10252584,0.48561412,0.781437,1.0,0.1621009,0.27039975,0.6264083,-0.7336151,-0.017448105,-0.37878183,0.63923866,0.12142398,1.0,-1.0,1.0,1.0,1.0,1.0,-0.49978256,-1.0,-1.0,-1.0,-0.837068,-0.82655823,-0.5049197,-0.6240439,-0.82829696,-1.0
BSH2%UPI000E53DAEE,-1.0,-1.0,-0.49270648,-0.0031911512,-0.9106476,1.0,0.82017577,1.0,-0.6604635,0.038747277,-0.75867015,-0.1942039,-0.29032043,-0.6811859,0.31799084,1.0,1.0,1.0,0.6657145,-1.0,0.5135055,0.6053247,0.39465883,1.0,-0.44564068,-0.2266009,0.40245906,-1.0,-0.08658188,1.0,0.009794351,0.2812131,0.3265831,-1.0,-0.4437991,-0.16434956,-0.75631106,-0.51977104
BSH2%UPI000E54458D,1.0,1.0,-1.0,1.0,-0.9241273,-1.0,-0.8056684,0.81921893,-0.1985923,0.20832264,0.999448,1.0,1.0,0.33802655,-1.0,-1.0,-1.0,0.18850592,-1.0,1.0,0.5917886,0.5201587,0.37739283,-0.8181457,0.5700162,0.20569281,-0.4155093,-0.69316924,-1.0,-1.0,-1.0,-1.0,-1.0,0.24619448,0.29017824,1.0,1.0,-0.96509045
BSH2%UPI000E7D8CB5,0.37047523,0.8241805,-0.9064915,0.54476756,-1.0,-0.5521502,-0.086082034,0.21308303,0.36742783,1.0,-0.09627443,0.85439646,1.0,1.0,-1.0,-0.7481891,-0.77874285,0.48844388,-0.5788441,0.34902906,0.22659543,-0.7338798,-0.17302038,0.4497677,-0.07068504,0.14307028,-0.29680756,-0.9171539,-1.0,-0.9113545,0.25032666,0.48310113,0.18725716,-0.25946423,-0.7073722,-0.044901963,0.8987948,-0.3161198
BSH2%UPI000E80FD85,-0.610042,-0.44753557,-0.09895246,-1.0,1.0,0.61919135,-0.42894486,-0.084294334,1.0,0.47870523,-0.55561525,-1.0,-0.36458606,0.23326118,0.89240086,-0.31628206,0.036576882,-0.991589,0.5187844,-0.4936666,-1.0,0.26843685,0.7198461,0.59179974,0.7004221,0.26248756,0.71439016,-0.29670015,1.0,0.8302119,0.18348849,-0.15249752,0.62876964,-1.0,1.0,-0.7999433,-0.6762787,-0.31082013
BSH2%UPI000E8B2418,1.0,1.0,-0.060927738,0.1565874,-0.12150571,-1.0,-0.0005144512,1.0,-0.47459015,-1.0,0.8295786,0.12003743,0.7056682,-0.27549165,-0.5294251,-0.7736445,-0.5649095,0.7587493,-0.8332763,1.0,0.73564106,-1.0,0.55760664,-0.15504904,-0.35089844,-1.0,0.26247725,-0.11534972,0.0021697332,-0.037629932,-0.6449903,-0.24259023,-0.40546,0.33511704,-0.35736814,1.0,1.0,-0.5943964
BSH2%UPI000E8E16B0,0.6735368,0.12640285,0.08367264,-0.35320973,0.9256998,0.0218933,-0.31413034,-0.15545925,-0.20309208,-0.5487658,0.10908673,-0.39021987,-0.68142545,-0.07032008,1.0,0.39819568,0.2472953,-0.35951716,0.24286216,-0.06625094,-0.67231596,0.22283725,0.23717742,-0.37887338,-0.8294699,-1.0,-1.0,-0.024310717,0.7241252,-0.14045976,0.8990085,-0.8331893,0.5697306,0.8648274,1.0,0.48337576,-0.08221352,0.41410726
BSH2%UPI000E91045C,-1.0,-0.65596557,-1.0,0.35281712,-0.9503355,0.3449259,1.0,1.0,-0.029039927,1.0,-0.4264904,-1.0,-1.0,-1.0,-0.55236113,0.44841173,0.11240792,0.28351185,0.9384364,-0.39211765,-0.4745892,0.42454904,0.4035401,0.7778804,0.15775295,1.0,1.0,-0.0025445726,0.18946344,1.0,0.38084242,-0.1676542,0.6816318,-1.0,-0.4772564,-0.64726764,-0.39236647,-0.38406223
BSH2%UPI000E92006C,-1.0,-0.8753401,0.7122277,1.0,-0.656983,0.8573619,1.0,0.24196117,0.87789124,0.5510415,-0.8073273,-1.0,-1.0,-0.9438814,-0.8529348,1.0,1.0,0.80241543,1.0,-1.0,-0.47694898,1.0,1.0,1.0,-0.7001406,-1.0,-1.0,-1.0,0.73270464,1.0,1.0,0.8809711,1.0,-0.52028394,-0.47521257,-1.0,-1.0,0.3511258
BSH2%UPI000E9C22D0,1.0,1.0,-1.0,1.0,-1.0,0.37169772,-1.0,1.0,-1.0,-0.90114886,1.0,1.0,1.0,-0.96199906,-1.0,-1.0,-0.7829752,1.0,-0.7246385,1.0,1.0,-0.3893454,-0.73678803,1.0,-1.0,-0.3893429,0.21364778,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0
BSH2%UPI000EC98B2C,0.77520806,1.0,-1.0,1.0,-1.0,1.0,-0.7550315,1.0,-1.0,-1.0,1.0,1.0,1.0,-0.37739787,-0.33812913,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,0.7997326,-0.12513062,1.0,1.0,-1.0,-0.9597374,1.0,-1.0,0.9884149,-1.0,-1.0,-1.0,1.0,1.0,-1.0
BSH2%UPI000ECC9F84,0.5668676,0.66770196,-1.0,0.35630625,-0.31394005,0.80317855,-0.7518217,-0.024662131,-0.47771102,-0.67060244,0.41525018,0.44217053,0.65581024,0.32200146,-0.10720625,-0.6387423,-0.5015605,0.34899732,-0.6959254,0.49408486,0.48609436,-0.83870584,-0.40983608,0.098673835,0.6939429,0.6492425,0.7379951,0.38520917,-0.604171,-0.20757467,-0.14450586,0.6689494,-0.25347766,0.34732503,-1.0,0.45514065,0.6591067,-1.0
BSH2%UPI000EE4CDBB,-0.43572927,-0.5982571,-0.06506254,-1.0,-0.79316074,-1.0,0.10931575,-0.7358081,0.36585298,0.20210512,0.5026722,0.5398141,-0.84339863,1.0,-0.44202372,0.4457839,0.5536318,0.71971583,-1.0,0.3281436,-0.75838387,-0.75966465,0.83346754,0.57083386,-0.80477214,-1.0,0.88636,0.74434626,-0.041714445,-0.9396966,0.47184587,-0.824233,-0.19144072,1.0,0.13563894,0.30194062,0.21180998,1.0
BSH2%UPI000EE93911,0.4654376,0.7858475,-0.70532066,-0.6383453,0.26789007,-1.0,-0.48170304,-0.20833324,-0.48713407,-0.24592619,0.29533318,-0.7262346,1.0,-0.14742841,0.17225207,-0.5765765,0.2262997,-0.4248883,-0.030912407,0.56979585,-0.4025641,0.22399038,0.5235528,-0.37973565,0.35935527,-0.4529593,0.5504717,0.26663065,0.085632645,0.36476588,-0.30957633,-0.121507235,-0.043859966,1.0,-1.0,0.2600081,0.7640544,-0.43087557
BSH3%UPI000156F498,-0.7724338,-0.92929524,1.0,-0.19119853,0.9085298,0.32758576,0.7845335,-0.59376353,0.42422566,-0.392846,-0.255167,-0.2955194,-0.1629662,0.021226846,0.32225737,0.6429913,0.6010378,-0.92571443,1.0,-0.7829165,-0.87632203,1.0,1.0,0.5692509,-0.95974886,-0.20531869,-1.0,-1.0,0.9458404,-1.0,0.11691112,-0.028726013,1.0,0.86672413,0.08528822,-0.6058025,-0.9209682,0.17297475
BSH3%UPI00016547A5,1.0,0.9198599,-0.2232938,-0.236924,0.46646348,-0.4540106,-0.35058567,0.65419364,-0.84511864,-1.0,1.0,1.0,0.08073386,0.77814436,0.099902764,-0.3892924,-1.0,1.0,-0.7939303,1.0,0.43391562,-0.4518378,0.22175047,0.48714054,-1.0,-1.0,-1.0,-0.5230206,-0.03919782,-0.13848649,-0.8527661,0.90276957,-0.9127783,1.0,-0.9539139,1.0,1.0,-0.12758462
BSH3%UPI00017EF3F1,1.0,0.43790913,-0.21956289,-1.0,0.4184393,-0.85060626,-1.0,-1.0,0.05624135,0.35811672,0.535854,0.6230999,0.2139397,1.0,0.23181781,-1.0,-1.0,-1.0,-1.0,0.59141976,-0.15594524,-1.0,0.35419,-1.0,0.879161,-0.57350445,0.7874658,1.0,-0.28415245,-1.0,-0.23475991,-0.68069303,-0.39227313,1.0,0.75958145,1.0,0.67628634,0.58107644
BSH3%UPI0001A5F983,-0.51794404,-0.7804406,0.27061215,-1.0,-0.08217898,0.8236426,-1.0,-1.0,1.0,0.8668655,-0.48363423,-0.07552343,0.44999102,1.0,-0.07847778,-0.26200044,-0.8503823,-0.7549073,-0.3963565,-0.5980935,-1.0,-0.90309596,-0.644695,-1.0,1.0,1.0,1.0,1.0,0.044564933,-0.47513893,-0.2751209,-0.7038058,-0.18053459,0.2133554,1.0,-0.6381452,-0.8019973,0.16369861
BSH3%UPI0002132A6C,-1.0,-1.0,0.5165452,-1.0,1.0,0.743085,1.0,-0.9864641,0.060647994,0.9335555,-0.695568,-1.0,-1.0,-1.0,0.40280437,0.8460512,0.77593654,-0.27253416,1.0,-1.0,-0.78845257,0.83194005,1.0,0.42887038,-0.612267,1.0,0.25762948,-0.07140388,1.0,1.0,1.0,-0.81758875,0.90090555,-0.16594973,0.31106615,-1.0,-1.0,1.0
BSH3%UPI000238BE2F,-0.50882745,-0.37109283,0.20297764,-0.5154656,-0.5409075,0.5712576,-0.8558617,-0.24629553,0.77355623,1.0,-0.7642181,-0.894293,-0.7800233,-0.20362167,-0.1828046,-0.7726099,-0.30090314,-1.0,1.0,-0.49541196,-0.63984513,1.0,1.0,0.5872562,0.86396164,0.21704757,0.5930093,0.35101366,-0.301954,-1.0,1.0,-0.4753031,1.0,0.39642912,0.0733777,-0.6424622,-0.5630078,0.056299847
BSH3%UPI00033CE23D,0.4824243,-0.065341555,0.7396329,-0.09070714,1.0,0.8074369,0.083172895,-0.24837951,0.06188073,-1.0,-0.10688429,-1.0,-1.0,-1.0,1.0,0.70878416,0.44135976,0.22482942,0.563304,-0.111601375,0.2932277,1.0,0.6824463,0.21608269,-1.0,-1.0,-1.0,-1.0,0.9707817,0.85329014,0.8334193,0.49445722,0.6717773,0.7746175,0.82992846,0.50009465,-0.021252472,-0.02486007
BSH3%UPI00035F5DCE,-0.44336763,-0.5334259,-0.035366233,-1.0,0.5439182,0.8068923,0.34517783,-0.03279728,0.71760476,-0.042077057,-0.81067497,-1.0,-0.6600267,0.16290615,0.43229595,0.9899467,1.0,0.10553697,0.23795089,-0.95101976,-0.7380463,-0.18654247,-0.3301806,-0.72985905,1.0,0.39046714,1.0,0.7587525,0.08030104,-1.0,0.5547006,-0.101966105,0.62407553,-0.22542384,0.31909737,-0.7067483,-0.79091436,0.3096675
BSH3%UPI0004DA32C0,0.22400083,-0.46338198,-0.03172253,-0.3938912,0.45565385,-0.5368712,0.28110275,-0.5989826,0.14353378,0.34445614,-0.21806747,0.2193244,-0.10583633,-0.523599,0.7675065,0.901028,0.17357482,-0.5315472,0.43307012,-0.18361743,-0.48144007,0.19023827,-0.107149705,-0.75790817,-0.39597535,-0.21123926,0.21294221,-0.50138116,0.56869054,-0.32268968,0.8363982,-1.0,0.7616384,-0.24405937,1.0,0.55716205,-0.6564697,0.15555015
BSH3%UPI00080CB216,-0.4239564,-0.5956007,0.5117587,-0.58831406,0.1544827,0.47547197,-0.042614672,-0.4947652,0.26988482,0.53656566,-1.0,-1.0,-0.37057543,0.7362259,0.88533133,-0.10705819,0.56797206,-0.69012874,0.52385473,-0.74629205,-0.4038956,0.8683599,0.918914,0.2527736,-0.3593588,-0.56875557,-0.10990985,-0.033683088,0.50226516,0.4036532,0.7132357,0.35793945,0.91997004,-0.5965172,0.7570858,-0.62816375,-0.5386916,0.45360503
BSH3%UPI00092A5378,0.7248686,0.8195541,-1.0,-0.79099625,0.46047717,-0.22508778,-0.6203435,0.14500627,-1.0,-1.0,1.0,-0.6399052,0.38669324,-0.29756024,0.07918923,-0.75854504,-1.0,1.0,-0.13828932,1.0,1.0,-0.5371711,-0.78880095,1.0,-1.0,-0.7747265,-0.012435433,-0.33103174,0.05248158,1.0,0.51178956,1.0,-0.49981442,1.0,-1.0,0.71761644,0.89664704,-0.13119867
BSH3%UPI0009648BEC,-0.052229837,0.40962303,-0.76627445,-1.0,-0.8018921,0.7192185,0.33909488,-0.47061893,-0.0863299,-0.008723385,0.13563752,0.19816068,1.0,-0.40341678,-0.31840476,-0.18834846,0.59937716,0.22082455,-0.9873791,0.31472382,0.06146488,-1.0,-0.33773348,-1.0,1.0,1.0,1.0,0.55021995,-1.0,-0.08672718,-1.0,0.18148422,-0.6499538,-0.099900015,-0.9058432,0.15378535,0.53290194,-0.7412701
BSH3%UPI000CF406F5,1.0,1.0,-0.71722174,0.9296942,-1.0,-1.0,-1.0,-0.89453644,-0.94813883,-0.2917406,0.588701,0.4761954,1.0,-1.0,-0.90839636,-1.0,-0.9910346,-0.09833922,-0.7491205,1.0,0.13667873,0.19468853,-1.0,-0.064654216,0.86514693,0.08345208,1.0,-0.24496204,-1.0,-1.0,-0.92408085,0.5526315,-0.74700755,0.7559714,0.10313641,1.0,1.0,0.18007907
BSH3%UPI000E3F1C35,-0.020761725,-0.262244,-0.32890937,-0.15389816,0.12006231,1.0,0.41309616,1.0,0.45494744,0.6330463,-0.26400748,-0.6610018,-1.0,0.15930884,-0.49429193,0.00827578,-0.14207813,0.9082827,0.36255538,-0.3153293,0.6736348,0.48588946,0.7835984,0.7995464,-0.035678387,-1.0,-1.0,-0.3243144,0.24748152,0.1965053,1.0,1.0,0.4102462,0.19061884,-0.39572302,0.061494075,-0.12889984,-0.14044118
BSH3%UPI000E5302B4,0.3244345,0.16629933,-1.0,1.0,0.2361337,0.630097,-0.1985216,0.8123374,-1.0,-1.0,0.09477385,-0.077952065,0.8294753,-1.0,0.74349326,-0.66372806,-1.0,0.6270905,0.20053238,0.13319343,0.5548241,0.28211945,-0.14899243,0.88738483,-0.73439085,0.53681517,0.36290926,-0.404497,0.1451709,-0.19555624,1.0,1.0,0.5722742,0.5999884,-1.0,0.19736224,0.121630356,-1.0
BSH3%UPI000E902C94,0.6218783,0.7403054,-0.63511944,-1.0,-0.5505717,-1.0,-1.0,-0.21795292,0.06298679,-0.14723876,1.0,1.0,-0.04152806,1.0,-1.0,-1.0,-1.0,-0.13705303,-1.0,1.0,-0.9792211,-0.8432917,-0.9162818,-0.12722087,1.0,1.0,1.0,1.0,-0.89094645,-1.0,-1.0,-0.13959907,-1.0,-0.027421653,1.0,0.75142336,0.66776574,0.7037879
BSH3%UPI000EF23C17,-0.032407187,0.37489265,-1.0,1.0,0.055824477,1.0,1.0,1.0,-1.0,-0.61596924,0.023537409,-1.0,-1.0,-1.0,-0.2041134,1.0,1.0,1.0,0.34626573,-0.099228136,1.0,0.784819,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.9388751,1.0,-0.32579875,1.0,0.554517,-1.0,0.43092796,0.14041327,0.48674336,1.0
BSH3%UPI000F9DAF5F,-0.52352285,-0.7606073,1.0,-0.056330398,-0.59409845,-1.0,-1.0,0.10350435,1.0,1.0,0.63835216,1.0,0.75687224,1.0,-1.0,-0.45214447,-1.0,-0.57129437,-1.0,0.05049001,-0.552564,-1.0,-1.0,-0.968729,1.0,1.0,0.69304115,1.0,-1.0,-1.0,-1.0,-0.733316,-0.8847136,0.08901838,1.0,0.1412656,-0.6399753,-0.07066577
BSH4%UPI0001653940,-1.0,-1.0,1.0,-0.85627824,1.0,1.0,1.0,-1.0,0.95389163,0.93217313,-1.0,-1.0,-1.0,-0.7070351,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-0.90063363,0.7767482,1.0,-1.0,1.0,-1.0,0.2471108,-1.0,0.429438,-1.0,-1.0,-0.5059292
BSH4%UPI0001E65842,0.3407244,0.43234104,-1.0,1.0,-1.0,0.5431794,-0.3696448,1.0,-1.0,-0.29395112,0.090322584,1.0,1.0,0.9404016,-1.0,-0.26594794,-0.25165105,1.0,-1.0,0.23420095,1.0,-0.9543117,-1.0,1.0,0.50511837,1.0,0.93722886,0.48801225,-1.0,0.15991706,-1.0,0.5268126,-1.0,-0.37818655,-0.45479164,0.2958166,0.62864625,0.7549594
BSH4%UPI0001FAB233,0.6465454,0.6809534,-0.9946039,0.6306935,-0.33920848,1.0,-1.0,0.8159912,-0.12466619,0.2663858,1.0,1.0,0.7288945,-0.9054292,0.9846761,-1.0,-1.0,-0.040875934,-0.8054839,1.0,0.7014705,-1.0,-1.0,0.17225756,0.8621227,1.0,0.88932866,-0.39715597,-1.0,1.0,-1.0,0.31735265,-1.0,-1.0,-0.9519756,0.85460156,0.6146064,-1.0
BSH4%UPI00033C4A83,-0.36098108,-0.40001705,-0.9675651,0.4500523,-0.7962829,-0.097006746,-0.39982492,0.5225991,-0.28441787,0.3480653,0.08577998,0.47278267,-0.2554576,-0.5477271,0.4339951,0.06522538,-0.23403351,0.7740343,-0.09855883,-0.016015619,0.9204884,-0.18967314,-0.66554976,0.5826334,0.06439185,1.0,1.0,-0.16804703,-0.2213249,-0.07327846,0.06539086,-0.09041061,0.09903354,-1.0,0.46213427,0.050256766,-0.40197903,-0.3976932
BSH4%UPI00033DD6E6,-0.2346461,-0.4460185,0.21563052,1.0,-0.265515,-1.0,-0.5670436,0.57276857,-0.37775478,-1.0,0.35386157,1.0,1.0,0.63379085,-0.252182,-0.16387463,-0.31916767,0.74945575,-0.9337253,0.017989378,1.0,-0.9930423,0.83766574,0.70874625,-0.06800982,0.47571963,0.52724975,0.35335392,-0.4823311,0.24902073,-1.0,0.036372427,-0.45487142,-0.19934684,-0.0785254,0.20223351,-0.29629308,-1.0
BSH4%UPI000463D8BF,-0.088224016,-0.037834957,0.12274759,-0.2451281,0.20497006,-0.18206598,1.0,0.36262634,-0.20482308,0.3895446,-0.50222844,-0.6017924,0.11999853,0.26391235,1.0,1.0,0.5158961,0.11709005,-0.74065834,-0.67966634,0.90451944,-1.0,-1.0,-0.64790004,-0.58858436,0.4570195,0.75107324,-1.0,0.3621129,0.054992568,0.28099978,-0.34539613,0.56302357,-0.088973455,0.38704506,0.29875624,0.06926988,0.5249384
BSH4%UPI0006BEFACE,0.5013705,0.2865913,-1.0,1.0,-1.0,0.168327,-1.0,1.0,-1.0,-0.6810495,1.0,1.0,0.5793717,-0.76474124,-0.4438846,-0.8630365,-1.0,0.9459004,-1.0,1.0,1.0,-1.0,-1.0,1.0,-0.114547096,1.0,0.8062818,-0.8545949,-1.0,1.0,-1.0,0.23167026,-0.56703454,-0.49821928,0.11139798,1.0,0.2865733,-0.8831225
BSH4%UPI0006C4E127,1.0,1.0,-1.0,1.0,-1.0,0.057332687,-1.0,0.7872705,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.6729549,-1.0,1.0,1.0,-1.0,0.15265155,1.0,-1.0,0.28995353,1.0,-1.0,-1.0,0.5677685,-1.0,1.0,-1.0,-0.15838018,-1.0,1.0,1.0,0.4540708
BSH4%UPI000822CCAE,1.0,1.0,-1.0,1.0,-1.0,-0.40638822,-0.8452169,1.0,-1.0,0.25883657,0.6771304,0.7288404,-0.16835122,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.59355116,0.49738503,1.0,1.0,-1.0,-0.18005255,-1.0,1.0,-1.0,0.38175547,-1.0,1.0,1.0,0.62772644
BSH4%UPI0008CBCA16,-1.0,-1.0,1.0,-0.4735114,0.6873583,1.0,0.99189544,-0.19551145,1.0,0.79617625,-0.69323653,-0.7752861,-0.6053041,0.18614495,0.91598517,1.0,1.0,-0.74191475,0.03595944,-1.0,-1.0,0.92169994,1.0,-1.0,1.0,-0.038095552,-1.0,1.0,0.8426189,-0.646754,-1.0,-1.0,0.87296665,-0.26612088,1.0,-0.9698957,-1.0,1.0
BSH4%UPI000B374259,-0.12407745,0.1249292,-1.0,0.36182234,-0.08163912,-1.0,0.44121274,-0.2970554,-0.65912443,-1.0,0.19541141,0.6041207,1.0,-0.14831443,0.33153912,0.024753481,-0.62621623,0.113798074,-0.30111027,0.29183096,-0.10074788,-0.2070081,0.19919106,-0.9521011,0.7182516,1.0,1.0,0.09951775,-0.20149569,-1.0,0.6656122,-0.1958184,0.130183,-1.0,-0.5770571,0.047217917,0.073735066,-0.48492402
BSH4%UPI000D27EFA9,1.0,1.0,-1.0,1.0,-1.0,-0.089906625,-1.0,1.0,-1.0,-0.387963,0.8436943,0.40957755,-0.47601208,-0.87141293,-0.8430971,-1.0,-0.9318497,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-0.32859486,1.0,0.976394,-0.98914164,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-0.73308516,0.71049345,1.0,-1.0
BSH4%UPI000D7B199F,-0.75069356,-0.6682457,0.8568225,-0.6232837,1.0,0.8447689,1.0,-0.9538673,0.7209513,0.4879421,-1.0,-1.0,-1.0,0.1678391,0.6705048,0.411553,0.7640931,-1.0,1.0,-1.0,-0.7018022,1.0,1.0,-0.37172005,0.33882105,-0.98339,-0.36237767,0.27827862,1.0,-0.46430174,1.0,-1.0,1.0,0.280456,-0.75430506,-1.0,-0.7728256,0.8711409
BSH4%UPI000E447F2E,1.0,0.9310742,-0.010064691,-0.6017404,-1.0,-0.39646134,-1.0,0.258918,-0.6370033,-0.28980276,1.0,1.0,-0.49864686,-0.8717915,-1.0,-0.2918541,-0.52671903,0.6899206,-0.81278825,1.0,0.65017855,-1.0,-1.0,-0.22825877,0.86224896,1.0,1.0,0.2250045,-1.0,-0.8879131,-1.0,-0.46203485,-1.0,-0.19387132,-0.08068183,1.0,0.7607455,-0.024758806
BSH4%UPI000E54B9B5,-0.4671692,-0.37499425,0.58232933,-0.07047569,-1.0,-1.0,-1.0,1.0,0.83011913,1.0,1.0,1.0,0.4847025,1.0,-1.0,-0.4969009,-0.9557009,1.0,-1.0,0.74345464,0.2726278,-1.0,-1.0,0.67166185,0.84062517,1.0,1.0,1.0,-1.0,0.5331113,-1.0,-0.7900752,-1.0,0.10098333,0.70355195,0.7928015,0.3667959,1.0
BaiA%QinJ_2012__T2D-016__bin_41_fa_BDDCEIPF_01842__3alpha-hydroxy_bile_acid-CoA-ester_3-dehydrogenase_2,0.49262515,0.6922816,-1.0,0.89674646,-0.8676529,1.0,0.069878735,1.0,-1.0,-1.0,0.77210647,-0.77704656,-0.5110901,-1.0,-0.66276634,-0.23236355,-0.26472792,1.0,-0.84523284,0.9329994,1.0,-1.0,-1.0,1.0,-1.0,0.2403802,1.0,-1.0,-0.14014515,1.0,-0.13076907,1.0,-1.0,-0.23133266,-0.6788213,0.7907741,0.8214575,0.54852504
BaiA%SRR3992974_bin_8_EOPEKEED_01051__3-oxoacyl-_acyl-carrier-protein__reductase_FabG,-0.37332287,-0.24897146,0.91458315,-0.61002237,0.28755748,0.4055721,0.24376857,-1.0,0.7904529,1.0,-0.32388535,0.26230684,0.21658053,1.0,0.4214118,-0.4610896,-0.14136942,-1.0,0.23728065,-0.3511461,-1.0,-0.6333809,-0.4748311,-1.0,1.0,0.6604087,1.0,0.46147725,0.6239741,-1.0,0.8890187,-1.0,0.8687979,0.40235558,-0.573618,-0.5735157,-0.3610931,0.35806835
BaiA%SRR5558193_bin_68_NNEAJJHP_00384__3alpha-hydroxy_bile_acid-CoA-ester_3-dehydrogenase_2,0.34807947,0.24817507,-1.0,1.0,0.3616369,-0.5173153,0.30562678,0.021591745,-0.48046753,-0.7460003,0.48563275,0.42520437,0.4600631,-0.6394339,0.6241123,-0.49502385,-0.2270454,-0.47298902,-0.33375344,0.41152054,0.59086126,-0.18534726,0.564054,0.1842579,0.016211346,0.19764294,-0.44925448,0.1631912,-0.059918668,0.78044176,-0.3634304,0.27881494,-0.1282624,-0.39889282,-0.39526713,0.33985803,0.062206253,-0.65291095
BaiA%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_861,0.45450544,0.87635136,-0.5913052,1.0,-1.0,1.0,-1.0,1.0,-0.6724345,0.054529477,0.92110264,1.0,1.0,0.17101361,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.29483008,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.4561609,-1.0,-0.6639947,-1.0,0.904197,1.0,-0.6906876
