Sample,3oxoDCA,3oxoLCA,7oxoDCA,Ala_DCA,Asn_CA,Asn_DCA,Asp_CA,Asp_DCA,CA,CDCA,DCA,GDCA,GLCA,GUDCA,Gln_CA,Glu_CA,Glu_CDCA,Glu_DCA,IleLeu_CA,LCA,Lys_DCA,Phe_CA,Phe_CDCA,Phe_DCA,TCDCA,TDCA,TLCA,TUDCA,Thr_CA,Thr_DCA,Trp_CA,Trp_DCA,Tyr_CA,UDCA,isoCA_aMCA,isoDCA_isoCDCA,isoLCA,isoUDCA
12aHSDH%ERJ00208_1_oxidoreductase__short_chain_dehydrogenase_reductase_family_protein__Clostridium_sp__ATCC_29733_,0.008021092,0.026315218,-0.050080348,0.050224733,0.037729654,-0.058890175,-0.0005490835,-0.025824532,0.0052706474,0.012691391,-0.025720129,0.018792074,0.07300049,-0.017274158,0.030242309,-0.038636554,-0.00061169395,-0.03815209,0.0028273258,-0.0038506496,0.01997555,0.032112766,0.03441065,-0.039995547,0.03220137,0.035153873,0.056854423,-0.011082329,0.0052819676,-0.03251255,-0.012777138,-0.004467554,0.010073168,-0.0563275,-0.06206277,-0.013477368,0.01964774,-0.08127411
12aHSDH%GENOME015584_936,0.012489254,0.023718398,-0.0420266,0.06357007,-0.023654455,0.06654638,-0.014779909,0.09333017,-0.024227628,-0.037456863,0.013465205,0.022221548,0.0391835,-0.026550954,0.0603073,0.00249585,0.0140267685,0.06823074,-0.07103435,0.006248321,0.05083145,-0.06307444,-0.033174377,0.03324883,0.014347046,0.05279674,0.016762368,-0.034892622,-0.07672062,0.05487567,-0.06605597,0.02111692,-0.055656523,-0.059839707,-0.036799647,0.021693883,0.024508303,-0.09548224
12aHSDH%GENOME051950_684,0.024397852,0.023608072,0.032701775,0.0346141,-0.025456503,-0.058006406,-0.045898385,-0.004365831,0.022564882,-0.019107409,0.010640418,0.029613376,0.052662555,-0.040317874,-0.0098235365,-0.024328817,-0.045047298,-0.01817732,-0.040333346,0.016440077,-0.0054242467,-0.040300213,-0.021223133,-0.034473717,0.058922354,0.04184948,0.044227306,0.005808635,-0.031398125,0.012609918,-0.0038167348,0.012659912,-0.0054337233,0.035280056,-0.020698672,0.019210178,0.021786015,-0.069555975
12aHSDH%GENOME055489_1547,-0.009832722,-0.0066932905,-0.011609678,0.0014907952,0.06470509,-0.04365911,0.032412294,0.026211238,-0.007951134,-0.014778045,-0.008101126,-0.024678502,0.0075345105,0.000556465,0.034056444,0.032874256,0.03746525,0.009674298,0.010578595,-0.012715917,0.0063354643,-0.00011243172,-0.007230028,-0.019390784,-0.017401712,-0.009294551,-0.026759185,-0.012473171,0.03818796,0.021980627,0.018306421,-0.010284429,-0.022337396,0.011857138,-0.00777716,-0.013471995,-0.009011812,-0.016953709
12aHSDH%GENOME077010_272,-0.03909322,-0.024000471,-0.012624246,-0.01054983,0.019147014,-0.04723656,0.030841919,-0.012804079,-0.0025035066,-0.0020997608,-0.001375422,-0.01675747,-0.02172367,0.016190754,0.01250007,0.05314113,0.02606357,0.012225139,0.010974332,-0.015666083,-0.022282757,0.038004063,0.011615799,-0.0035106349,0.014839638,0.034671478,0.021472812,0.00028112638,0.007548714,-0.038490217,-0.02328936,-0.0007129642,0.028181998,0.014407457,-0.0072057056,-0.02911015,-0.021212714,-0.014882432
12aHSDH%GENOME126416_2228,-0.0038608192,-0.011760211,0.033441793,-0.045551058,-0.019820713,-0.09919069,-0.054015502,-0.019648703,0.04360796,0.025576184,0.006085472,0.08086653,0.031906936,0.13111886,-0.06411308,-0.021823086,-0.06696052,-0.0258896,-0.018723495,-0.008346273,-0.0012376198,-0.045910932,-0.025928216,-0.031009378,0.071496174,0.06249015,0.013326184,0.076250955,-0.038641326,-0.07380665,-0.061188575,-0.011863373,-0.015403732,0.04466087,0.03625409,-0.0124694165,-0.015019774,-0.004478044
12aHSDH%GENOME136792_1072,0.024410818,0.013559106,-0.050768528,0.034187403,-0.059085716,-0.011170655,0.026859337,-0.017773116,-0.05182498,-0.047625974,0.01989138,-5.6063105e-05,0.018601183,-0.10809448,-0.013465456,-0.030873036,-0.04669052,0.0042276816,0.050029688,0.030251537,0.057973873,0.08431533,0.0707356,0.051593833,-0.070435144,-0.02503873,-0.05161158,-0.034796774,-0.011637318,0.08367184,0.07395325,0.042907167,0.025782855,-0.03782613,-0.004222461,0.03035202,0.02662318,-0.037082117
12aHSDH%GENOME187328_883,0.008756725,0.007750009,-0.051860128,0.07769695,-0.04096756,-0.04232764,-0.08396793,0.0505634,0.01810215,-0.006725,-0.033691484,0.02173228,0.08915265,0.115523666,-0.0119391335,-0.057545904,0.015999295,0.011475517,-0.053309727,-0.007956641,0.07094274,-0.035843357,-0.020503016,-0.016594853,0.12438004,0.04704378,0.05350194,0.13319246,-0.08523938,-0.030792926,-0.124778986,-0.002511396,-0.09477744,-0.04386244,-0.055481173,-0.01285381,0.013188318,-0.06637402
12aHSDH%GENOME211747_1057,0.024991617,0.031353425,-0.062010903,0.023102386,-0.044258043,0.027333913,-0.019093938,0.055527836,-0.030845888,-0.025509048,0.014392826,0.0027984797,-0.062110983,-0.027748993,-0.021990368,-0.027632084,-0.04625946,0.048913885,-0.01953401,0.02246638,0.07114191,-0.014263829,-0.0027505532,0.061830107,0.00234709,0.026063388,0.048685722,-0.030859847,-0.03359647,0.03925566,0.015407044,0.06889068,-0.02115792,-0.019478885,-0.056012858,0.021482738,0.03406719,-0.062729456
12aHSDH%GENOME225739_454,-0.011339153,-0.010547422,-0.034930367,0.024230704,-0.048667468,0.0020801285,0.030633248,0.023913477,-0.014606847,-0.0067939437,-0.020296337,-0.027407419,-0.023418246,-0.05559988,-0.017546205,0.0179689,-0.0015259531,0.034669958,-0.002497435,-0.02052269,0.061746016,0.041787945,0.019747293,0.04681689,0.0026954762,0.0009665502,-0.0058079707,-0.0042371135,-0.01650817,0.04863044,0.028710527,0.04191077,0.047539562,-0.028155057,-0.03565379,-0.008536774,0.0055437684,-0.028760368
12aHSDH%MBE7001463_1_SDR_family_oxidoreductase__Oscillospiraceae_bacterium_,0.049716663,0.056984216,-0.052853324,0.021227455,-0.03997361,0.025800508,-0.057353713,0.040380154,-0.06308487,-0.031508375,0.04435672,0.01476044,0.0575789,-0.0011063083,-0.028441034,-0.0645221,-0.080028154,0.05121737,-0.05544256,0.05824574,0.07422409,-0.050256368,-0.013421128,0.03677941,-0.040135123,-0.050587516,0.011545421,-0.019098155,-0.048366927,0.062590756,-0.051402777,0.06473436,-0.047721468,0.025093235,-0.030269515,0.05618833,0.07016653,-0.013525085
12aHSDH%MBR0327374_1_SDR_family_oxidoreductase__Clostridia_bacterium_,0.08325927,0.03215723,-0.05835892,-0.025604667,0.045191873,0.14362457,-0.015245221,0.014075399,-0.049188524,-0.018899733,-0.0267994,-0.08728139,-0.07246448,-0.13684602,0.099380314,0.019765558,0.014099135,0.023649743,0.028367901,-0.00796367,0.023483763,0.03198759,0.05175654,0.0569383,-0.13124219,-0.06700449,-0.042520273,-0.11454137,0.028904026,0.04656415,0.07923237,0.03569828,0.11699522,-0.006156758,-0.00913001,0.05822917,0.010210109,0.0027215236
12aHSDH%MBR2336230_1_SDR_family_oxidoreductase__Clostridia_bacterium_,-0.009335904,-0.0060895537,-0.03187078,-0.008219906,0.0053437483,0.039006528,-0.0053872317,0.05873234,-0.008745565,-0.03582885,-0.013594901,-0.002770709,-0.017974325,0.046891317,-0.0068843956,0.0077834977,0.0033083907,0.035354495,-0.034135703,-0.01272124,0.062134158,-0.0028249905,-0.024783492,0.044562317,0.004570998,0.004193509,-0.010959178,0.037322864,0.0017684597,-0.008018387,-0.00934926,0.028850319,-0.017599586,-0.04613468,-0.020281373,-0.0067815073,-0.0025742492,-0.017702404
12aHSDH%MBR2608425_1_SDR_family_oxidoreductase__Bacteroidales_bacterium_,0.01728316,0.020126496,-0.025847716,-2.073111e-05,-0.026925184,-0.025492074,-0.020837553,-0.009791427,0.020660138,0.004088852,0.04831757,0.03593652,0.059589967,-0.0127650285,0.023542158,-0.027763296,-0.03845718,0.00441067,0.01352644,0.03325154,0.03826281,8.290548e-05,-0.042416815,-0.033224657,-0.010851768,0.005524295,-0.044862624,0.0035939622,-0.037051007,0.033529297,-0.023422725,0.020198368,-0.056104127,-0.0064877463,0.03164621,0.0050274716,0.009423396,-0.02992521
12aHSDH%MBR5144004_1_SDR_family_oxidoreductase__Clostridia_bacterium_,-0.0022632866,-0.010657313,0.02357489,-0.029926477,0.028300235,-0.07932275,0.034426108,-0.056841556,0.023469985,0.008188806,-0.04531317,-0.041484218,-0.028407834,0.0034055358,0.017182598,0.025790047,0.028035477,-0.038405772,0.027567256,-0.04541225,0.008440207,0.03208193,0.038205475,-0.008170981,0.021598706,-0.020941915,-0.00021863323,0.009498672,0.023445044,-0.0007065894,0.041136727,-0.01017332,0.042335693,-0.0247818,0.054587506,-0.034102965,-0.02659257,0.012178856
12aHSDH%MBR6823493_1_SDR_family_oxidoreductase__Bacillota_bacterium_,-0.024535041,-0.061478928,0.061607905,-0.047323976,0.00029144532,0.04236635,-0.062285833,-0.064456396,0.071943074,0.047829833,-0.05672443,-0.0030276456,-0.08560051,0.10488119,0.026438653,0.024011979,-0.010142757,-0.04539902,0.022292301,-0.07521673,0.0065717413,0.03299058,0.019758584,-0.008927235,0.049159776,-0.00756496,-0.03984162,0.069045,-0.0069711404,-0.049514666,-0.010454904,0.00010886116,0.045324393,0.0030212665,0.10572854,-0.032225724,-0.059525248,0.03216685
12aHSDH%MBR7146259_1_SDR_family_oxidoreductase__Oscillospiraceae_bacterium_,0.05249758,0.023687389,0.0012473813,0.022600586,-0.052877136,0.014103887,-0.07124124,0.023860142,-0.019428596,-0.028182713,0.037611254,0.0020996213,-0.009412205,-0.026384272,-0.0038720751,-0.028392637,-0.040252056,0.031442203,-0.030101923,0.026365232,0.05769307,-0.08129965,-0.021338994,0.0280557,-0.040701877,0.020893605,0.013595776,-0.013021741,-0.065227,0.024831304,-0.03271702,0.03516046,-0.025975965,0.016593808,0.0321128,0.06267322,0.020515187,0.04155107
12aHSDH%MCI8718619_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,-0.064567655,-0.07711109,0.0629476,-0.0701718,0.05986127,0.017639972,0.029189605,-0.059819035,0.066477396,0.063443094,-0.04477876,-0.04376391,-0.067516595,0.036549646,0.072690316,0.043742515,0.026893865,-0.08493007,0.04053664,-0.059713926,-0.052667074,0.045557562,0.030506361,-0.046965208,0.046231594,-0.010381805,-0.021389479,0.062251016,0.052322768,-0.06978729,0.05747937,-0.06594162,0.05829937,-0.00010892991,0.05644691,-0.053984065,-0.07602376,0.0733915
12aHSDH%MFR3091303_1_SDR_family_NAD(P)-dependent_oxidoreductase__Eggerthella_lenta_,-0.013105862,0.004793172,-0.025671855,0.0027063773,0.009452274,0.055275008,0.026727058,0.027065514,-0.016098293,-0.016221337,-0.011936693,-0.015241569,-0.02993856,0.0057426975,0.00845519,0.015349617,0.042323604,0.0052119303,0.016034767,-0.015301569,-0.018102663,0.010452599,-0.018699069,0.013728737,-0.0027354613,0.03021642,-0.010665047,0.02098099,0.035702456,-0.008965227,0.0005744787,0.05446797,0.026633596,-0.04122108,-0.07083809,-0.03492475,-0.0020163148,-0.04068169
12aHSDH%NCB62655_1_SDR_family_oxidoreductase__Clostridia_bacterium_,0.013868833,0.021434845,-0.01140346,0.032670576,0.008063655,0.05671861,0.038850468,0.033294324,-0.04738785,-0.038694154,0.007527839,-0.006435237,-0.021548936,-0.0040955744,0.0025223282,0.021840863,0.028178345,0.038899153,-0.005100923,0.012687001,0.018496469,0.0077904584,0.0032420177,0.038096637,-0.088231504,-0.04198187,-0.08175703,-0.054524183,0.019637933,0.03403765,-0.004488295,0.07955247,0.0014084982,0.008867745,-0.047273125,0.0074253962,0.022017905,-0.0071183266
12aHSDH%WP_055231566_1_SDR_family_NAD(P)-dependent_oxidoreductase__Anaerostipes_hadrus_,-0.0633308,-0.0664848,0.038832553,-0.0026859725,0.04217121,-0.032930873,0.03647625,0.00636833,0.04057263,0.008459413,0.0008943259,0.003105532,-0.075093836,-0.020512344,0.027570102,0.07205327,0.045790166,0.0029265576,0.011935288,-0.034479864,-0.040346537,-0.0053992737,-0.03923393,-0.005535507,0.03315668,0.10641623,0.0013196184,0.018716263,0.036244158,-0.013127854,0.012976584,-0.028162278,0.047410946,-0.04867146,0.048410293,-0.04151228,-0.08131628,-0.02398221
12aHSDH%WP_103229430_1_SDR_family_NAD(P)-dependent_oxidoreductase__Clostridium_sp__chh4-2_,-0.025664566,-0.03723437,0.0649188,-0.026942492,0.0503576,0.018799651,0.050141193,-0.028284607,0.036352232,0.023170836,-0.0102159465,-0.032574,-0.035082616,0.016576778,0.0065071457,0.06036587,0.005781255,-0.0077742366,0.033545006,-0.032247618,-0.018591972,0.021177284,0.007656151,-0.057513814,0.0004766386,-0.025594806,-0.074081324,-0.0041321837,0.033844292,-0.025128247,0.018190162,0.0021658894,0.020617595,0.012612107,0.040138483,-0.022714088,-0.03483884,0.029524855
12aHSDH%WP_130435990_1_SDR_family_NAD(P)-dependent_oxidoreductase__Cuneatibacter_caecimuris_,-0.041998647,-0.0567841,0.067435384,-0.019901672,0.0419224,-0.030598933,0.08941629,-0.051285893,0.037794385,0.036954075,-0.059877597,-0.07539125,-0.07996669,-0.012706267,0.049836382,0.0549445,0.07694501,-0.059768934,0.09471074,-0.05624862,-0.02831615,0.12147063,0.11114104,-0.020579075,-0.030985516,-0.08602177,-0.064115964,0.016814236,0.07317024,0.022084184,0.069714695,-0.061056122,0.06669131,-0.053711023,0.041295942,-0.044760033,-0.04865629,0.014541474
12aHSDH%WP_160708750_1_SDR_family_NAD(P)-dependent_oxidoreductase__Enterorhabdus_sp__P55_,-0.023374047,-0.023634376,0.008397917,-0.0029424517,0.02360084,0.063025,0.009188776,-0.05628724,-0.00678198,-0.029381614,-0.029629009,0.0051641935,0.059288025,0.03212737,0.020389074,0.0138276545,0.052192822,-0.037643693,0.012429785,-0.013374672,-0.044404764,0.011084996,0.025446989,-0.057526242,0.036137715,-0.014022968,0.024564805,0.042295266,0.047389273,0.009858985,-0.01455633,-0.04443346,-0.026631085,-0.021029899,-0.018992834,-0.011360234,-0.02348114,0.012918999
12aHSDH%WP_161844252_1_SDR_family_NAD(P)-dependent_oxidoreductase__Pseudoflavonifractor_sp__524-17_,-0.006999104,-0.021964675,0.008682382,-0.00966518,0.014765522,-0.03910119,0.010676932,-0.03292235,-0.031646658,-0.021008391,-0.004497498,-0.001527974,-0.010945066,-0.071420826,0.025861008,0.0006647921,0.016909938,-0.035282232,0.056304768,-0.009968562,-0.020680718,0.03170708,0.064359896,-0.005367832,-0.024106398,0.06462573,0.036513735,0.028491138,0.018062491,0.0036751092,-0.0023009898,-0.05583415,0.0132066915,-0.018641168,0.020630497,-0.004343165,-0.019906893,0.028345365
12aHSDH%WP_165061273_1_SDR_family_NAD(P)-dependent_oxidoreductase__Xiamenia_xianingshaonis_,-0.022323994,-0.028460752,0.049971372,-0.021295141,-0.021538725,-0.03747308,-0.0122674,-0.018813824,0.029027574,-0.041922573,-0.003248585,0.014019354,-0.01989048,0.042406593,0.00818276,0.03201871,-0.008175155,-0.022290036,0.0037387544,-0.015415762,0.004131377,-0.009749572,-0.0039045715,-0.02238138,0.011754201,0.0075973873,0.008710634,0.035666313,-0.0059568966,-0.03905519,-0.0070856945,0.00447159,0.024679683,0.022293119,0.033664983,-0.008497137,-0.027597325,0.051258054
12aHSDH%WP_249318265_1_SDR_family_NAD(P)-dependent_oxidoreductase__Yeguia_hominis_,0.005042507,0.0012799202,0.0015269789,0.030161005,-0.022067472,0.011033622,0.00377751,-0.008211356,-0.0018232437,0.020829719,-0.023081431,-0.0037826505,0.04096861,-0.038227115,0.006852948,-0.0062803156,0.018583484,-0.02486774,0.03426696,-0.018363828,0.02685456,0.0047506206,0.03297123,0.0055257613,-0.03089468,-0.030381653,-0.053851243,-0.0018728158,0.0017468282,0.027249381,-0.00083974696,0.004851784,0.02763892,-0.008240916,0.019592483,-0.008960371,-0.0008590682,0.00019808278
12aHSDH%WP_251178417_1_SDR_family_NAD(P)-dependent_oxidoreductase__Adlercreutzia_agrestimuris_,0.017957298,0.014246856,-0.034305383,0.08418294,-0.047365516,-0.06049909,-0.06760052,0.031473067,-0.03320597,-0.0064821336,0.012399183,0.038772214,0.043463226,0.002287585,-0.031489834,-0.079826586,-0.06059264,0.00401438,-0.025127308,0.020819196,0.012424873,-0.00031968937,0.012519595,0.05562481,0.003102029,0.03127809,0.06043488,0.0053500165,-0.05429675,-0.034469016,-0.027421579,0.020154689,0.00020221472,-0.012722072,-0.00756985,0.035636935,0.01886219,-0.00022669225
12aHSDH%WP_256285936_1_SDR_family_NAD(P)-dependent_oxidoreductase__Pseudoflavonifractor_phocaeensis_,-0.059388395,-0.043146558,0.008676193,-0.021278737,0.034441467,0.027547147,0.03216032,-0.013710382,0.017352551,0.007915753,-0.029901283,-0.011155053,-0.024404285,0.034032144,0.02084124,0.042525627,0.048892844,-0.02918738,0.0039700214,-0.040987458,-0.014732792,0.014146953,-0.0018547891,0.0017707655,0.008010033,0.023580745,0.027669597,-0.00038016512,0.05679027,0.041904673,0.0184555,-0.02880277,0.041384786,-0.06611612,0.014050041,-0.0594969,-0.050128087,0.011594165
12aHSDH%WP_278514144_1_SDR_family_NAD(P)-dependent_oxidoreductase__Methanobrevibacter_smithii_,0.08844412,0.07183066,0.013489085,-0.015489664,0.019897602,-0.08735187,-0.019384801,-0.011621085,-0.025347175,-0.053985592,0.037709426,0.008324384,0.022895314,-0.045806874,0.0033863226,-0.03948953,-0.026677012,-0.010887324,-0.013816645,0.043272834,-0.052571893,-0.012673194,-0.027143188,-0.017755255,-0.0534263,-0.03514692,-0.0149276005,-0.013479353,0.0027118155,6.6539236e-05,-0.022951864,0.03323904,-0.015925368,0.072477296,0.018517906,0.04362076,0.046556678,0.03156764
12bHSDH%GENOME225741_180,0.032509066,0.037063975,-0.006276294,0.004189022,-0.07959249,0.039074413,-0.016704807,0.052852288,-0.04124989,-0.018219955,0.048290014,0.03240395,0.038283277,-0.030258832,-0.09287422,-0.08865061,-0.044442415,0.052077886,-0.059819598,0.057859007,0.019537311,-0.068635456,-0.040668253,0.03949646,-0.03420087,0.06867754,0.05222411,-0.00030176257,-0.05315828,0.03440249,-0.06395862,-0.01376646,-0.05452572,-0.00024588895,0.0010451919,0.04888039,0.038831186,0.0625479
12bHSDH%MDD6456291_1_SDR_family_NAD(P)-dependent_oxidoreductase__Lachnospiraceae_bacterium_,-0.017851844,-0.005037969,0.003180753,-0.044425398,0.005385311,-0.076220915,0.07262713,-0.02987076,-0.0018923755,-0.0019866175,0.008639652,0.0106868055,-0.0039592274,0.04190087,-0.043704838,0.0021727232,0.011331029,0.0030983314,-0.014872196,0.0057087387,-0.016725818,0.021592643,0.0054523665,-0.01000839,-0.011570342,0.03054932,0.04805546,0.02405899,-0.0010142159,-0.015358088,-0.014299729,-0.050099254,-0.031178534,0.019062132,-0.010512344,-0.006617457,0.0024579924,0.046866585
3aHSDH%3aHSDH%HJB56827_1_3-oxoacyl-ACP_reductase_FabG__Candidatus_Flavonifractor_intestinipullorum_,0.022183308,0.026477879,-0.007684304,0.038044773,-0.027865725,0.0074066035,-0.06190947,0.01034846,-0.031211298,-0.010725932,0.033681277,0.047211193,-0.0012095663,0.010452563,-0.08984638,-0.08270329,-0.0786365,0.04516344,-0.0125305895,0.037657563,-0.0008038966,0.0063859187,0.0033567972,0.09559038,-0.027954433,0.028565142,-0.003701116,-0.012657594,-0.057990983,0.026049161,-0.00803358,0.06296445,-0.048336115,0.015233491,-0.023908097,0.028394578,0.029457938,-0.0021272867
3aHSDH%3aHSDH%MBO5160353_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,-0.04283967,-0.05402431,0.033080727,-0.0507377,0.021496503,0.0059820325,0.039405275,0.0066393954,-0.0037138006,0.004681883,-0.029519813,-0.008546951,-0.07071096,0.029402664,0.0019411736,0.026716195,0.020128643,-0.021048257,0.0089273695,-0.046886053,-0.024167946,0.024020562,0.025705526,0.022989834,-0.013447794,0.0047847093,-0.005504118,0.014399762,0.0314966,-0.0036330353,0.023203695,-0.055013858,0.05818858,0.03146214,0.03145788,-0.009987134,-0.03602949,0.07796524
3aHSDH%3aHSDH%MBQ7891058_1_3-oxoacyl-ACP_reductase_FabG__Erysipelotrichaceae_bacterium_,0.06023018,0.06382831,-0.008533219,0.03868089,-0.042646244,-0.03877417,-0.0065765725,0.019237557,-0.052198585,-0.037390444,0.04829433,0.033031747,0.016335262,0.018229373,-0.053823706,-0.024820454,-0.043056797,0.05100944,-0.034134205,0.03289395,0.048814006,-0.020948395,-0.062064055,0.043818302,-0.112731956,-0.020334003,-0.043446194,-0.08238047,-0.03440916,0.035522472,-0.06186063,0.032624647,-0.027731506,0.1124658,0.032509204,0.00956085,0.05804103,0.06330328
3aHSDH%3aHSDH%MBR6526164_1_3-oxoacyl-ACP_reductase_FabG__Clostridia_bacterium_,-0.035687033,-0.04335107,0.06539187,-0.003572527,0.06109464,-0.053373143,0.08220185,-0.03609197,0.022200601,0.04748528,-0.052271497,-0.031997208,-0.069755755,0.015094334,0.00040798818,0.055885814,0.027135855,-0.04718,0.056929898,-0.061092507,-0.012693622,0.068206094,0.05653058,-0.03837268,-0.057642125,-0.028882949,-0.071345024,-0.035951857,0.06601367,-0.057893287,0.057011437,-0.08345324,0.10449167,0.022730118,0.04998294,-0.022812838,-0.042936735,0.1172121
3aHSDH%3aHSDH%MCI8514525_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,-0.046751328,-0.0595642,0.11299753,-0.047482967,0.07876627,0.018136654,0.043918535,-0.06490284,0.044166837,0.013258537,-0.034540635,-0.0156317,-0.017348588,0.12544525,0.018338528,0.06977353,0.04954743,-0.049040392,0.012786485,-0.06749274,-0.06741354,0.033957895,0.006132166,-0.059097413,-0.010028689,-0.026522143,-0.10362069,0.025300393,0.06085767,-0.07496936,-0.026467904,-0.046677645,0.027773468,0.09114554,0.06720195,-0.063960396,-0.059175488,0.09950423
3aHSDH%3aHSDH%MCM1345206_1_3-oxoacyl-ACP_reductase_FabG__Muribaculaceae_bacterium_,-0.104854204,-0.033003155,-0.020235077,0.04593456,-0.009053377,0.02642973,0.025620708,0.026794935,0.07416233,0.06186844,-0.09588014,-0.07819413,0.022958465,0.1004814,0.024373721,-0.015964936,0.07105368,-0.050041273,0.09115744,-0.06563129,0.027275598,0.10599226,0.13099137,0.008766467,0.11352988,-0.115866736,-0.044100557,0.025732148,-0.015066186,-0.058236178,0.037508205,0.05436012,0.039253198,-0.13387212,-0.07949131,-0.11284691,-0.0146666905,-0.050809883
3aHSDH%3aHSDH%MED9821234_1_SDR_family_NAD(P)-dependent_oxidoreductase__Christensenellales_bacterium_,-0.040815085,-0.029335298,0.03888073,0.013116018,0.012991113,0.01742692,0.032557398,0.002417496,0.019450214,0.02301706,-0.04217061,-0.06241493,-0.026679575,-0.008455545,0.0048624054,0.03336337,0.07060738,-0.020716285,0.03438527,-0.04282272,0.01413943,0.05699095,0.05050515,0.008363155,-0.003495635,-0.071783334,-0.07826064,0.010069848,0.002671531,0.013035792,0.05338175,0.004839112,0.05969194,-0.02856649,0.0057456465,-0.042742778,-0.03462834,0.04101218
3aHSDH%3aHSDH%WP_062304377_1_SDR_family_NAD(P)-dependent_oxidoreductase__Sellimonas_intestinalis_,-0.017137548,-0.029305143,0.052950155,-0.01762994,0.03252749,-0.057781238,0.07287841,-0.018209638,-0.019258473,-0.023087356,-0.031554654,-0.03458793,-0.015226342,0.023765702,0.05128237,0.063110285,0.057958636,-0.016312864,0.013458013,-0.044394013,-0.01974017,0.013581811,0.00092567765,-0.03890015,-0.058392707,-0.003283374,-0.009258669,-0.0013735865,0.030052757,-0.036272243,0.012466788,-0.08432013,0.028502377,0.072050154,0.04126626,-0.0015543243,-0.020757783,0.08935799
3aHSDH%3aHSDH%WP_117548394_1_SDR_family_NAD(P)-dependent_oxidoreductase__Longicatena_caecimuris_,0.043925613,0.051509544,-0.07447467,0.028238213,-0.033237677,-0.018968202,-0.032325402,0.010465911,-0.040579673,-0.008913817,0.026308201,0.037513655,0.013700695,-0.016517935,-0.08345342,-0.01751951,0.02520383,0.0053548324,-0.05481811,0.046205416,0.03306282,-0.048790775,-0.0012470192,-0.0073992456,0.007668311,0.043752827,0.10455218,0.030037468,0.0025060584,-0.025355602,-0.062366895,0.010049994,-0.045906916,-0.06330164,-0.04035754,0.025591329,0.039948188,-0.029219463
3aHSDH%3aHSDH%WP_117582908_1_MULTISPECIES__SDR_family_NAD(P)-dependent_oxidoreductase__unclassified_Collinsella_,-0.026055157,-0.029547377,0.027146792,0.009354529,0.030925402,0.025653983,0.02755578,-0.006487764,-0.0045312047,-0.033954497,-0.0144007625,-0.007776158,-0.021547103,-0.0405899,0.042716466,0.060445037,0.057862736,-0.009579091,0.012830187,-0.02948997,-0.0092633385,-0.018371686,-0.016862215,-0.025637595,0.00889125,0.029276108,0.030250337,0.021462046,0.021578925,0.020501273,0.004568376,-0.009324088,0.008205953,-0.043021955,0.016265405,-0.026804788,-0.040055033,-0.0037902785
3aHSDH%3aHSDH%WP_226969791_1_SDR_family_oxidoreductase___Ruminococcus__lactaris_,0.06061532,0.049614415,-0.011976045,0.011388639,-0.11290551,-0.061530948,-0.072507925,-0.0029382887,-0.02620449,-0.010643682,0.063176975,0.08660463,0.036241874,0.035918277,-0.11679606,-0.0718542,-0.07745108,0.031452313,-0.0635734,0.066096894,-0.029190026,-0.06400378,-0.055861212,-0.0062273294,0.0026122374,0.10196118,0.0907233,-0.010384667,-0.07882044,-0.029234156,-0.066675134,-0.0063060815,-0.036689788,0.0342979,0.029129582,0.06227542,0.041389182,0.044087257
3aHSDH%3aHSDH%WP_270387972_1_SDR_family_NAD(P)-dependent_oxidoreductase__Blautia_hansenii_,-0.09832314,-0.060608536,0.049383845,-0.0688563,0.013406997,0.07670538,0.038067617,-0.060748547,0.02825254,0.03834487,-0.07651498,-0.04925512,-0.0787609,0.021959739,0.0069279606,0.056539048,0.074491866,-0.054261077,0.09315386,-0.09981169,-0.051660556,0.0962425,0.1090332,0.0177374,0.017434593,0.01983083,0.032389425,0.00692065,0.023473172,-0.01161865,0.061370187,-0.0075637503,0.10630002,-0.03673744,-0.012484045,-0.11173218,-0.062269706,0.029618926
3aHSDH%CAG5237306_1_short_chain_dehydrogenase__Streptococcus_pneumoniae_,-0.08651144,-0.0765427,0.026724534,-0.017054385,-0.042166352,-0.009975835,-0.101677395,-0.069570795,0.07980276,0.05863851,-0.01597563,0.027821455,0.004919788,0.2359594,-0.056061495,-0.05586198,-0.064746335,-0.08529929,0.017720982,-0.023796063,-0.05456228,-0.0045736325,-0.021286173,-0.086988986,0.11497317,0.07220179,0.055683207,0.2529985,-0.054969825,-0.07077475,-0.040355477,-0.025070261,-0.06771495,0.16583784,0.008230585,-0.116978176,-0.059599772,0.08755207
3aHSDH%GENOME060426_131,0.05948825,0.06226095,-0.06296304,0.058486152,-0.08968418,0.004284669,-0.063696854,0.06977747,-0.07423204,-0.034422345,0.03908809,0.07466618,0.050958462,-0.016314333,-0.048251282,-0.047758322,-0.077504165,0.044733692,-0.082073815,0.04200525,0.03425116,-0.09615704,-0.09584992,0.0391514,-0.03503366,0.05766549,0.0868187,-0.036877174,-0.08371752,0.0051003243,-0.020825999,0.06142913,-0.029892191,0.028177012,-0.022320097,0.065539084,0.07004578,-0.0048224367
