SampleID,Run_0,Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Mean
LCA,0.3579308003333436,0.1858287807236849,0.40566889924586147,0.42677654660123254,0.3553113779231869,0.41872691543977697,0.22353982118789673,0.32298733500005145,0.23559986419333925,0.4298116197001965,0.33621819603485703
CA,0.26893422636501124,-0.034480488080907847,0.2538432256139592,0.013778203030957743,0.3138677119664187,0.43628712820354537,0.259654104550552,0.2583927487473893,0.3024023375207054,0.3578464355895758,0.2430525633507207
CDCA,0.3083346193812566,0.1266232496887764,0.14626788892661297,0.21923104622570652,0.22710371719291747,0.3010278095002932,0.29681780301861166,0.12622817576674178,0.3158780620801054,0.33637046410897453,0.24038828358899966
DCA,0.1478811074415877,0.1449098223196189,0.04672983734065866,0.23632828173709064,0.1915203144129963,0.25237610214307027,0.23191868061771453,0.1033756185890511,0.020807226560490548,0.27003919874070187,0.16458861899029803
UDCA,0.005444612488039753,-0.00019959463769457904,0.06810909801742852,-0.09567373478605307,0.028130497854872066,-0.04668045310040433,-0.049633219132277744,-0.1916046791567641,0.1335432163544142,0.0783480971634927,-0.0070216158934946595
