Sample,Run_0,Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Mean
LCA,0.6073188078768668,0.6126470018737581,0.612601419897399,0.6162023960297721,0.6132346703292976,0.6108708116379449,0.6087536983558091,0.6150474014883079,0.6121373125017422,0.6152568525532309,0.6124070372544129
DCA,0.5552268965304203,0.5585276343557006,0.5550856300747619,0.557296544283455,0.5564365141014059,0.5532781728634296,0.5553169303514934,0.5587706126594332,0.557525584296896,0.5593496167723591,0.5566814136289355
CDCA,0.3773788329356525,0.37636736511313745,0.3767523632936255,0.3845495182248796,0.37729557990445106,0.3778953030975401,0.37792619336251077,0.37604979812081707,0.37671808263371903,0.3783782460206181,0.37793112827069514
CA,0.32417261178697165,0.3230243980353791,0.3257853096447694,0.3293403270902349,0.32557359831655586,0.3279427309555865,0.3219613208677301,0.32542065383389623,0.32287635078984894,0.326450580473284,0.32525478817942566
UDCA,0.24612534365419772,0.23917654087799167,0.2440594630066474,0.25137405172537197,0.2531604131459927,0.2448324730520109,0.2490968364601564,0.25032302929527245,0.24678835421942183,0.2478939996790426,0.24728305051161054
