Family,CA,CDCA,DCA,LCA,UDCA
3bHSDH%WP_240277402_1_SDR_family_NAD(P)-dependent_oxidoreductase__Holdemania_massiliensis_,0.033210635,0.03277117,-0.029662263,-0.028978271,-0.0042032124
5AR%GENOME006039_2690,0.026575018,0.023540447,-0.026935209,-0.020161051,-0.0006326983
5AR%GENOME012336_2253,-0.012089997,-0.011974625,-0.0011414492,0.012826263,0.017433288
5AR%GENOME084343_2181,0.056899976,0.0602018,-0.044850003,-0.04805319,-0.02749473
5AR%GENOME086572_2986,-0.009185512,-0.0048063938,-0.00016722387,0.0028035408,0.020705212
5AR%GENOME170052_106,-0.016454384,-0.0168134,0.011674736,0.021145355,-0.0069863237
5AR%HIU55603_1_DUF1295_domain-containing_protein__Candidatus_Gallibacteroides_avistercoris_,0.04081368,0.037622847,-0.033497356,-0.03993468,0.0036108675
5AR%MBQ5678765_1_DUF1295_domain-containing_protein__Rikenellaceae_bacterium_,-0.00059159903,0.00024564826,0.013494492,0.0047367252,-0.033355877
5AR%MCH5217706_1_DUF1295_domain-containing_protein__Muribaculaceae_bacterium_,0.018436762,0.023364022,-0.017940171,-0.017555546,-0.0044048587
5AR%MDE7159808_1_DUF1295_domain-containing_protein__Muribaculaceae_bacterium_,-0.017628707,-0.018717002,0.027538035,0.021408917,-0.030165227
5AR%WP_099292233_1_MULTISPECIES__DUF1295_domain-containing_protein__Butyricimonas_,0.011989474,0.012498135,-0.014075335,-0.018556105,0.021287218
5AR%WP_346709278_1_DUF1295_domain-containing_protein__Phocaeicola_salanitronis_,0.02800778,0.025822561,-0.030075455,-0.022537578,0.0035419157
5AR%WP_418203978_1_DUF1295_domain-containing_protein__Bacteroides_sp__,0.030285792,0.026332535,-0.035376642,-0.024752986,0.012115849
5BR%CAK7070565_1_MAG__NADPH_dehydrogenase__Parabacteroides_sp__,-0.011447813,-0.0088558085,0.0102866115,0.0164766,-0.01680006
5BR%HIX74022_1_NADH_flavin_oxidoreductase__Candidatus_Parabacteroides_intestinipullorum_,0.026964808,0.025066646,-0.027939456,-0.023086874,0.004468502
5BR%MBO7234306_1_NADH_flavin_oxidoreductase__Paludibacteraceae_bacterium_,-0.022731269,-0.02135275,0.014955133,0.02568662,-0.0026711365
5BR%MBQ8101082_1_NADH_flavin_oxidoreductase__Paludibacteraceae_bacterium_,-0.009560923,-0.009655582,0.014741478,0.014017798,-0.021712828
5BR%MCQ2066925_1_NADH_flavin_oxidoreductase__Bacteroidaceae_bacterium_,0.04509628,0.047867686,-0.030451981,-0.0342938,-0.039145127
5BR%MEZ3591839_1_NADH_flavin_oxidoreductase__Muribaculaceae_bacterium_,0.019692075,0.024044676,-0.023804368,-0.016171487,-0.0012019919
5BR%MFO0559492_1_NADH_flavin_oxidoreductase__Polyangiales_bacterium_,-0.02504289,-0.023621041,0.031506933,0.029922143,-0.03241033
5BR%WP_295936477_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,-0.02232251,-0.022207156,0.015992409,0.026532814,-0.0058808904
5BR%WP_302380465_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,-0.032105394,-0.03682969,0.020461366,0.033405248,0.014371235
5BR%WP_418992344_1_NADH_flavin_oxidoreductase__Alistipes_sp__,-0.017277088,-0.014069608,0.012485169,0.02187149,-0.012486421
7aHSDH%EOW9602512_1_SDR_family_NAD(P)-dependent_oxidoreductase__Escherichia_coli_,0.06490613,0.058410645,-0.06557193,-0.06373859,0.028954845
7aHSDH%GENOME025100_397,0.010777943,0.014128169,-0.0029008882,-0.0046006064,-0.02930254
7aHSDH%GENOME122758_282,-0.0014378321,-0.002880326,-0.0060825883,-0.002811138,0.024256619
7aHSDH%GENOME125242_1669,-0.007888779,-0.010430095,-0.0059001134,0.0015247061,0.039517947
7aHSDH%GENOME150027_3593,0.0562263,0.062628366,-0.053038683,-0.050858207,-0.010018062
7aHSDH%HAY2965420_1_SDR_family_oxidoreductase__Escherichia_coli_,0.05933784,0.057972685,-0.05891268,-0.05793662,0.016598321
7aHSDH%HEX5818085_1_7-alpha-hydroxysteroid_dehydrogenase__Gemmatimonadales_bacterium_,0.028884264,0.03926035,-0.015529635,-0.025071593,-0.038841825
7aHSDH%MEO8122524_1_7-alpha-hydroxysteroid_dehydrogenase__Burkholderiales_bacterium_,0.055923972,0.05018847,-0.0533839,-0.05965355,0.030189486
7aHSDH%WP_221221011_1_7-alpha-hydroxysteroid_dehydrogenase__Phenylobacterium_haematophilum_,-0.03132654,-0.029960562,0.03029797,0.02875178,-0.0044280123
7aHSDH%WP_288686302_1_SDR_family_NAD(P)-dependent_oxidoreductase__partial__uncultured_Bacteroides_sp__,-0.019726824,-0.012237714,0.012677981,0.011934854,0.012023084
7aHSDH%WP_342232791_1_7alpha-hydroxysteroid_dehydrogenase__Pseudoflavonifractor_phocaeensis_,-0.025167383,-0.024996836,0.02763538,0.024915054,-0.011913843
7bHSDH%WP_394860677_1_7beta-hydroxysteroid_dehydrogenase__Mediterraneibacter_gnavus_,0.013787605,0.0078043696,-0.024827495,-0.019241447,0.04480222
BSH1%UPI0001B1C28E,0.022149198,0.018599618,-0.027466703,-0.018334659,0.013106656
BSH1%UPI00022FF9E1,-0.016966308,-0.02044655,0.02756205,0.017515441,-0.019838383
BSH1%UPI0002624191,-0.004531161,-0.005003076,-0.0090306,0.0033436762,0.025263939
BSH1%UPI0002802AC4,0.025703626,0.03185638,-0.025403302,-0.022311617,-0.009158507
BSH1%UPI00033F0DE9,0.05582638,0.059824638,-0.04407634,-0.04741077,-0.02728718
BSH1%UPI0003A10C39,-0.021372745,-0.022364538,0.0153754465,0.02614775,-0.0056020305
BSH1%UPI0004D6A0E9,-0.021982692,-0.022240393,0.02210365,0.031620763,-0.028489638
BSH1%UPI0004F8D610,0.0058528483,0.008793665,-0.016036274,-0.005877165,0.014926976
BSH1%UPI00070D1B8F,0.026833365,0.026293457,-0.03863357,-0.02967956,0.036328625
BSH1%UPI0007933BD5,-0.0001962551,0.0010472807,-0.011837428,-0.008222096,0.03791351
BSH1%UPI00095C7CBB,-0.0009271504,0.00044562772,-0.014948165,-0.008946454,0.047213867
BSH1%UPI000BCCCB22,-0.01495533,-0.014337702,0.025930556,0.012836087,-0.019752117
BSH1%UPI000BD3EFD5,0.027911503,0.02308741,-0.023606608,-0.022596845,-0.003423245
BSH2%UPI0001C1C05D,-0.027038032,-0.02178073,0.026064865,0.026566606,-0.014092742
BSH2%UPI000335FD2D,-0.016146457,-0.0145491995,0.03043037,0.018196253,-0.036983155
BSH2%UPI000396CDDF,0.02399259,0.02645491,-0.017662587,-0.02497807,-0.0049694693
BSH2%UPI00050FFCF5,-0.0067544263,-0.0086398795,0.014318893,0.010449742,-0.020425022
BSH2%UPI0005DCCFF2,-0.035598457,-0.038448885,0.04300812,0.033076867,-0.014001253
BSH2%UPI0006C0EB58,-0.034354586,-0.0393731,0.0334534,0.032359846,0.0031490892
BSH2%UPI0006C52F45,0.01970999,0.019636042,-0.02782546,-0.025022969,0.032413818
BSH2%UPI0006C706B0,-0.023373066,-0.022984538,0.020473571,0.022730198,-0.0015220433
BSH2%UPI0006CAB5AD,0.048134066,0.04875556,-0.049880553,-0.05032763,0.022808975
BSH2%UPI000821232B,-0.042173374,-0.040374555,0.03724456,0.03510295,0.008641526
BSH2%UPI0008222B5A,-0.028457854,-0.025481626,0.024876026,0.0268115,-0.0037631658
BSH2%UPI000960BD65,0.0154681625,0.009150807,-0.022799117,-0.01693746,0.030938236
BSH2%UPI000961A2BF,-0.011433197,-0.014076639,0.008344279,0.00660393,0.017333107
BSH2%UPI000C84F661,-0.023715336,-0.025294954,0.021725716,0.022866523,0.0001327986
BSH2%UPI000D58F0CE,-0.028879546,-0.028760975,0.02488954,0.024698393,0.0071241125
BSH2%UPI000D7ADB68,-0.005158822,-0.0041318703,0.008612484,0.0076404493,-0.0147479605
BSH2%UPI000E40484B,0.03762721,0.036399227,-0.037440084,-0.036010876,0.0097838435
BSH2%UPI000E4BF981,0.022187036,0.019667642,-0.01719455,-0.02457788,0.007642412
BSH2%UPI000E91045C,0.024057016,0.023041297,-0.029848687,-0.024795793,0.02072259
BSH2%UPI000EE4CDBB,0.0064117913,0.0033768374,-0.017569289,-0.0026094548,0.017412372
BSH3%UPI00033CE23D,0.030444203,0.033432003,-0.03570577,-0.027700443,0.008146496
BSH3%UPI00092A5378,0.039377388,0.036184784,-0.040027298,-0.035896398,0.010631098
BSH3%UPI0009648BEC,0.02964152,0.032186255,-0.03437431,-0.031210873,0.017007602
BSH3%UPI000C9D0DE6,-0.014301766,-0.016424926,0.033707608,0.028378861,-0.06637766
BSH3%UPI000E902C94,0.014735862,0.0120358765,-0.022806492,-0.017202647,0.028527116
BSH4%UPI0001653940,0.04151629,0.043214165,-0.036200076,-0.051813174,0.024358636
BSH4%UPI0001FAB233,-0.007960352,-0.009428432,0.000644497,-0.0046838447,0.04092045
BSH4%UPI000822CCAE,-0.04673582,-0.047576003,0.043974333,0.048292812,-0.012025411
BSH4%UPI000E54B9B5,-3.0412935e-05,-0.0027294832,-0.0100330785,-0.008543456,0.041223817
BaiA%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_861,-0.02297387,-0.020524316,0.02637423,0.01968768,-0.009650763
BaiCD%MEI3381486_1_FAD-dependent_oxidoreductase__Dorea_sp__,-0.023378775,-0.02287847,0.02459035,0.021697208,-0.0066148136
BaiCD%bai_cluster_1%midas_Clostridium_hiranonis_61655%Clostridium_hiranonis_61655|NZ_DS995354_290,-0.022341684,-0.02257474,0.022553349,0.021646686,-0.00585708
BaiE%LiJ_2017__H3M515915__bin_8_fa_COLEEGFP_01274__Bile_acid_7-alpha_dehydratase,-0.003482709,-0.003960806,0.008318278,0.008246751,-0.019302692
BaiF%ERR688512_bin_36_KMFCMBJN_00514__Bile_acid-CoA_transferase,-0.021070614,-0.019227805,0.025082521,0.020539684,-0.015549629
BaiF%LiJ_2014__MH0358__bin_56_fa_NPCPOAJM_00305__Bile_acid-CoA_transferase,-0.021802211,-0.021019205,0.019481188,0.02088116,-0.0020274762
BaiF%MCI9468413_1_CoA_transferase__Oscillospiraceae_bacterium_,0.025696658,0.021668496,-0.02401823,-0.026603563,0.01317777
BaiF%Obregon-TitoAJ_2015__NO11__bin_28_fa_ODBMCAMJ_01956__Bile_acid-CoA_transferase,-0.02316042,-0.021183286,0.018760813,0.020137206,0.0040611923
BaiF%SRR5127813_bin_22_DKEDJIEF_00985__Bile_acid-CoA_transferase,-0.019032197,-0.01602226,0.016028302,0.019511608,-0.0066045434
BaiF%bai_cluster_3%midas_Clostridium_hylemonae_61789%Dorea_sp_89094|KQ236743_10986,-0.017992932,-0.015669918,0.019466698,0.016764069,-0.0092356205
BaiF%fig|1950825_3_peg_1464|__L-carnitine_dehydratase_(EC_4_2_1_89)____Clostridiales_bacterium_UBA1701_|_1950825_3_,-0.017418008,-0.013761155,0.015270149,0.020458266,-0.014422482
BaiG%LeChatelierE_2013__MH0251__bin_10_fa_BOBEKBFD_00006__Multidrug_resistance_protein_3,-0.011357639,-0.008567884,0.012218471,0.012149734,-0.0111813955
BaiG%MBR4017991_1_MFS_transporter__Clostridia_bacterium_,0.039716613,0.03776286,-0.04113262,-0.03946517,0.0172098
BaiG%bai_cluster_10%midas_Lachnoclostridium_nov_76594%Lachnoclostridium_nov_76594|ERS138182_8080_1_84_3_3097,-0.0130503,-0.013775465,0.017082147,0.014067271,-0.012395975
BaiH%MEE0204071_1_FAD-dependent_oxidoreductase__Oscillospiraceae_bacterium_,-0.01017458,-0.0071145855,0.009093283,0.016776666,-0.020953856
BaiH%bai_cluster_11%midas_Romboutsia_sp_25236%Romboutsia_sp_25236|FJTZ01000011_310,0.031899344,0.03660629,-0.024668803,-0.030129626,-0.013855355
BaiH%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_836,-0.023750084,-0.022223087,0.028071243,0.02451138,-0.019150915
BaiI%WP_279004450_1_nuclear_transport_factor_2_family_protein__partial___Clostridium__scindens_,-0.010223673,-0.011221507,0.014159868,0.011041584,-0.010714101
