SampleID,Run_0,Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Mean
CDCA,0.3091820628813822,0.09431032943906575,0.4320229522212357,0.3682466870540265,0.32902333272265205,0.30794660766545945,0.41350404224035475,0.3812835581110219,0.227289702504263,0.2484956101410674,0.3111304884980529
Tyr_CA,0.32713726706032126,0.24468589842960958,0.36641112003645304,0.2612071759748587,0.40498386392141944,0.24665534557514435,0.3322305838582844,0.23834068499650035,0.36425142218276285,0.31461830070886004,0.3100521662744214
TCDCA,0.2864294874504996,0.259058047604955,0.3055790432973032,0.29567191382817304,0.32006980556847386,0.2892409701376852,0.2605917971410721,0.37835346232801104,0.3417513399756667,0.322282350841096,0.30590282181729356
GDCA,0.3030564598336128,0.25150556424602005,0.29534895737914385,0.31962118970109504,0.42052217947453224,0.22652869967164138,0.39555001244850313,0.2407751894286372,0.14402096046073554,0.33093640928799256,0.29278656219319144
Thr_CA,0.25056018264067986,0.30698478464089596,0.1826042738294884,0.19500227831094952,0.3555280748977109,0.3398770181842096,0.3617006534289754,0.33042907406624483,0.2710943408635033,0.27139968150622196,0.28651803623688793
Glu_CA,0.2811318272993325,0.42253625332938743,0.1469228709536493,0.4181745796868614,0.38134110307830343,0.21873194379853156,0.21385706299882093,0.4263177797507481,0.13962170643141344,0.18288612673045937,0.2831521254057507
Trp_CA,0.19900693827891225,0.3418311982976085,0.32404158269798994,0.29103191044593835,0.3504382812610099,0.34601553948994024,0.12014097342596898,0.13217139474908046,0.23600717785387806,0.39014195991112244,0.2730826956411449
Asp_DCA,0.2770707967511755,0.10278705543576809,0.2749381098004951,0.15632971152355585,0.4048899129544291,0.13639214194112095,0.373347050174514,0.24188381083912305,0.15779886976986712,0.27455408522292213,0.2399991544412971
Phe_DCA,0.2643322200143745,0.19828586460726147,0.2928357690121526,0.22791330204766133,0.24513803745825055,0.2981604400663294,0.1856952606434702,0.32454774353265037,0.21676367104008418,0.09459570550129887,0.23482680139235335
Trp_DCA,0.3752777425461652,0.24259548941407483,0.22214588706154262,0.3301988941971185,0.23158678485698317,0.23950332821300563,0.07333342728430033,0.18151679138657537,0.20768096130629426,0.11799067066897787,0.22218299769350378
