Family,3oxoDCA,3oxoLCA,7oxoDCA,Ala_DCA,Asn_CA,Asp_CA,Asp_DCA,CA,CDCA,DCA,GDCA,GLCA,Gln_CA,Glu_CA,Glu_CDCA,Glu_DCA,LCA,Phe_CA,Phe_CDCA,Phe_DCA,TCDCA,TDCA,TLCA,Thr_CA,Thr_DCA,Trp_CA,Tyr_CA,isoCA_aMCA,isoLCA
BSH2%UPI0009698BA7,0.027412068,-0.0056391833,0.032634333,-0.03620416,0.0014083624,-0.09023625,-0.034386806,0.004966847,0.005396869,-0.004115861,-0.026875908,-0.0023189099,0.031995866,-0.035021476,0.0072625964,0.025311872,0.012954,0.044007823,0.060911674,0.040743537,-0.03647959,-0.061183438,0.0078023076,0.031487104,-0.0004595913,0.016151655,0.033920124,0.04809138,0.06649849
BSH2%UPI000B3674FC,0.09583186,0.13021874,-0.10644993,0.16616482,-0.12956747,-0.13417156,0.00027053175,-0.089952834,-0.07509651,0.11568553,0.12327429,0.17576471,-0.11270227,-0.17493339,-0.1572371,0.03491777,0.12177573,-0.14223643,-0.040446363,0.094648264,-0.012416277,0.0040372177,0.022617938,-0.10368289,0.070753254,-0.12402103,-0.12677677,-0.07765706,0.114899844
BSH2%UPI000D6581CE,-0.007308102,-0.039243866,0.0061757504,0.023935154,-0.0154527165,0.035494525,0.049184173,0.010900364,-0.006262307,0.0071996883,0.0510634,0.008412549,0.0003868698,0.021603236,-0.017014174,0.01064361,0.01749821,-0.045691367,-0.07891473,-0.04960268,0.037861146,0.051823802,0.0245624,-0.043545257,0.03591531,0.051631734,-0.03948957,-0.02396054,-0.0920546
BSH2%UPI000D7AF0AB,0.0429874,0.089758776,-0.10923234,0.11953303,-0.12674946,-0.022654481,0.06608117,-0.09179464,-0.098733686,0.06754314,0.07908052,0.104420684,-0.07344732,-0.10010284,-0.108160466,0.029118087,0.09841704,-0.10824993,-0.03849837,0.10712971,-0.021206096,-0.006321831,0.026788054,-0.09038834,0.036058813,-0.02594944,-0.1337492,-0.12108391,0.091957405
BSH2%UPI000E40484B,0.11000412,0.09773626,-0.08757095,0.13002837,-0.07964173,-0.12235104,-0.0364406,-0.12251534,0.0017602768,0.1689234,0.08202232,0.21674325,-0.04322389,-0.17620106,-0.061615445,-0.0023862578,0.095825285,-0.22060716,-0.15302697,-0.11697448,-0.17877989,-0.20367675,-0.052065816,-0.045183495,0.04532182,-0.04983565,-0.14912143,0.09887371,0.10737948
BSH2%UPI000E42566B,0.14713316,0.10798133,-0.061516654,0.15338683,-0.10610369,-0.107009366,0.09582581,-0.085914105,-0.15045741,0.20392656,0.15864575,0.099818125,-0.09225458,-0.12319985,-0.13366184,0.107177116,0.19126035,-0.1080214,-0.11128316,0.16714463,-0.032118086,0.14492738,0.115346596,-0.17428516,0.09395394,-0.120561294,-0.03496682,-0.013680338,0.121684596
BSH2%UPI000E4418E2,0.060939495,-0.094711214,-0.031429768,0.010265776,0.029364975,0.016501095,0.027366355,-0.072522216,-0.048293926,0.036789753,-0.026474888,0.0063751168,-0.0071075065,-0.00031246082,-0.05210949,0.11579936,0.0072354767,0.053354558,0.016685802,0.07519209,-0.12521484,-0.09920749,-0.14170937,0.0012751374,0.12703547,0.026040234,0.03489057,0.052901067,0.07020319
BSH2%UPI000E4BF981,-0.048422784,0.044003826,-0.024892295,0.043684006,-0.012577262,0.050300527,0.071637705,0.006054435,-0.0447095,-0.049906187,0.044008695,-0.023030765,-0.02211263,0.015615062,-0.019905876,0.01810498,0.006601459,-0.023138082,-0.019271068,0.0736706,0.05129833,0.11720085,0.051008333,-0.057711884,0.040756665,0.01938614,-0.066427015,-0.082675785,-0.095480315
BSH2%UPI000E53BC4B,-0.038260024,0.008264049,-0.054626953,0.0508633,-0.042332083,-0.0063425107,0.032981623,-0.034250222,-0.055817626,0.012177296,0.06913465,0.04123866,-0.034164723,-0.022806754,-0.062238052,-0.027907208,0.020486059,-0.0037691859,-0.006499738,0.057383455,0.045870833,0.09255274,0.030665541,-0.08004242,-0.020143818,0.010889151,-0.02675488,-0.06892362,-0.0048484714
BSH2%UPI000E7D8CB5,0.0718048,0.0049885516,-0.0699112,0.06793806,-0.051851492,-0.082115605,0.05271103,-0.07381622,-0.049643192,0.07467375,0.02037154,0.067650154,-0.05304161,-0.08878645,-0.060849108,0.049909938,0.09286629,-0.06875622,-0.024757672,0.10115459,-0.06581917,-0.009522555,0.02339758,-0.03388733,0.059682775,-0.08680456,-0.0716491,0.0004107969,0.09179905
BSH2%UPI000EC98B2C,-0.055777,0.0037477615,-0.06312388,0.017495548,-0.044213675,0.010208449,0.046600375,-0.049210634,-0.07292505,-0.06462309,0.043895688,0.017516559,-0.043183584,0.035355743,-0.006202066,-0.006101949,-0.014355277,0.013704509,0.046150338,0.050441787,0.06628549,0.06609617,0.0122467205,-0.0438812,-0.01459012,0.029941602,0.01027534,-0.10779988,-0.0064032166
BSH2%UPI000ECC9F84,0.017398855,0.059352137,-0.045628525,0.05705121,-0.098551005,-0.06658038,-0.0043702004,0.0016425529,0.013620612,0.043344595,0.059569865,0.059880342,-0.08743958,-0.086762935,-0.08586271,-0.019795286,0.06375322,-0.08167512,-0.0034261122,0.06290999,0.056947354,0.06208353,0.10166341,-0.05904145,0.015063076,-0.07485002,-0.09205318,-0.055890106,0.031494495
BSH3%UPI000156F498,-0.018033631,0.044374954,-0.030053912,-0.004488048,-0.011101599,-0.017633207,0.018234745,-0.031711724,-0.037791535,0.008487141,0.018097492,0.043949217,-0.0029267424,-0.008002293,-0.0047487374,0.010563694,0.028986359,-0.002538711,0.014192605,0.031057082,0.0026854344,0.0030375617,0.028732397,-0.016195023,-0.020370312,0.01875503,-0.013778954,-0.036694333,0.039358567
BSH3%UPI00016547A5,0.07223679,0.15825576,-0.115475416,0.11649107,-0.13815969,-0.13010417,0.0128595205,-0.117418595,-0.113961175,0.045361996,0.07135175,0.15374492,-0.111125275,-0.115930885,-0.11652651,0.059286665,0.12126586,-0.08664522,-0.026403535,0.0845107,-0.011039376,-0.010031505,0.006587263,-0.102610804,0.038042124,0.0022875227,-0.08958221,-0.11309291,0.13945118
BSH3%UPI00017EF3F1,0.011830623,-0.14661545,0.1887761,-0.20939754,0.20930785,0.2107531,-0.2236397,0.24158639,0.1341208,-0.13422975,-0.20921165,-0.11438734,0.24321234,0.22474203,0.2545979,-0.20110825,-0.23584704,0.22780535,0.26613986,-0.11875503,0.16652289,-0.007714885,-0.09913312,0.28745314,-0.21461959,0.01835056,0.16334015,0.07333904,-0.19445433
BSH3%UPI0002132A6C,0.098961525,-0.11581152,0.04674719,-0.045278598,0.071304046,0.10294786,-0.10261039,0.05074639,-0.017040119,-0.015233682,-0.077838086,-0.08348394,0.13905418,0.12076278,0.22742599,-0.1612848,-0.11880499,0.03176379,0.09651249,-0.13479957,0.022545049,-0.0025224187,-0.13096991,0.13204151,-0.13037828,0.016607843,0.062038586,0.050077304,-0.041471004
BSH3%UPI000238BE2F,-0.0066042184,-0.08715918,0.02278199,0.049626365,-0.0022759982,-0.037903246,-0.033178054,0.022928394,0.009057426,-0.0029796502,0.06109255,0.030505579,0.0071353465,-0.05781986,-0.04658708,-0.031587042,-0.020449657,0.026865628,-0.022328196,-0.021768657,0.032776304,0.037198737,-0.015462749,-0.019590015,0.02203208,0.024445519,0.030808227,-0.012684101,-0.012744473
BSH3%UPI00035F5DCE,-0.041726246,0.0013118776,-0.005098714,0.011965181,-0.033228766,-0.03131257,-0.036793485,-6.727285e-05,0.04789541,-0.014742315,0.040349927,0.02452286,-0.07169798,-0.0054205577,0.0023645079,-0.033709414,-0.0005898209,-0.042637397,-0.025002755,-0.08597298,0.034046963,-0.020037347,-0.007989358,-0.033084787,-0.02486095,0.0335418,-0.012239169,-0.009109812,0.014639153
BSH3%UPI0004DA32C0,-0.0028797342,-0.020648604,-0.025646055,0.05937753,-0.0039199595,0.026270919,-0.010371737,0.030047858,0.009855271,0.057139736,0.056827236,0.071648,-0.09591612,-0.0063229185,-0.08699353,0.013542246,0.046861738,0.011213453,0.017653987,0.11225632,0.08490231,0.112352066,0.07140095,-0.066361286,0.026356854,-0.03619518,-0.023546712,-0.05391409,-0.020742899
BSH3%UPI00080CB216,0.10134066,-0.08969166,-0.009260154,0.096614644,-0.010383051,-0.091217086,0.005703578,-0.067579895,-0.0648157,0.062138986,0.0009498231,0.050605364,0.029228132,-0.050464038,0.0013758022,0.0669114,0.025205562,-0.03667466,-0.0676467,-0.046639327,-0.12222822,-0.071514755,-0.111431986,0.028629327,0.12332159,-0.002860252,0.01129098,0.06970844,-0.0011861718
BSH3%UPI00092A5378,0.09350004,-0.0888093,-0.026475368,0.02747804,-0.0023443222,0.06549093,-0.03745322,-0.035428837,-0.09640742,0.035859805,0.018845756,0.0028945953,0.06495316,0.047603738,0.10302009,-0.088028796,-0.042275887,-0.036671888,0.03533992,-0.07791665,-0.0038025049,-0.030005116,-0.14689936,0.025620127,-0.060861662,0.04793167,-0.0032478974,-0.022512479,0.033098735
BSH3%UPI000E902C94,0.014098228,0.10492012,-0.032371584,0.07348399,-0.04141595,-0.055016514,0.019110901,0.0005620731,-0.017699592,0.059175383,0.0693282,0.08330114,-0.0758375,-0.14478637,-0.12900446,-0.035709158,0.10444531,-0.058009982,-0.008325857,0.13607007,0.060406256,0.11851085,0.14867032,-0.064368196,0.016088983,-0.05940543,-0.15782143,-0.078714006,-0.011214191
BSH3%UPI000EF23C17,-0.00093261973,0.007926667,0.15720487,-0.17179531,0.103017874,0.024733935,-0.12102775,0.10006824,0.11518819,-0.08349683,-0.15304393,-0.09361178,0.088465475,0.047551375,0.06732974,-0.06746742,-0.113429524,0.13265695,0.09330628,-0.09676689,-0.03874933,-0.13803712,-0.09594082,0.12813498,-0.0760095,0.08516486,0.102181524,0.139163,-0.04299668
BSH4%UPI0001653940,0.09867633,0.009187337,0.10493184,-0.036591142,0.085087426,0.020754002,-0.14376272,0.031667497,0.079035014,-0.00050949276,-0.10244149,-0.008527603,0.033381034,0.036278673,0.06385714,-0.0010954224,-0.049543925,0.041241482,-0.0030960334,-0.14089045,-0.11448091,-0.14026883,-0.14239922,0.07830205,-0.0021662652,0.0016638545,0.07936053,0.18219356,0.03624501
BSH4%UPI0001FAB233,0.07031966,0.009183951,0.05405076,0.09781946,0.07521287,-0.04397678,0.0056088865,-0.010388038,-0.09869229,0.0108601935,-0.014448848,0.05956468,-0.027082497,0.003850662,-0.03694676,0.09241691,0.030575627,0.13265918,0.01364506,0.11464668,0.04286669,0.14162256,0.019044794,-0.013110172,0.018815959,-0.04775627,0.13765855,0.008463716,-0.010765555
BSH4%UPI0006BEFACE,0.07653998,0.047357455,-0.10018574,0.07548695,-0.109506,-0.16325338,0.01101057,-0.11177515,-0.06381674,0.101138875,0.11610497,0.17396502,-0.13810538,-0.15961036,-0.13789986,0.059580196,0.13459374,-0.16336861,-0.05792428,0.029516328,-0.033888094,-0.05275541,0.0073440657,-0.09847494,0.08779968,-0.04726873,-0.17457174,-0.0051643495,0.11358383
BSH4%UPI000822CCAE,0.01958734,-0.022691693,-0.021814296,-0.013842466,-0.011190356,0.00063206995,0.10208478,-0.054795288,-0.053087834,0.029211916,0.047153834,-0.022865545,0.016431104,0.03231698,0.052976523,0.09949664,0.0054557114,-0.057638958,-0.076202296,-0.04644907,-0.06425152,-0.05577762,-0.085406855,-0.008697,0.047880363,-0.0714424,-0.005524221,0.0011168541,0.042941023
BSH4%UPI000E54B9B5,-0.00470795,0.052515574,-0.026420608,0.08811146,-0.04899873,-0.019328149,0.00010298892,-0.029588595,-0.033667818,0.031761542,0.06702589,0.065071076,-0.051289275,-0.061653744,-0.08750606,-0.030086081,0.043994438,-0.045061592,-0.027307473,0.033038303,-0.014588862,-0.010861811,0.004998376,-0.06709132,0.009332228,0.023343896,-0.046386935,-0.056473594,0.032397326
BaiA%QinJ_2012__T2D-016__bin_41_fa_BDDCEIPF_01842__3alpha-hydroxy_bile_acid-CoA-ester_3-dehydrogenase_2,0.0222775,-0.0345855,0.0054533547,0.04036509,0.011727883,0.05981505,0.064817145,-0.03800092,-0.044375367,0.018007703,-0.0074898736,0.008457768,0.02542997,0.029816821,0.012590795,0.06720872,0.027444612,-0.02472274,-0.04454127,0.023733478,-0.094680876,-0.07369192,-0.046883803,0.019048547,0.060867067,-0.034312878,-0.022098778,0.0080904905,0.013098153
BaiA%SRR3992974_bin_8_EOPEKEED_01051__3-oxoacyl-_acyl-carrier-protein__reductase_FabG,-0.015056768,-0.2684829,0.12660049,-0.10398197,0.18665384,0.122901306,-0.12186901,0.11459259,0.14688092,-0.09034968,-0.19183327,-0.16434048,0.23156041,0.19634815,0.23340303,-0.059630644,-0.15603523,0.14676626,0.13641936,-0.1392236,-0.04040205,-0.092418864,-0.07632846,0.22730257,-0.045839477,-0.049033836,0.17728235,0.20312665,-0.08619989
BaiA%bai_cluster_3%midas_Clostridium_hylemonae_61789%Clostridium_hylemonae_61789|NZ_GG657759_1098,0.029769724,-0.05142741,-0.038206276,0.07211023,-0.0076649017,0.0023108595,0.11564133,-0.089170545,-0.0937494,0.07070943,0.05395222,0.019690333,0.010904891,-0.02629187,-0.020889258,0.08592647,0.06135272,-0.089929864,-0.09607053,0.0083860215,-0.10894335,-0.060472682,-0.06341784,-0.028719947,0.08423904,-0.060247965,-0.058560614,0.012476741,0.04585164
BaiB%MDY5565236_1_bile_acid--CoA_ligase_BaiB__Candidatus_Limivicinus_sp__,-0.04504393,0.024658144,-0.011091218,-0.0033189077,-0.01988858,0.073442064,0.004745199,0.04322204,0.059450034,-0.004543834,0.019962465,-0.0076363953,-0.04482443,0.0028730144,-0.04245822,-0.04431486,-0.0038776705,-0.03376848,-0.030339776,0.017719096,0.04397419,0.057976276,0.074044794,-0.05128379,-0.038076404,-0.006990354,-0.04506101,-0.027915683,0.003239446
BaiB%bai_cluster_10%midas_Lachnoclostridium_nov_76594%Lachnoclostridium_nov_76594|ERS138182_8080_1_84_3_3065,0.02256676,-0.03653834,-0.024195815,0.059502725,-0.05086252,-0.050369605,0.04329257,-0.037646983,-0.051390685,0.047331877,0.06384873,0.03057638,-0.022451526,-0.052238554,-0.045901164,0.03733731,0.052691884,-0.034270164,-0.029501874,0.04129142,-0.01583588,0.0075195837,0.00022194158,-0.033279892,0.066268556,-0.016834904,-0.02651994,-0.019290859,0.01016327
BaiB%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_871,-0.012297969,-0.048522603,-0.0668535,0.1484463,-0.1468595,-0.080364026,0.09005023,-0.015379179,-0.010345463,0.09806082,0.16182476,0.056929473,-0.15032274,-0.13084301,-0.15553847,-0.013304935,0.10365905,-0.13192223,-0.08991406,0.06908538,0.11458965,0.14297925,0.09125113,-0.12362106,0.08673253,-0.05904375,-0.12266837,-0.12677005,-0.06966856
BaiCD%MEI3381486_1_FAD-dependent_oxidoreductase__Dorea_sp__,0.012250735,0.100934535,0.02221387,0.011204565,-0.03595913,-0.06577988,-0.019982122,0.027707243,0.017402051,0.0510647,0.044841003,0.02821969,-0.044454474,-0.087456904,-0.07459577,-0.05217887,0.07006004,-0.054382216,0.0013398364,0.0049587707,0.06850449,0.03865419,0.07763909,-0.030595992,-0.027883485,-0.026085723,-0.065865606,-0.03823302,-0.004441985
BaiCD%XieH_2016__YSZC12003_35390__bin_5_fa_PIKIEFGP_00577__NADH_oxidase,0.017162392,-0.00783997,0.049287315,-0.1528406,0.09332749,0.10794558,0.032187987,0.048461244,0.009502686,-0.10586535,-0.14537744,-0.16447996,0.12114815,0.1367997,0.1643477,0.07710013,-0.101710826,0.09732846,0.043842662,-0.019479008,-0.03463284,-0.05769242,-0.06616806,0.1095718,-0.027977342,0.017488418,0.07118369,0.035931382,-0.052162528
BaiCD%bai_cluster_1%midas_Clostridium_hiranonis_61655%Clostridium_hiranonis_61655|NZ_DS995354_290,-0.05046164,-0.0439883,-0.021508804,0.019444266,-0.017984033,0.031999372,0.06064018,-0.014920057,-0.032223903,0.015433719,0.050639935,-0.032388955,-0.0033550148,0.0010097483,-0.03148838,0.006463449,0.009868213,-0.0057140524,-0.025418919,0.025791872,-0.0023145797,0.01768684,-0.0018284007,-0.045531448,0.030836338,0.06627211,-0.01650849,-0.044499137,-0.01903005
BaiCD%bai_cluster_10%midas_Lachnoclostridium_nov_76594%Lachnoclostridium_nov_76594|ERS138182_8080_1_84_3_3076,-0.11100416,-0.031116765,-0.101922646,0.05758442,-0.106459916,0.022012768,0.07409675,-0.041478395,-0.08129024,-0.008289932,0.14159541,-0.0132372165,-0.07703331,-0.004791671,-0.05987717,-0.03521457,0.0031277803,-0.022153938,0.0020167136,0.08021226,0.08606393,0.12799363,0.06164866,-0.13615875,0.015007172,0.10573697,-0.00083751394,-0.15493889,-0.02643548
BaiE%FengQ_2015__SID531416__bin_49_fa_CEDOFBAM_00064__Bile_acid_7-alpha_dehydratase,-0.0057749636,-0.017159298,0.02353384,0.04969312,-0.024172943,0.0077809906,0.015567178,0.035080925,0.051108893,0.04671577,0.046166554,-0.01374074,-0.04163958,-0.049667526,-0.0699341,-0.01846916,0.029366104,-0.04786551,-0.035249602,0.0103082005,0.026663616,0.024515705,0.03891019,-0.019962763,0.04257812,-0.07145188,-0.042025015,-0.008240458,-0.038645774
BaiE%bai_cluster_10%midas_Lachnoclostridium_nov_76594%Lachnoclostridium_nov_76594|ERS138182_8080_1_84_3_3079,0.020204203,0.0059669483,0.00052903616,0.00067967514,-0.0018817156,0.010112993,0.04977172,-0.019533245,-0.031241288,0.02831776,-0.0068653906,-0.033072103,0.0069240155,0.0071009635,0.005060227,0.037678972,0.040432855,-0.024335437,0.012022623,0.055673912,-0.045542616,-0.038131755,-0.002986358,0.009116752,0.04024686,-0.022984976,-0.043146554,0.008458609,-0.010377957
BaiE%fig|1950888_3_peg_203|__Bile_acid_7-alpha_dehydratase_(EC_4_2_1_106)_(BA7_alpha_dehydratase)_(Bile_acid-inducible_operon_protein_E)____Clostridiales_bacterium_UBA4701_|_1950888_3_,0.025213474,0.099048644,-0.11227043,0.064512216,-0.11370466,-0.08578998,0.046168715,-0.071586736,-0.032741316,0.06075067,0.031797875,0.052784014,-0.053034138,-0.078318626,-0.063327126,0.020804621,0.09427431,-0.1118633,-0.054153286,0.043008912,-0.03434537,-0.0021101872,0.035231005,-0.06863094,0.028518949,-0.015132158,-0.080993995,-0.054862034,0.10420452
BaiF%ERR688512_bin_36_KMFCMBJN_00514__Bile_acid-CoA_transferase,0.021777572,0.01786299,-0.014920553,0.019241361,-0.013280622,-0.069462836,-0.014325805,-0.025458748,-0.008945949,0.03294989,0.04389776,0.03116891,-0.07409715,-0.017188853,-0.01241039,0.028091555,0.05163162,-0.027227081,-0.008075952,0.009282302,0.017735321,0.05252347,0.05381084,-0.022295397,0.035235755,-0.05296174,-0.024981063,0.015734008,0.018852275
BaiF%LiJ_2014__MH0358__bin_56_fa_NPCPOAJM_00305__Bile_acid-CoA_transferase,0.0705649,0.089417696,-0.12211111,0.022626432,-0.096025296,-0.19396372,0.032542054,-0.097154304,-0.09344959,0.10232439,0.043439083,0.078299835,-0.048840284,-0.107232444,-0.10391528,0.06822661,0.15931621,-0.07109595,0.05064646,0.14285962,-0.0043913387,0.05304422,0.11630431,-0.053712744,0.06935124,-0.086649686,-0.07933801,-0.041215315,0.14411367
BaiF%SRR4783510_bin_28_GHBMCCFK_00008__L-carnitine_CoA-transferase,0.031741392,0.021593835,-0.057462484,0.0570338,-0.07879597,-0.05786398,0.026053641,-0.04847384,-0.030390859,0.04301636,0.013070258,0.03758126,-0.047096726,-0.040169813,-0.036463793,0.040715475,0.06423896,-0.035538338,0.008646878,0.07285545,-0.031926822,-0.034171276,-0.005487198,-0.03009252,0.035412513,-0.0039176554,-0.033729684,-0.06572397,0.09748819
BaiF%bai_cluster_17%midas_Proteocatella_sphenisci_59007%Proteocatella_sphenisci_59007|AUID01000012_911,-0.07989657,-0.003059645,0.028720317,-0.019167632,-0.011848588,0.035132803,-0.058220178,0.06150968,0.09901289,-0.051957466,-0.025268164,-0.049639598,-0.082381755,0.054030094,0.020632863,-0.049219046,-0.030984282,0.043356415,0.04791387,-0.01959447,0.07671004,0.032888338,0.06182814,-0.0058174008,-0.025894513,0.08354548,0.02417789,-0.036066957,-0.056353703
BaiF%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_892,0.039227232,0.07346321,-0.08840516,0.024509039,-0.023699667,-0.072395176,0.0796005,-0.09431862,-0.0791857,0.076321326,0.002114247,0.01744975,-0.0046078414,-0.03247907,-0.06682108,0.09044235,0.13480768,-0.046490725,0.021210967,0.11767023,-0.04761192,0.0025784897,0.060775694,-0.033253696,0.059063405,-0.07044381,-0.058851615,-0.04826091,0.12982804
BaiF%bai_cluster_3%midas_Clostridium_hylemonae_61789%Dorea_sp_89094|KQ236743_10986,0.038434215,-0.0027462232,-0.07092747,0.1225708,-0.09779219,-0.041921183,0.036924157,-0.07520239,-0.05855945,0.06890553,0.092140466,0.07479965,-0.12357617,-0.07102963,-0.07713659,0.050821815,0.08691302,-0.0784885,-0.0848604,0.04641743,-0.024137175,0.0018056215,-0.007336983,-0.08489995,0.084000625,0.0033176395,-0.05869489,-0.06749073,0.06452699
BaiF%bai_cluster_3%midas_Clostridium_hylemonae_61789%Dorea_sp_89094|KQ236743_13110,0.07486846,0.038523458,-0.009781206,0.070517965,-0.014589807,-0.009198343,0.07419304,-0.079972886,-0.064708635,0.0635472,0.017865507,0.05126703,0.00037439744,-0.05411489,-0.024053266,0.091940075,0.078273445,-0.095419206,-0.12085234,-0.0070079314,-0.13188332,-0.13768083,-0.11312771,0.0006164137,0.06990311,-0.037201386,-0.05105456,0.020822432,0.086536735
BaiF%fig|1950825_3_peg_1464|__L-carnitine_dehydratase_(EC_4_2_1_89)____Clostridiales_bacterium_UBA1701_|_1950825_3_,0.016146597,0.008287277,-0.034368403,0.03341415,-0.0168706,0.04567255,0.06504331,-0.039599575,-0.03806385,0.028460743,-0.00613121,0.004601682,0.00983664,0.018333094,0.0072019883,0.051586527,0.053403,-0.039886434,-0.010142411,0.0384497,-0.045714885,-0.038353074,0.014086988,-0.0041854163,0.031392697,-0.029324122,-0.048746098,-0.049677685,0.05044683
BaiG%MBE6987074_1_MFS_transporter__Oscillospiraceae_bacterium_,-0.01801247,-0.081426494,0.052288346,-0.08186418,0.047716826,0.06875527,0.0576365,0.050319772,0.04952909,0.044857096,-0.006719219,-0.051803254,0.09587602,0.079707466,0.06224574,0.042991325,0.006578244,-0.008468664,-0.01208265,-0.03637671,0.009097363,-0.01849136,0.031480208,0.07348338,0.024176963,-0.073838614,-0.0063663893,0.055350784,-0.055320583
BaiG%MBR4017991_1_MFS_transporter__Clostridia_bacterium_,-0.15217592,-0.0056833876,0.18430525,-0.21657501,0.14688051,0.15975332,-0.11341238,0.17495923,0.059430636,-0.27272,-0.22518122,-0.113700874,0.22648387,0.202106,0.19691324,-0.10448909,-0.23796558,0.3314972,0.28707743,0.030231752,0.16281763,-0.017681025,-0.04614045,0.2647785,-0.22436386,0.15624224,0.17160927,-0.04619582,-0.16831441
BaiG%MDY4488523_1_MFS_transporter__Candidatus_Limivicinus_sp__,-0.0054957503,-0.042998828,-0.053686537,0.037377913,-0.035014838,-0.06106189,0.024818124,-0.023489404,0.016439099,0.04535254,0.035888717,0.008304114,-0.030245364,-0.037953116,-0.025565213,0.003910587,0.046763267,-0.0672017,-0.012032981,0.018675005,0.0057270094,0.022811484,0.04250935,-0.026420414,0.02927036,-0.05911063,-0.049897164,-0.01785634,0.04335323
BaiG%MEE1256339_1_MFS_transporter__Lachnospiraceae_bacterium_,-0.047841143,-0.10453353,0.06500619,-0.06547701,0.05751977,0.11926959,0.07312036,0.03815923,0.020566935,-0.027357422,-0.038685158,-0.13617095,0.07978088,0.11575827,0.09399703,0.05239947,-0.05407355,0.047907375,-0.03161706,-0.04910997,-0.052426036,-0.055817887,-0.07631526,0.058079485,0.032300614,0.028760033,0.06473866,0.029444108,-0.051906455
BaiH%MEE0204071_1_FAD-dependent_oxidoreductase__Oscillospiraceae_bacterium_,-0.0011362735,0.11202464,-0.076923095,-0.10800092,0.03331638,0.07614419,0.024232984,-0.025357436,-0.07377977,-0.122800246,-0.114036284,-0.12227402,0.08202992,0.08469768,0.053022876,0.047901373,-0.04702568,0.058988146,0.10775464,0.10673624,0.0030531816,-0.021076908,-0.03490107,0.015855486,-0.032942463,0.10965933,-0.03859172,-0.098883584,-0.0037875406
BaiH%MFR3389927_1_7-beta-dihydroxy-3-oxo-5-beta-cholanoyl-CoA_4-oxidoreductase_BaiH___Clostridium__scindens_,-0.008039121,-0.052661337,-0.07845211,0.06981959,-0.05314312,0.019357385,0.08296824,-0.07962031,-0.076895826,0.039637197,0.08045612,0.032874532,-0.04706463,-0.020941224,-0.03850755,0.04486127,0.045897145,-0.06074476,-0.05900654,0.025871066,-0.033119906,-0.003761665,-0.012976961,-0.08005633,0.05884828,0.026551237,-0.05560906,-0.05586999,0.03258418
BaiH%Obregon-TitoAJ_2015__NO11__bin_28_fa_ODBMCAMJ_01962__NADH_oxidase,-0.01602326,-0.09322888,-0.06764787,0.02086344,-0.023973204,-0.078852765,0.07301887,-0.06784411,-0.05453003,0.05624262,0.047560755,-0.037499856,0.008011288,-0.052156392,-0.05443248,0.043887887,0.051969226,-0.037868775,-0.037515983,0.022941668,-0.04823622,-0.029548833,-0.04441176,-0.047823854,0.07399151,0.056351148,-0.0075120623,-0.026957829,0.058187395
BaiH%bai_cluster_1%midas_Clostridium_hiranonis_61655%Clostridium_hiranonis_61655|NZ_DS995354_308,-0.10401971,-0.11960461,0.043507934,-0.032931156,0.019318819,0.069711156,-0.022685587,0.06813835,0.050046116,-0.058448464,0.008470636,-0.07344988,0.012030524,0.06183277,0.045927588,-0.080624275,-0.07888412,0.057904962,0.021091953,-0.044610262,0.07040113,0.04054599,0.0061286693,0.0099536255,-0.04625329,0.10456429,0.04585632,-0.024682093,-0.10344401
BaiH%bai_cluster_17%midas_Proteocatella_sphenisci_59007%Proteocatella_sphenisci_59007|AUID01000012_928,-0.10757701,0.17563732,-0.070071734,-0.041598734,-0.097851746,0.046975352,-0.015128963,0.05155077,0.06638717,-0.0020390607,0.076471165,0.066521235,-0.20126697,-0.03422851,-0.1119312,-0.1273114,0.024387019,-0.07539933,0.03174986,0.081223816,0.1469165,0.103361875,0.15860622,-0.119560994,-0.08317338,0.013063994,-0.14123932,-0.12941429,-0.05171244
BaiH%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_836,-0.029148372,0.07407858,-0.035149064,0.0583358,-0.1193477,-0.013179703,0.051690906,0.008853396,0.0065592164,0.059306215,0.075178504,-0.013717854,-0.09209026,-0.06684797,-0.11399726,-0.020575354,0.074062,-0.06132705,-0.038490765,0.06326695,0.051702395,0.06869294,0.06996726,-0.088593274,0.03267077,0.005454482,-0.061764516,-0.10454705,0.018057864
BaiH%bai_cluster_3%midas_Clostridium_hylemonae_61789%Clostridium_hylemonae_61789|NZ_GG657759_22762,0.017919803,0.020710709,-0.09462908,0.08714458,-0.09066473,-0.05491708,0.05013774,-0.09186282,-0.079295345,0.061919857,0.099867724,0.06914487,-0.11523037,-0.0884033,-0.09753197,0.018148795,0.06776152,-0.088071086,-0.059809785,0.050945856,-0.018088646,0.011793286,-0.0044226144,-0.11112933,0.055045985,0.019009879,-0.080319345,-0.07277454,0.05668106
