Family,3oxoDCA,3oxoLCA,7oxoDCA,CA,CDCA,DCA,GCA,GCDCA,GDCA,GLCA,GUDCA,LCA,TCA,TCDCA,TDCA,TLCA,TUDCA,UDCA,isoUDCA
BSH2%UPI0008222B5A,-0.019191876,-0.067338,0.07132462,0.060463168,0.07102487,-0.058425177,0.09509908,0.0622087,-0.00084102043,-0.065559745,0.053432807,-0.07484712,0.06912721,0.05968751,-0.081256084,-0.11686552,0.034128413,0.0072663208,0.022056732
BSH2%UPI00082257EE,0.01725544,0.07204106,-0.029343225,0.004716389,0.010912265,0.03458412,-0.02436246,-0.0477268,0.022088692,0.0012729227,-0.04590013,0.04638299,-0.020398762,-0.0383738,0.031610593,-0.0003518268,-0.033120357,-0.00044470638,-0.020485606
BSH2%UPI00082332C0,0.08426984,0.03261693,0.056581452,0.039809953,0.0030940592,0.013873377,-0.0248469,-0.020845039,-0.00204969,-0.02223727,0.030060034,0.0077712983,-0.06032279,-0.052339125,-0.116385944,-0.07221764,-0.008351636,0.07415682,0.04412115
BSH2%UPI000960BD65,-0.006344856,0.011964506,0.011999491,-0.019082567,-0.026343388,0.02708321,0.029504603,0.0014680019,-0.02222298,-0.030511407,-0.06994812,0.022867423,0.03191645,0.03227317,-0.014709225,0.025203032,0.015283839,-0.008642855,-0.031275354
BSH2%UPI000965B48B,-0.070772864,-0.14334372,0.11214093,0.12459218,0.1407673,-0.13573645,0.09219518,0.099844605,-0.118961684,-0.08615072,0.11635167,-0.16026917,0.08397034,0.11164658,-0.07536887,-0.07299663,0.07253407,-0.005989389,0.05681189
BSH2%UPI00096829BD,0.08281269,0.05159921,0.014561262,-0.021449653,0.03865943,0.07881734,-0.10665392,-0.101755284,-0.03655892,0.07695128,0.015102028,0.05390395,-0.11245899,-0.1274521,-0.043552823,0.036905974,-0.06280573,0.083110265,0.08820755
BSH2%UPI000D1261F9,-0.010494755,0.0068072034,-0.07206721,-0.05653027,-0.02251919,0.012190449,0.0035119846,-0.018943,0.07412405,0.06273507,-0.018613541,0.005118934,-0.0015947244,0.009800526,0.0978679,0.050906707,-0.023301603,-0.069630936,-0.07709135
BSH2%UPI000E40484B,-0.07518728,-0.020380644,-0.059477348,-0.021205837,-0.0009088873,0.020655276,-0.038043063,-0.045696083,0.014825889,0.0305795,-0.0009812302,0.012280578,-0.015190755,-0.0041613663,0.09226867,0.09192421,0.022262746,-0.0052588736,-0.009440219
BSH2%UPI000E4418E2,0.052987877,0.019233827,-0.041242253,-0.032845918,-0.019703718,-0.013366301,0.006977004,0.008342235,0.022422845,0.033766855,-0.015548397,0.004310158,0.019953556,-0.009512324,-0.0011650372,-0.03619579,-0.006843201,0.019266134,0.0033561862
BSH2%UPI000E4BF981,0.042344056,0.023655253,0.02878031,0.041254982,0.02720728,0.00073862006,-0.040857565,-0.052017156,0.013070535,0.009641749,-0.030055769,0.0068625375,-0.025572749,-0.04780817,-0.024935313,-0.019098781,0.0066647897,0.038150635,0.021269312
BSH2%UPI000E4E4D64,-0.03570801,-0.020990143,-0.026021903,-0.030033179,-0.009341539,-0.053197935,0.03754505,0.040072717,0.011629902,0.020769665,0.0662267,-0.03458509,0.020490771,0.05316571,-0.031333588,-0.0040124473,0.058227386,-0.04049562,-0.026034957
BSH2%UPI000E53DAEE,-0.04660349,-0.027772885,0.00906946,0.025464332,0.06066878,-0.026352756,-0.008773511,0.042044405,0.097610295,0.051718358,-0.005978571,-0.04873722,0.0073189316,0.0013144664,0.04266157,-0.016599333,-0.023508651,-0.03579183,-0.04091321
BSH2%UPI000E7D8CB5,-0.0634465,0.011468768,-0.034109913,-0.07627859,-0.07190683,0.024971372,-0.015318993,0.023493718,0.087506905,0.089413136,0.024041004,0.044408623,-0.043324076,-0.043231815,-0.0057790913,0.044971462,-0.05147164,-0.018582407,-0.012811234
BSH2%UPI000E80FD85,0.056198392,0.06238125,-0.028566359,-0.03819282,-0.034029797,0.049062062,-0.10399297,-0.08890298,0.029015927,0.083131105,-0.040422417,0.06070937,-0.098234,-0.092583686,0.059117697,0.05834538,-0.040250827,0.05253704,-0.003662746
BSH2%UPI000E92006C,0.04622177,0.009191414,0.03750665,0.03255417,0.04819385,0.0077653243,0.0010035258,0.018290065,0.047023363,0.039004363,-0.038599912,0.0100405505,-0.028276462,-0.009744298,-0.066089354,-0.07238861,-0.094434194,0.06306351,0.036334906
BSH2%UPI000EC98B2C,0.04876019,-0.010877155,0.044745293,0.016870618,0.045650095,0.0024904693,-0.0013724569,-0.012273598,-0.06630132,-0.038058557,0.05603894,-0.009661939,-0.031465665,-0.0055124476,-0.065340534,-0.07688539,0.026060922,0.0700277,0.0515496
BSH2%UPI000ECC9F84,0.0069886637,0.015619788,-0.012992817,-0.01821382,0.0036216364,0.034902018,-0.026177542,-0.008609455,0.0019215724,0.012218841,-0.06919864,0.02380887,-0.043385707,-0.037600357,0.030486096,0.05746655,0.01523716,0.059245195,0.010888122
BSH2%UPI000EE4CDBB,0.007365998,0.0011173796,0.0036997923,0.021909606,0.016132627,0.0011203514,0.044980064,-0.005265357,0.014114937,-0.029277544,-0.053693324,0.005685584,0.018891193,0.0058318977,-0.006079442,-0.01518983,0.0036358342,-0.013033058,0.0034854722
BSH3%UPI000156F498,-0.0023786807,-0.024103114,0.09703493,0.09979067,0.111538574,-0.025567729,-0.0022462455,-0.0085690655,-0.09835564,-0.0505484,-0.004605081,-0.029203469,-0.004480823,0.0015625652,-0.08358631,-0.004419692,-0.0021972994,0.03182432,0.05813234
BSH3%UPI00016547A5,-0.023095462,-0.00033386349,-0.01002504,-0.013874873,0.013872214,-0.0006104933,0.021592222,0.034251004,0.058604456,-0.011296768,0.015467618,-0.009078395,0.012863516,0.02695448,-0.00024296755,-0.024873301,-0.010463118,-0.018693313,-0.050841432
BSH3%UPI00017EF3F1,-0.014205008,0.030000431,-0.007060617,-0.040467687,-0.027940586,-0.040221926,-0.044361364,-0.024558468,-0.03171721,-0.010719873,0.038835485,0.0225052,-0.027500262,-0.022294434,0.018693896,0.011849631,0.019622767,0.029528497,0.04902588
BSH3%UPI0001A5F983,-0.076141804,-0.06288733,-0.028866835,-0.0013878568,-0.025699578,-0.023892587,0.09823912,0.084716834,0.023334164,-0.013967433,0.027667908,-0.018603453,0.10745305,0.09446662,0.052494563,0.0049881125,0.020839853,-0.13336515,-0.13497786
BSH3%UPI0002132A6C,-0.07641977,-0.03607466,0.01848918,-0.051333074,0.0017878286,-0.088783875,-0.016673941,0.031705663,-0.02960927,-0.008822642,0.047138616,-0.03872448,0.039210785,0.027194899,0.053714544,0.104545936,0.10009207,-0.048190817,-0.031975355
BSH3%UPI00033CE23D,-0.009949276,0.020834692,-0.040385403,-0.044580407,0.008186028,0.006263113,-0.013243106,-0.003459017,0.040693678,0.042349983,0.05138211,0.008555355,-0.029040905,-0.015972275,-0.012723882,-0.039340306,-0.029051133,0.03788595,0.007171543
BSH3%UPI00035F5DCE,-0.055899903,-0.06871867,0.021773119,0.03724962,0.0546769,-0.057380807,0.10321652,0.07160488,-0.0009287232,-0.0806303,0.09168616,-0.064537816,0.059406437,0.04844424,0.0087542,-0.033969305,0.005379539,-0.05495885,-0.03752779
BSH3%UPI0004DA32C0,-0.015650148,-0.009874734,0.022003658,0.0012697001,-0.009622049,-0.020411493,0.033462275,0.0059780627,0.017716918,-0.007806859,-0.0020850208,-0.010223202,0.012975532,0.018762305,-0.024117298,-0.027180023,0.013531458,-0.033736777,-0.011381638
BSH3%UPI00080CB216,0.018509492,0.045319308,-0.041901097,-0.036159392,-0.016244039,0.10923312,-0.04452877,-0.037703276,0.050579935,0.063733175,-0.059213832,0.07790612,-0.086098954,-0.05906805,0.029046422,0.018871764,-0.099179275,-0.010393191,-0.025217462
BSH3%UPI00092A5378,-0.0064548664,0.07375946,-0.07336195,-0.094468854,-0.07569646,0.06838676,-0.10900518,-0.09038529,0.061868325,0.15472741,-0.035810187,0.10361345,-0.08665119,-0.085907795,0.060526323,0.09028332,-0.0380609,0.021492325,-0.024534376
BSH3%UPI0009648BEC,-0.040260945,0.02142731,0.011576728,0.0017042598,-0.02423122,0.018092936,0.0007305292,-0.013798199,0.06882883,0.041805886,0.0077485275,0.030960664,-0.036544956,-0.0228965,-0.006960106,-0.015777882,-0.050823525,-0.0116447555,0.014714174
BSH3%UPI000E3F1C35,0.004093773,-0.006487074,0.045459248,-0.00012491264,0.027995065,-0.0070869606,-0.0047523193,0.0062252213,-0.014825673,-0.0571485,0.035345856,-0.022737922,0.003335862,0.0006293153,-0.037474304,-0.0685023,-0.0034324739,0.059487086,0.07117417
BSH3%UPI000E4DFA31,0.03855976,-0.025721893,0.06517243,0.045008283,0.03972693,-0.0063580927,0.021839466,-0.00048027243,-0.014078763,-0.022380361,-0.013541175,-0.038988493,0.04774814,0.0397246,-0.018773973,-0.03795046,-0.0010919818,-0.05179768,0.011587002
BSH3%UPI000E5302B4,0.015660606,-0.0037831,-0.026102958,-0.01027931,0.009814611,-0.028292691,-0.013162925,0.02881872,-0.02494949,-0.03650734,-0.0073452867,-0.020655775,-0.019322282,0.05308328,0.023647346,0.024342244,0.02423436,-0.0023564913,0.008910784
BSH3%UPI000E555DC1,0.005619155,0.014114564,0.017556673,-0.0006428169,-0.0030638021,0.007140622,0.04488177,0.05177985,-0.03067978,-0.04356478,0.11264081,-0.009417275,-0.016142536,0.005746806,-0.087171994,-0.06867047,-0.04603307,0.012047743,0.027973048
BSH3%UPI000E902C94,-0.10701945,-0.090793096,0.025550377,0.030540783,-0.00036696953,-0.05306222,0.06119455,0.031613532,0.006303348,-0.033014685,-0.011486066,-0.045807406,0.10292716,0.09431978,0.059328858,0.0008733241,0.062003635,-0.113132685,-0.046330538
BSH3%UPI000ED2B3A0,0.022981381,0.007335886,0.001600439,-0.02521748,-0.025625635,-0.021527909,-0.010827083,-0.017123396,-0.021544287,0.013373902,-0.015509814,0.0028701688,0.009424137,0.009481058,0.010327593,0.010172937,0.03869914,-0.01060324,-0.005665046
BSH3%UPI000EF23C17,0.010109547,0.026982095,-0.027955776,-0.038777772,-0.04132848,0.047289692,0.0054138512,-0.053132586,-0.01219382,-0.02963506,0.01639564,0.044682957,-0.031239836,-0.037269183,0.05161992,0.046705354,-0.023937158,-0.03867726,0.004697187
BSH4%UPI0001FAB233,-0.009117723,-0.008111592,0.035527542,0.025768831,-0.029104529,-0.062258948,-0.014420738,-0.0051861955,-0.10592872,-0.08554537,0.057464413,-0.034407552,0.029848251,0.017126407,-0.008663915,0.02063509,0.07077598,0.04828463,0.045200504
BSH4%UPI0006BEFACE,0.04972177,0.03184376,-0.0016124205,-0.013552503,0.005092391,0.06502452,-0.07473291,-0.048810612,0.019169433,0.03107544,-0.0077856146,0.032809388,-0.047110114,-0.051456828,0.00586226,-0.0011520096,-0.04003011,0.0046241563,0.018410768
BSH4%UPI000822CCAE,0.061862074,0.103324935,-0.045887765,-0.034556888,-0.062389817,0.11350296,-0.07548821,-0.093861006,0.06381461,0.06420947,-0.023171883,0.10239741,-0.12671573,-0.12828998,0.010089418,0.03562502,-0.06460889,0.017615564,-0.032353207
BSH4%UPI0008CBCA16,-0.016500033,0.03767517,-0.00027366745,-0.00794317,-0.033590525,0.0016408633,-0.023779305,-0.039899882,0.013334608,-0.023658054,-0.0022426776,0.024449417,0.032735873,0.005517778,0.052931875,-0.016250718,-0.01223151,-0.006403039,-0.039257415
BSH4%UPI000D27EFA9,0.042261057,0.055678055,-0.05204493,-0.036715798,-0.06442541,0.0906794,-0.0361541,-0.06529273,0.033454217,0.041773707,-0.029707339,0.069343425,-0.06720747,-0.06982833,0.083358325,0.05071741,-0.07853723,0.023093082,-0.01296573
BSH4%UPI000E54B9B5,0.016004229,0.031041825,-0.06623111,-0.059538547,-0.056258034,0.09310345,0.03015628,-0.051640283,0.034209073,0.05566422,-0.03926396,0.0802882,-0.04132658,-0.06208497,0.046825875,0.08582092,-0.1046456,-0.01550807,-0.028642572
BaiA%SRR3992974_bin_8_EOPEKEED_01051__3-oxoacyl-_acyl-carrier-protein__reductase_FabG,-0.008058594,-0.031039746,0.038928658,0.026416104,0.01611743,-0.044484805,0.031240432,0.057096187,-0.04944016,-0.070405185,-0.0022434222,-0.04070861,0.05169937,0.06352092,-0.011552409,-0.037799764,0.06600364,-0.033419155,-0.012715941
BaiB%CosteaPI_2017__SID713A038-11-90-0__bin_26_fa_FGHNBBEK_00429__Bile_acid-coenzyme_A_ligase,0.0058136205,-0.040578447,0.0093627395,0.0056301747,0.002146843,-0.056839265,0.012144403,0.05528445,0.01890616,-0.02788124,0.014956024,-0.057003163,0.031462405,0.029314376,0.0072077746,-0.022373755,0.049880408,-0.0054680877,0.003322383
BaiB%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_871,0.053948056,0.016658237,0.024191016,0.018833695,0.047702648,0.025991581,-0.06529832,-0.053135492,-0.01756585,0.050480213,-0.06830494,0.026109865,-0.025120234,-0.0380846,-0.041329503,0.005329911,-0.02181509,0.047928058,0.015929278
BaiB%fig|1950888_3_peg_94|__Long-chain-fatty-acid--CoA_ligase_(EC_6_2_1_3)____Clostridiales_bacterium_UBA4701_|_1950888_3_,-0.06592362,-0.115448385,0.003202199,0.09000742,0.114753924,-0.08464594,0.09749184,0.11966313,-0.005029221,-0.014367793,0.07935239,-0.103765786,0.08101535,0.10235705,-0.06310835,-0.051418867,0.051024474,-0.035353955,-0.045438495
BaiCD%MEI3381486_1_FAD-dependent_oxidoreductase__Dorea_sp__,0.005022428,0.0025559014,-0.0043722373,0.036758963,0.021184735,0.025515085,-0.04544398,-0.030302662,0.019616302,0.019343995,-0.08753736,0.032937363,-0.0044822814,-0.012535828,-0.007771435,-0.011623143,-0.0032436717,0.02960917,0.021852458
BaiCD%RaymondF_2016__P21E7__bin_22_fa_DDJCLBHB_00368__NADH_oxidase,0.012300237,0.031624693,-0.013109874,-0.017466709,0.007639526,0.03081555,-0.08194581,-0.08889314,-0.02987789,0.073796876,-0.018273147,0.05234575,-0.08361047,-0.10042798,0.034431238,0.09963682,-0.03594555,0.077103354,0.04969131
BaiCD%XieH_2016__YSZC12003_35390__bin_5_fa_PIKIEFGP_00577__NADH_oxidase,-0.0914491,-0.025578476,-0.032692023,-0.014304776,-0.02549478,-0.019508993,0.008977198,0.04666724,-0.022438586,0.033152573,0.023277335,-0.0055571343,-0.014408089,0.028045768,0.04284668,0.06301969,0.056274805,-0.038087025,-0.008089088
BaiE%LiJ_2017__H3M515915__bin_8_fa_COLEEGFP_01274__Bile_acid_7-alpha_dehydratase,-0.0094695045,0.021932073,-0.002583509,-0.007747407,0.0025804725,-0.018605413,-0.062957294,-0.025532534,-0.015489604,0.021367608,0.047385365,0.01850431,-0.013884672,-0.018403433,-0.010324541,0.017106889,0.0072720204,-0.014313239,-0.008435682
BaiE%MCI8938768_1_nuclear_transport_factor_2_family_protein__Dorea_sp__,-0.036658674,-0.024992144,0.0062387567,-0.026636135,-0.009784402,-0.021910785,0.020945717,0.038455352,-0.026081957,-0.0044022114,0.038073987,-0.042759284,0.04065124,0.044645905,0.0018626801,-0.019379431,0.044300776,-0.045423962,0.02049271
BaiE%fig|1950888_3_peg_203|__Bile_acid_7-alpha_dehydratase_(EC_4_2_1_106)_(BA7_alpha_dehydratase)_(Bile_acid-inducible_operon_protein_E)____Clostridiales_bacterium_UBA4701_|_1950888_3_,0.07815838,0.03614105,-0.018032767,-0.006722551,-0.0012629601,0.058932956,-0.03638099,-0.017244862,0.028371787,0.060922995,-0.001791866,0.048696447,-0.05281489,-0.05948864,-0.038573258,-0.037569594,-0.05328277,0.04997943,0.0063974536
BaiF%KarlssonFH_2013__S54__bin_27_fa_BBGPADBL_00031__Bile_acid-CoA_transferase,0.0015088215,-0.0088401465,0.004188749,0.023498958,-0.026323507,0.016231064,0.020612739,0.015267122,0.061771024,-0.014336681,0.0013922707,-0.008262248,0.030722998,0.035248514,0.039661955,-0.022990901,-0.018148517,-0.07729353,-0.06508546
BaiF%LiJ_2014__MH0358__bin_56_fa_NPCPOAJM_00305__Bile_acid-CoA_transferase,0.034484193,0.003989747,0.009440603,0.015045331,0.011311307,0.040816218,-0.016523236,-0.041987557,-0.042809986,-0.021930115,-0.0126005495,0.024860391,-0.023673447,-0.034859255,-0.0011824311,0.024545575,-0.011769964,0.025478097,0.0050736587
BaiF%LiJ_2014__V1_FI37__bin_39_fa_IHFOFLIJ_00762__L-carnitine_CoA-transferase,0.035478365,-0.015436766,0.046712708,0.040895127,0.035404865,-0.0002601073,-0.026989114,-0.010602147,-0.043611545,-0.017794807,-0.0032895342,-0.020379342,-0.032830074,-0.031349026,-0.027263258,0.00044154137,0.010150187,0.05411713,0.09274666
BaiF%SRR4783510_bin_28_GHBMCCFK_00008__L-carnitine_CoA-transferase,0.02693448,0.078813195,-0.101095155,-0.068449944,-0.028600324,0.0809002,-0.04165163,-0.0151432445,0.06612809,0.11445259,-0.06195494,0.074778505,-0.07155311,-0.03899699,0.02578608,0.0404955,-0.05413386,0.007709934,-0.08557136
BaiF%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_892,0.054946847,0.018119859,-0.04422597,-0.035315424,0.008923956,0.056933116,0.02596146,0.018532023,0.10355528,0.09506763,-0.007522922,0.05167067,-0.049738582,-0.045730334,-0.030406404,-0.022651417,-0.10306637,-0.030810222,-0.06603036
BaiF%fig|1950825_3_peg_1464|__L-carnitine_dehydratase_(EC_4_2_1_89)____Clostridiales_bacterium_UBA1701_|_1950825_3_,0.066280864,0.06280092,0.007248037,0.021456836,0.030141482,0.016602352,-0.06048471,-0.052763768,-0.021032475,0.00861951,-0.042257033,0.025315605,-0.04335815,-0.06265014,-0.025231933,-0.005772452,-0.027712388,0.10457837,0.04922705
BaiG%LeChatelierE_2013__MH0251__bin_10_fa_BOBEKBFD_00006__Multidrug_resistance_protein_3,-0.054884788,-0.03557936,0.01630439,0.006640428,-0.006620346,-0.04206872,-0.049430948,-0.0051152026,-0.056243423,-0.034379605,0.00815205,-0.022867609,0.045179892,0.041640792,0.023359608,0.01098098,0.08337393,-0.0049368637,0.021204676
BaiG%MBR4017991_1_MFS_transporter__Clostridia_bacterium_,0.013092165,-0.07414197,0.055745196,0.08584153,0.07130484,-0.10028835,0.093526125,0.12751056,-0.03323741,-0.051043898,0.032389916,-0.14819033,0.09059484,0.09995945,-0.044675115,-0.09575369,0.078374654,-0.020452935,-0.021224696
BaiG%MDY4488523_1_MFS_transporter__Candidatus_Limivicinus_sp__,0.083744906,0.05481436,-0.011295884,-0.010137473,0.014712551,0.060607463,-0.06788929,-0.054694105,-0.0098295165,0.084325954,-0.03888282,0.05603092,-0.07209051,-0.049228862,-0.07150134,-0.031997412,-0.08426666,0.06196931,0.036164355
BaiH%MEE0204071_1_FAD-dependent_oxidoreductase__Oscillospiraceae_bacterium_,0.016753726,0.030890284,-0.04271826,-0.021079568,-0.018736513,0.035342507,-0.034792975,-0.06580825,0.00985641,0.035164803,-0.034502305,0.056218125,-0.048821382,-0.023745976,0.043900095,0.044646673,-0.011166653,0.00022122212,-0.014228165
BaiH%Obregon-TitoAJ_2015__NO11__bin_28_fa_ODBMCAMJ_01962__NADH_oxidase,0.04193406,0.06257523,-0.018886602,-0.03200158,-0.005135302,0.062307235,-0.092473,-0.102296375,0.0075968923,0.068938315,-0.08633275,0.050834335,-0.06852672,-0.06678815,0.03697172,0.07384599,-0.057575684,0.014290681,-0.012812282
BaiH%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_836,-0.050109588,0.005862828,-0.029260464,-0.014979298,-0.034363385,-0.01317843,-0.009152957,-0.008683452,0.034025423,0.02947436,-0.04719131,-0.002398804,0.054539803,0.035276983,0.044017456,0.009259405,0.0029834618,-0.03767646,-0.042107873
BaiI%QinJ_2012__CON-070__bin_41_fa_AAAKDJOM_00400__hypothetical_protein,-0.042802475,0.020850528,-0.080442116,-0.057096187,-0.029192343,0.0077715386,-0.010669304,0.0249219,0.07854698,0.11618768,0.012815264,0.037825868,-0.044642698,-0.013431872,0.050492037,0.056481086,-0.014034636,-0.024307564,-0.09273162
