SampleID,Run_0,Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Mean
C18n_QI4061,0.6792722226373081,0.6801727273952116,0.6905150588353456,0.6887036381519076,0.6880523889955183,0.6854181186162702,0.6827295876810167,0.6806696463020147,0.69280269857465,0.6927593391235758,0.6861095426312819
C18n_QI538,0.6835143447517305,0.6758362923504866,0.6909165624529202,0.6838459098196908,0.6889222726721549,0.685160411596326,0.6829828852652583,0.672439802016337,0.694200979629632,0.6980099971706122,0.6855829457725149
C18n_QI7672,0.6933492236331056,0.6793791514530929,0.6821837975285113,0.673306868553497,0.6892158675993441,0.6939109367478697,0.6767174445850294,0.6893920000587925,0.6860146172793538,0.6909580846391185,0.6854427992077715
C18n_QI4006,0.6800830688692616,0.6780640372548324,0.6913779609054532,0.6832341006159737,0.6826036737948462,0.6979400586209982,0.6804047127068914,0.6857823869990238,0.6795129043360677,0.6909084784874657,0.6849911382590814
C18n_QI5029,0.6752168891186151,0.6771651247931547,0.6871233453898739,0.6832730506313456,0.6833641789691965,0.6773366028482506,0.6813938961161446,0.687955136441414,0.683795813730738,0.6847095467957489,0.6821333584834482
C18n_QI13440,0.6848341133543435,0.6807657964971934,0.6861912396761025,0.6672385051523033,0.6855380307705122,0.6783927851833162,0.6804774683959821,0.6829603481494456,0.6866466363967072,0.6799505408295373,0.6812995464405444
C18n_QI9191,0.6785287427841423,0.6878213835584392,0.6881645846372813,0.6822177256865554,0.6799674436663968,0.6811218584301675,0.6679690016670117,0.6813888742588168,0.6869423135574226,0.678637386380478,0.6812759314626712
C18n_QI5440,0.6857954928218062,0.6825855461147361,0.6789862217382732,0.6807013697422073,0.682227769401211,0.678834096206538,0.676309326813901,0.6823070167595303,0.6804818778316846,0.6738567006887295,0.6802085418118617
C18n_QI12891,0.6768657731026873,0.6744151067267167,0.6898974928683503,0.6727730818648485,0.6730055571138284,0.6842518228729679,0.6819216810728648,0.6815025397124804,0.6804468473147149,0.6845319445243996,0.6799611847173859
C18n_QI2306,0.6782739753879998,0.6694497146727648,0.684332295074538,0.6810139497397821,0.6861947917215295,0.6828117746631376,0.6782412720732065,0.6745715192098293,0.6840568278274589,0.6769266478122463,0.6795872768182493
C18n_QI12580,0.6748467414882581,0.6751133898639323,0.68133191904766,0.6779146063782489,0.681272881602977,0.6767854233854425,0.6816138779639677,0.6725440361769703,0.6834636362411523,0.6795538961514784,0.6784440408300088
C18n_QI3623,0.6690885083981378,0.6747406700627488,0.6780265570513615,0.6808060938401409,0.67866764000877,0.6783301956932063,0.6767113203687759,0.6733090732713481,0.6868464083308938,0.6826548722427248,0.6779181339268108
C18n_QI5570,0.6709006639875263,0.6752668627232431,0.6800939699741927,0.6793187666808341,0.6796894042484914,0.6836805559808485,0.6739439095281782,0.6664276589203498,0.6845015684117826,0.6849986098029105,0.6778821970258357
C18n_QI3908,0.6891189824982148,0.6753773435844549,0.6739031222479304,0.6725059435518741,0.6825773396649565,0.6695541938020484,0.6921623505231919,0.6776346072111423,0.6771319315410612,0.6668623557900178,0.6776828170414892
C18n_QI3147,0.6704212603392082,0.6674421965848921,0.6841063114947866,0.6789505787996781,0.6792283732489336,0.6697433095999541,0.6744459727766339,0.6744154741796919,0.6833210644867724,0.6805052723377726,0.6762579813848324
C18n_QI4597,0.6638535283447101,0.6676614435267647,0.68438961773867,0.6773195775270661,0.6745598831989477,0.6815801947745739,0.6778440554070093,0.6675387142330461,0.6825646012951494,0.6831073293395278,0.6760418945385466
C18n_QI3752,0.6831782477637426,0.675366932416824,0.6816135105109924,0.6700868781317711,0.6808450438555127,0.6708386869190416,0.6672894586315318,0.6765958176502362,0.6654689741080386,0.6774312832315286,0.6748714833219219
C18n_QI4588,0.6637894690426993,0.6746779580883138,0.6809658134000302,0.6755695214904873,0.6726679903139396,0.6747831721235477,0.6690505382573666,0.6697440445059044,0.6827778465050935,0.6803206884598945,0.6744347042187278
C18n_QI5083,0.6807297861056232,0.6728699669659776,0.6723318933259517,0.6780244748178353,0.6692052359599282,0.6719999608050161,0.680287740176451,0.6712230427311066,0.6630777126297264,0.6808663561280746,0.674061616964569
C18n_QI3144,0.674013235656167,0.6630263916975226,0.678218734957394,0.680622122383888,0.6737098419829723,0.670377900888134,0.6702902021113849,0.6731451892444066,0.678208078821113,0.6786132569684395,0.6740224954711422
C18n_QI2458,0.6769730693714473,0.663819355218016,0.6724405369222874,0.6726284278769425,0.6806684214587638,0.6719439854684598,0.6764412424319999,0.6758754873345085,0.6695332489824616,0.675645584256355,0.6735969359321241
C18n_QI6201,0.6689241344338959,0.6732835965317339,0.6734761418907417,0.6813881393528664,0.6759152947401558,0.679661967759676,0.6667668180164644,0.6641125826922302,0.6708407691525679,0.6805480193672215,0.6734917463937553
