Sample,3oxoDCA,3oxoLCA,7oxoDCA,Ala_DCA,Asn_CA,Asn_DCA,Asp_CA,Asp_DCA,CA,CDCA,DCA,GDCA,GLCA,GUDCA,Gln_CA,Glu_CA,Glu_CDCA,Glu_DCA,IleLeu_CA,LCA,Lys_DCA,Phe_CA,Phe_CDCA,Phe_DCA,TCDCA,TDCA,TLCA,TUDCA,Thr_CA,Thr_DCA,Trp_CA,Trp_DCA,Tyr_CA,UDCA,isoCA_aMCA,isoDCA_isoCDCA,isoLCA,isoUDCA
3aHSDH%GENOME084620_3418,-0.018134931,-0.016013045,0.012230001,0.015690874,0.008152484,0.02134079,0.011334503,0.007874443,0.024252065,0.024413012,-0.0035003207,0.0041487017,0.006139551,0.014270922,0.009472418,0.01924577,0.020021355,0.002184489,0.010431958,-0.007465659,0.013820683,0.001710449,-0.0046462957,0.007829676,0.021951368,0.021718604,0.01906077,0.019750359,0.014736907,0.027214374,0.008073185,0.00850662,0.010789305,-0.018431103,0.012432699,-0.015864532,-0.019642882,0.009560782
3aHSDH%GENOME084674_3322,-0.023767116,-0.021967895,0.0048714504,0.006781103,0.009915162,-0.00022445056,0.018141467,-0.007429135,0.011522137,0.011914916,-0.016984303,-0.0065780724,0.0039244075,0.005261588,0.013293861,0.018421393,0.010109053,-0.0054906453,0.005619052,-0.018285293,0.0053792666,0.012631213,0.0036055017,-0.0037938477,0.00979627,0.002883766,0.00017463497,0.0019311759,0.014494218,0.0024012916,0.013798177,-0.007139256,0.012425453,-0.01351299,0.0040419055,-0.021138282,-0.018956546,-0.008228291
3aHSDH%MBQ9141038_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,0.0029570453,0.0048836726,-0.001992243,-0.035960518,-0.018112004,-0.030572582,-0.025557376,-0.015256891,-0.0041977703,-0.011683253,0.020707617,0.020325756,0.009190457,0.00753542,-0.029019209,-0.020569706,-0.017076755,-0.0016123471,-0.037941117,0.016061248,-0.021560412,-0.03066956,-0.039060004,-0.026535435,0.017863125,0.009736017,0.029947938,0.01906197,-0.02337562,-0.0243146,-0.044834036,-0.026812224,-0.03768011,0.016172774,-0.0029889229,0.0068328697,0.0060732854,-0.0025877538
3aHSDH%MBS5502136_1_3-oxoacyl-ACP_reductase_FabG__Eggerthella_sp__,-0.008299032,-0.00086267194,-0.0043406757,-0.0036082163,-0.0048951292,-0.01345079,-0.0030381205,-0.0053328383,0.0050929165,0.0030854412,-0.008791768,0.0013795018,0.0038305914,0.0007155314,0.0012431057,-0.005678192,-0.014048673,-0.0152338715,-0.008115839,-0.0062463894,-0.012803547,-0.004739912,-0.002929182,-0.014143526,0.0073580523,-0.013895699,-0.017213251,-0.011273481,-0.0064993887,-0.015925601,0.00024310348,-0.0035741113,-0.0007993366,-0.010353545,-0.010005317,-0.020631125,-0.006116937,-0.017765455
3aHSDH%MCI6529002_1_SDR_family_oxidoreductase__Clostridiales_bacterium_,0.002697602,0.008496532,-0.0056313304,-0.018965965,-0.0059509785,-0.032163184,-0.013722583,-0.030635508,-0.0061976886,-0.01502711,-0.008794883,0.0053538666,0.014588199,-0.009076074,-0.0038969356,-0.014934911,-0.01300262,-0.026415147,-0.012595738,-0.003102508,-0.02486135,-0.009088213,-0.007219145,-0.02623654,0.003142923,-0.020726101,-0.00889623,0.0055334903,-0.009572545,-0.023276765,-0.010816689,-0.0060868054,-0.011221349,0.013769728,-0.019089624,-0.0090564415,0.0053837877,-0.021526437
3aHSDH%MCI6633699_1_3-oxoacyl-ACP_reductase_FabG__Clostridiales_bacterium_,-0.0027304995,0.00770988,-0.0070121135,0.0040952675,-0.014738436,-0.009737628,-0.0101922015,0.0022549317,-0.005755563,-0.0097368965,0.00020353157,0.011985541,0.023696791,0.01680678,-0.0133276405,-0.012988363,-0.014410735,-0.0024912402,-0.017374892,-0.0010270566,-0.0045775874,-0.0068647927,-0.013119321,-0.0090875765,0.0070865117,-0.0013290349,0.00028784032,-0.0010088806,-0.018511146,-0.0176581,-0.01882989,0.0018248924,-0.011221153,-0.009935963,-0.0051750373,-0.0073506325,0.0072232867,-0.007812529
3aHSDH%MCI6899085_1_SDR_family_oxidoreductase__Mycoplasmatota_bacterium_,-0.0076338677,-0.029168217,0.0456457,-0.0003266359,0.037782077,0.020545749,0.0292133,0.0053444924,0.042703543,0.035475936,-0.010616295,-0.008506512,-0.013869912,0.04462018,0.02627341,0.034784973,0.03507428,0.004183015,0.024455626,-0.030566439,-0.005566096,0.027684333,0.017010504,-0.0051343124,0.037680514,0.00023614231,-0.0015654825,0.039088115,0.02504921,0.005226951,0.018764801,-0.010757101,0.026107106,0.036462203,0.047027387,-0.0066517466,-0.031454492,0.047805525
3aHSDH%MCI7742844_1_SDR_family_oxidoreductase__Clostridiales_bacterium_,0.006927786,0.017374687,-0.03329665,-0.00065209134,-0.01658858,-0.013252637,-0.02048985,-0.012937332,-0.026391597,-0.025304249,-0.00095616817,-0.0069370694,0.0076422053,-0.02089981,-0.012442009,-0.025404885,-0.024988927,-0.0083019,-0.018005813,0.005964717,0.0016470896,-0.01707932,-0.014958177,-0.0059300107,-0.011983725,-0.012503195,-0.012956235,-0.020438422,-0.01845969,-0.006992436,-0.012547362,0.001935814,-0.017136374,-0.0011970747,-0.035290126,-0.0029798977,0.016384896,-0.03750901
3aHSDH%MCI8568452_1_3-oxoacyl-ACP_reductase_FabG__Bacilli_bacterium_,-0.033633374,-0.033192575,0.03419989,-0.009809154,0.04936302,0.017319733,0.04181147,-0.016698392,0.035329524,0.037334863,-0.04027794,-0.03232789,-0.01918696,0.029593952,0.032473255,0.042282254,0.041885506,-0.018901957,0.039685212,-0.036907412,-0.00479794,0.03184747,0.02801972,-0.009571513,0.030305294,-0.015765646,-0.00401251,0.04049145,0.043015324,0.009920504,0.036589727,-0.0011945775,0.024915926,0.024971271,0.006887204,-0.03669104,-0.031093827,0.025848584
3aHSDH%MCM1266841_1_3-oxoacyl-ACP_reductase_FabG__Bacteroidales_bacterium_,-0.007996001,-0.034000583,0.03904362,-0.016083388,0.04766166,-0.0051852884,0.04256743,-0.029356925,0.016683036,0.01651162,-0.021283984,-0.02607235,-0.040381487,0.008419996,0.034199394,0.033750005,0.028215129,-0.021841977,0.03773918,-0.03310883,-0.023425443,0.042085182,0.044581305,-0.010740935,-0.013134457,-0.0133271655,-0.028536417,0.013774103,0.046446268,-0.009246585,0.038844716,-0.029277481,0.040479112,0.041511506,0.038429633,-0.0058303704,-0.032456655,0.0432065
3aHSDH%MCR4878926_1_SDR_family_NAD(P)-dependent_oxidoreductase__Bacteroidales_bacterium_,-0.07762572,-0.041718565,0.0035797898,-0.004022132,0.011387858,0.039627038,0.0211659,0.01085427,0.026864385,0.023715196,-0.035531875,-0.028596401,-0.021254627,0.041240774,0.012936601,0.01996436,0.027543876,-0.004127635,0.01869922,-0.035824418,-0.014476782,0.0067726145,0.00068870577,-0.0038475664,0.060691666,0.0114424955,0.023641331,0.052713886,0.005490007,0.0026368746,0.018901512,0.02218415,-0.0023487725,-0.026471166,-0.031891894,-0.05499181,-0.021695858,-0.012820981
3aHSDH%MDE7008868_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,0.0044933255,-0.020363336,0.036236044,-0.016784037,0.029770723,-0.010882051,0.03165793,-0.015849933,0.0051533068,0.0066564106,-0.00037882835,-0.025874957,-0.03856952,-0.013407683,0.01806635,0.026713276,0.025301594,-0.009351878,0.027539287,-0.012116977,-0.01382405,0.029684152,0.03049809,-0.005317417,-0.035178166,-0.0061946707,-0.0155962,-0.006504947,0.036078367,0.0008661391,0.024521956,-0.03978801,0.024247274,0.04629149,0.041829534,0.02156484,-0.014629131,0.04527534
3aHSDH%MDE7282987_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,0.0006099595,0.007194671,-0.00654614,-0.038151897,-0.027904807,-0.033745844,-0.03243346,-0.015668193,-0.008018042,-0.01099593,0.01947874,0.022553846,0.010029262,0.009804819,-0.038394906,-0.026124574,-0.021673463,-0.0022978173,-0.045047447,0.015611048,-0.026386296,-0.037614964,-0.047997054,-0.029881068,0.018046595,0.014893111,0.035990827,0.018454397,-0.03062668,-0.031875595,-0.05170606,-0.034219757,-0.043979988,0.0070333206,-0.0035925326,0.006088022,0.009053326,-0.0045708213
3aHSDH%MDE7415347_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,0.005104871,0.0279438,-0.046499643,-0.011428552,-0.05648701,-0.02586289,-0.055671625,-0.0042740824,-0.035938155,-0.03713987,0.017377442,0.008391444,0.0148224905,-0.008490536,-0.055595472,-0.05337348,-0.04513434,-6.7466994e-05,-0.059575364,0.019951358,-0.012200202,-0.062711835,-0.063242406,-0.023271644,-0.007974866,-0.001391519,0.012426235,-0.012282098,-0.05599086,-0.021611748,-0.06462764,-0.004978508,-0.06379389,-0.03045317,-0.033558838,-0.009326232,0.026874857,-0.030613756
3aHSDH%NBI02399_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,-0.008917957,0.00041225142,-0.005553935,-0.0059117544,-0.019749757,-0.01301372,-0.018608851,-0.005491061,-0.004962847,-0.009130141,-0.011503229,0.004962152,0.011205962,0.038607426,-0.02413542,-0.016062116,-0.015552793,-0.006775701,-0.036267165,-0.016346944,-0.015433988,-0.028013205,-0.03620695,-0.027883511,0.025240524,-0.005922373,0.0012977625,0.016481014,-0.030365266,-0.028881289,-0.031588003,-0.008939696,-0.031656004,-0.0003166337,-0.010428209,-0.017261157,0.0040366617,-0.0062394296
3aHSDH%WP_008977467_1_SDR_family_NAD(P)-dependent_oxidoreductase__Faecalimonas_umbilicata_,0.0062576723,-0.038929906,0.06404155,0.0047964696,0.06539841,0.037128303,0.059124082,-0.0032600933,0.046398446,0.044215966,-0.035532285,-0.027976021,-0.0239248,0.02268353,0.06329052,0.059563387,0.06329405,0.0021145942,0.0678364,-0.040496945,-0.0053555113,0.06719263,0.06807927,-0.002668219,0.020908976,-0.008719009,-0.008938745,0.035652388,0.061231274,0.015817726,0.06556657,-0.02086401,0.062334403,0.044378508,0.061195973,0.01874259,-0.031899635,0.050550967
3aHSDH%WP_020436139_1_MULTISPECIES__SDR_family_NAD(P)-dependent_oxidoreductase__Mediterraneibacter_,-0.0057320762,-0.02954215,0.031906318,0.002954685,0.034152023,0.0016111456,0.027720036,-0.0121445395,0.037538826,0.031005917,-0.017497864,-0.018945131,-0.012400402,-0.0061021005,0.03962184,0.02664281,0.023801122,-0.018415496,0.034811832,-0.026048142,-0.0038957102,0.041715525,0.03728202,-0.00013065645,0.013962815,-0.014250592,-0.022574311,0.006162763,0.034657422,0.008228432,0.03624198,-0.012996341,0.04416788,0.018680885,0.034683727,-0.0066669057,-0.035039593,0.010689598
3aHSDH%WP_021919520_1_SDR_family_oxidoreductase__Evtepia_gabavorous_,0.045568857,0.056319512,-0.052414063,0.023563068,-0.05549593,-0.025957055,-0.048357975,0.018236775,-0.058823932,-0.052435145,0.023404716,0.026816584,0.043311574,-0.031767305,-0.048170757,-0.05202816,-0.049346425,0.02416091,-0.05364444,0.042786893,0.02254789,-0.05119833,-0.04479282,0.01075047,-0.042815346,-0.006873275,-0.002819043,-0.037429456,-0.05439064,-0.011064976,-0.053308792,0.020397408,-0.060457993,-0.010768621,-0.04294001,0.03467326,0.06225455,-0.037460614
3aHSDH%WP_037602854_1_3-oxoacyl-ACP_reductase__Streptococcus_sp__oral_taxon_056_,-0.053895764,-0.032247283,0.008319637,-0.015028267,0.0026827496,0.014616184,-0.005426785,-0.01165917,0.03549954,0.036858045,-0.027608786,-0.009157733,-0.0067973947,0.035381407,0.004054116,0.0072578513,0.012081982,-0.031912867,0.009074194,-0.031328965,-0.021690423,-0.00096724794,-4.8252286e-06,-0.01499819,0.05350208,0.0027467802,0.018797122,0.03493161,-0.0016154805,-0.011549521,0.0060386574,-0.0024103466,0.006273033,-0.035446268,-0.004968429,-0.054056503,-0.037566137,-0.0031855248
3aHSDH%WP_044950032_1_SDR_family_NAD(P)-dependent_oxidoreductase__Mediterraneibacter_gnavus_,0.0022916289,-0.04170993,0.08040057,0.0108758,0.063923694,0.037959095,0.05911411,0.019749014,0.067135125,0.057488833,0.001383237,0.0028492245,-0.01997514,0.053174376,0.051001176,0.06431247,0.065545514,0.021724166,0.05088166,-0.025138011,0.0039172275,0.054995745,0.044695903,0.01815385,0.03750167,0.014215535,0.0040565487,0.05357369,0.055980615,0.033746615,0.04252207,-0.009977283,0.053490676,0.05585356,0.08607443,0.0168918,-0.040970635,0.08217869
3aHSDH%WP_087213392_1_MULTISPECIES__SDR_family_NAD(P)-dependent_oxidoreductase__Sellimonas_,-0.016280957,-0.043690275,0.049223647,-0.0066544916,0.055824608,0.0188978,0.048547693,-0.024424866,0.04424365,0.04367035,-0.049882617,-0.046170197,-0.033674896,0.012329611,0.05396054,0.04883216,0.051047593,-0.024423283,0.06640469,-0.05323925,-0.017977342,0.06390572,0.06172578,-0.011093574,0.017137213,-0.022203946,-0.019944174,0.027512966,0.0564981,0.006391104,0.06621944,-0.023501163,0.06094866,0.02492559,0.044227052,-0.014247246,-0.043063346,0.033430904
3aHSDH%WP_104968339_1_3-oxoacyl-ACP_reductase__Streptococcus_pluranimalium_,-0.06805639,-0.037756793,0.005439143,-0.032921482,0.012201978,-0.0005941435,0.017557107,-0.026483156,0.025347378,0.01647752,-0.050767053,-0.039129455,-0.028806984,0.023889437,0.01736765,0.014932046,0.012338809,-0.03859749,0.012085211,-0.049501285,-0.052058153,0.0075728716,0.0072736363,-0.04805044,0.046214152,-0.019345192,-0.009084701,0.026312046,0.009936078,-0.0361824,0.027680995,-0.008486515,0.010114784,-0.028725931,-0.03130275,-0.07148558,-0.03179735,-0.02448971
3aHSDH%WP_117562420_1_SDR_family_NAD(P)-dependent_oxidoreductase__Enterocloster_aldenensis_,0.0194429,0.011243206,-0.0046649445,0.006505783,0.00504376,0.007417758,0.0036472424,0.00014006719,-0.009457796,-0.0057986975,0.0024079685,-0.000409068,-0.00095314713,-0.019028278,0.0069183693,0.006751078,0.0089839995,0.0037671658,0.0071605323,0.008016637,0.017121358,0.0028248357,0.0058912756,0.008029954,-0.018154997,-0.00052000885,0.002237335,-0.009809393,0.0071162446,0.01389639,-0.00562576,0.004194502,-0.0024957105,-0.0155615555,0.005033633,0.013539166,0.007426671,0.0026508328
3aHSDH%WP_191282235_1_SDR_family_oxidoreductase__Pseudolysinimonas_yzui_,-0.06804408,-0.031992722,0.0034043489,0.0014029525,0.0025440361,0.031230925,0.0068325982,-0.0043953904,0.03151749,0.02964134,-0.049277477,-0.016741168,0.0038499085,0.039653312,0.014639769,0.010854732,0.014696616,-0.030943,0.019992843,-0.04725548,-0.02214177,0.015062908,0.0052077896,-0.013661214,0.06374691,0.0013800855,0.0062666778,0.029482516,-0.004906292,-0.022086365,0.023827067,0.019111468,0.016847508,-0.037568167,-0.024459718,-0.06331181,-0.030483495,-0.022929734
3aHSDH%WP_231385278_1_SDR_family_NAD(P)-dependent_oxidoreductase__Candidatus_Stoquefichus_massiliensis_,-0.0035950907,-0.02418634,0.029027881,-0.009622043,0.02245223,0.010929526,0.017140198,-0.009743694,0.029209461,0.020683333,-0.00595768,0.0042269086,-0.0057580452,0.016056456,0.028019069,0.021723885,0.025765633,-0.008716682,0.019805973,-0.011404306,-0.013801043,0.017875778,0.022910334,-0.007991243,0.021233287,0.0064257937,0.010025444,0.024590824,0.021749087,0.008907028,0.0125375185,-0.015916545,0.020356303,-0.004572579,0.033458624,0.0036473852,-0.023906322,0.013997666
3aHSDH%WP_270208025_1_SDR_family_oxidoreductase__Eggerthella_lenta_,-0.0061446405,0.0068239183,-0.011699346,-0.0025724517,-0.02176162,-0.010569491,-0.020257846,-0.00053863274,-0.013505305,-0.006977582,0.009021917,0.022057246,0.010845141,0.012646898,-0.020975163,-0.011487459,-0.013586022,-0.009361849,-0.03429763,0.006892981,-0.0041837827,-0.038421884,-0.04031966,-0.017073812,0.014523603,0.030376656,0.024593344,0.0145226745,-0.019987682,-0.01484133,-0.036984023,-0.0016085379,-0.024517978,-0.031864494,-0.011204729,-0.006469847,0.0034751357,-0.0042957873
3aHSDH%WP_289544896_1_SDR_family_NAD(P)-dependent_oxidoreductase__Enorma_phocaeensis_,-0.0044118986,-0.013725433,0.031482197,0.015960693,0.012983062,0.011943111,0.017347885,0.016338367,0.029917931,0.03274472,0.013232578,0.02088142,0.0056861923,0.031096388,0.009488251,0.021027938,0.026143339,0.012920268,0.010583574,0.0033880263,0.018697187,0.008625664,0.012038639,0.026838286,0.014183921,0.01737638,0.01044198,0.02318029,0.016800387,0.03404359,0.00970091,0.0046460517,0.016352905,0.011593683,0.027455032,0.011213232,-0.011141437,0.027538382
3aHSDH%WP_427737837_1_SDR_family_NAD(P)-dependent_oxidoreductase__Bariatricus_sp__SGI_154_,-0.010059591,-0.02757039,0.037363276,0.010108583,0.03705565,0.01507684,0.042497553,-0.0009211825,0.038314834,0.03562304,-0.016517706,-0.02171485,-0.02960689,0.0029538795,0.040874317,0.032044318,0.04025435,-0.0065519135,0.049360484,-0.023098307,-0.006143555,0.051282547,0.047755275,0.004601544,0.007937179,-0.006298544,-0.012362733,0.028918175,0.05005491,0.025225751,0.042549893,-0.012344588,0.04360373,0.025972573,0.032188524,-0.0054776897,-0.023200719,0.027710984
3bHSDH%GENOME124823_1686,-0.0025701895,-0.03488873,0.06558809,0.026794815,0.057415687,0.06124518,0.056230344,0.030918753,0.05532697,0.046447035,-0.011774532,-0.0057133813,-0.011200829,0.048057362,0.050362233,0.06080595,0.06343356,0.027469063,0.057219263,-0.026771752,0.026212562,0.054109573,0.04277081,0.029721769,0.04208492,0.020900315,0.014584278,0.046128754,0.048346594,0.041874975,0.049625292,0.012230396,0.050652396,0.048396472,0.0611182,0.018982412,-0.028113963,0.06451479
3bHSDH%MBS6646402_1_glucose_1-dehydrogenase__Clostridiaceae_bacterium_,-0.014319484,-0.003216121,-0.016808307,-0.031653307,-0.017249115,-0.029259726,-0.019676762,-0.029350067,-0.020377837,-0.024756959,-0.002317307,-0.0021769486,-0.0013344864,-0.000782225,-0.017573532,-0.018989371,-0.020203702,-0.033241406,-0.028106578,-0.0052156807,-0.028753527,-0.028865466,-0.01885021,-0.03716166,-0.0069579934,-0.0011459559,0.002881754,-0.005412741,-0.01965927,-0.034059245,-0.033966087,-0.02214413,-0.026006715,-0.032560438,-0.014649912,-0.019378383,-0.0047523235,-0.016934155
3bHSDH%MBS6779006_1_aldo_keto_reductase__Eggerthella_sp__,-0.024362221,-0.008569987,-0.005966595,-0.015906481,-0.0064385217,-0.016159473,-0.0067004426,-0.025535874,0.008183833,0.011269498,-0.019411277,-0.00721405,-0.00091951573,0.0022943015,0.0012331484,-0.004707925,-0.012593224,-0.033866018,-0.008237546,-0.017154142,-0.026595982,-0.006054716,-0.006424806,-0.0312173,0.014689828,-0.011969474,-0.010799862,-0.0072961957,-0.0038864496,-0.02251499,0.0025966433,-0.021874478,0.0013867064,-0.025230274,-0.011836442,-0.0392942,-0.01739856,-0.023094004
3bHSDH%WP_100933575_1_SDR_family_NAD(P)-dependent_oxidoreductase___Clostridium__innocuum_,0.011927795,-0.034920286,0.072091185,0.009189704,0.06310785,0.027663196,0.056537546,0.0028993138,0.044282008,0.0346893,-0.016223824,-0.016229419,-0.014737115,0.033056997,0.05328161,0.060258795,0.062500246,0.006608182,0.050466582,-0.030715548,0.0018289101,0.048810102,0.044993456,0.00050995225,0.020717371,0.0048699044,-0.00088133174,0.048958965,0.05678196,0.025941417,0.04469029,-0.014616042,0.046436425,0.06583179,0.06915378,0.025911167,-0.026047554,0.073028326
3bHSDH%WP_186937525_1_glucose_1-dehydrogenase__Eggerthella_hominis_,-0.0056843455,0.02111401,-0.037098836,0.007006596,-0.037584387,-0.0109648295,-0.031359315,0.0006791801,-0.038797986,-0.030039454,0.007907257,0.009446237,0.008415917,-0.003192964,-0.03584072,-0.025886826,-0.028452922,-0.006655276,-0.041774932,0.010326134,0.0016585545,-0.05183153,-0.05019075,-0.010807152,-0.012325785,0.026934464,0.015086715,-0.014156738,-0.031911157,-0.011541427,-0.04315655,0.0095285345,-0.0353383,-0.053266574,-0.030739104,-0.016653292,0.015805824,-0.018148044
5AR%GENOME012336_2253,0.0101136025,0.017655944,-0.021564268,-0.021261988,-0.015859313,-0.026930895,-0.019179508,-0.013348446,-0.030258384,-0.045727916,0.002498132,0.004552638,-0.00087476836,-0.009428879,-0.016949,-0.020917797,-0.02462984,-0.011490329,-0.027883664,0.00821875,-0.021115601,-0.024397481,-0.01909344,-0.023589822,-0.017427165,-0.011044374,-0.010794379,-0.019569758,-0.02306083,-0.034150325,-0.028630745,0.0025367867,-0.026824415,-0.015980115,-0.023659265,-0.0022000067,0.016273016,-0.019526608
5AR%GENOME021742_2120,-0.0067071444,0.0005465543,-0.013153989,-0.021963112,-0.008183269,-0.018164866,-0.015761394,-0.020177038,-0.007881576,-0.00915255,-0.010397893,-0.011594135,-0.010068539,-0.006450555,-0.0071623,-0.015825802,-0.012939827,-0.015230277,-0.012234794,-0.0059879883,-0.015366099,-0.008456893,-0.0082018925,-0.021312945,0.00018708952,-0.024959166,-0.016483448,-0.0027414234,-0.013065487,-0.025032155,-0.012037052,-0.010557942,-0.014891562,-0.00330977,-0.019037463,-0.014718652,-0.00078544277,-0.021077497
5AR%GENOME078645_81,0.006819369,0.005880565,-0.0006468507,-0.004511125,0.0015448623,-0.00991721,0.0011874838,0.0040309345,-0.0031293728,-0.004963083,0.0043910216,-0.00633447,-0.01333316,-0.008649621,-0.002186761,-0.0032443993,-0.0038322974,0.0073699974,0.0020705545,0.007398,0.0002717723,0.0032151232,0.0034036085,0.0030889502,-0.014840202,-0.017331982,-0.021800123,-0.008421085,0.0021217116,-0.0020001123,-0.0022023632,0.00012044039,-0.003964612,0.0060642315,-0.0011597633,0.0023464037,0.0063122953,-0.0006145134
5AR%GENOME084343_2181,0.016113376,0.01343827,0.009394676,0.019456422,-0.008950068,0.0059221685,-0.0065967846,0.0147101255,0.0060913754,0.012663218,0.012286043,0.020391947,0.027552199,0.008301784,-0.008663346,-0.004798542,-0.0004134612,0.012171172,-0.0009184266,0.012319391,0.014083194,-0.00053872383,-0.0007582322,0.013216603,0.004528912,0.007476841,0.006399348,0.009797741,-0.008423544,0.010408443,-0.0019238944,0.010421108,-0.00061636436,0.0241725,0.009296534,0.019002346,0.015517708,0.015428264
5AR%GENOME086572_2986,-0.0075926017,-0.0034590946,-0.012942024,-0.0058659203,-0.014940385,-0.0031025258,-0.021267988,-0.004952195,-0.000784524,-0.00043702842,0.0009429684,-0.00020916693,-0.0017132706,-0.009139771,-0.0072413115,-0.016396884,-0.0111613525,-0.012265112,-0.0068469937,0.0041241683,-0.0046579954,-0.011397302,-0.0046554552,0.00013989196,0.003050439,-0.0028933971,0.005932455,-0.005325302,-0.014289549,-0.0053093852,-0.013750147,-0.003533161,-0.012215451,-0.029512161,-0.004387582,-0.00940574,-0.007045848,-0.015168489
5AR%GENOME140582_2251,-0.053914357,-0.036391154,0.0004011758,-0.052776337,0.002404558,-0.02093608,-0.010641924,-0.04374398,0.022810817,0.015972093,-0.030225478,-0.043358315,-0.045655385,0.0010258701,0.0016022564,-0.0038774598,-0.007846972,-0.055818025,0.00233845,-0.039001536,-0.05569602,-0.0034909188,-0.0077908193,-0.04959011,0.021703353,-0.02669642,-0.024368498,-0.0051650233,-0.002130502,-0.042610813,-0.003408393,-0.03894396,0.0031441776,-0.0492209,0.0035316937,-0.071524255,-0.0550788,-0.014459026
5AR%GENOME142018_414,-0.0017816022,0.012929056,-0.014391774,0.006536974,-0.018620899,-0.00392969,-0.007113105,0.010709192,-0.01618234,-0.00834601,0.0139976265,0.019215642,0.0077007026,0.0016922529,-0.014525613,-0.011473332,-0.018209033,0.013183317,-0.017841468,0.012767837,0.0007799757,-0.015624214,-0.01945026,0.007169566,-0.0047431085,0.014981108,-0.0038889404,-0.012038819,-0.015412283,-0.0061070086,-0.0061661615,0.016209358,-0.0059872866,-0.010803907,-0.016086226,0.0010222145,0.014523644,-0.014093426
5AR%GENOME170052_106,0.006198241,0.0110364305,-0.014945179,-0.023686027,-0.014243167,-0.026944628,-0.022653446,-0.013748873,-0.0153034255,-0.019103728,-0.007424401,-0.010229944,-0.009089989,-0.014082229,-0.013372218,-0.0224358,-0.023771616,-0.014604655,-0.019400476,-0.0004502989,-0.02334353,-0.019687405,-0.01780416,-0.027034735,-0.005202193,-0.03056899,-0.031462796,-0.0134982765,-0.022217488,-0.040841803,-0.018628158,-0.004851754,-0.020620828,-0.006235647,-0.022384526,-0.007985308,0.007273878,-0.023020515
5AR%GENOME179594_130,-0.008454951,0.010319562,-0.043417227,-0.049528167,-0.03371007,-0.028894823,-0.048819717,-0.039664067,-0.021345334,-0.027308397,-0.0010577599,-0.01659317,-0.028205393,-0.035452925,-0.028245475,-0.04467034,-0.037720684,-0.028216446,-0.031223722,0.0022142257,-0.048203133,-0.035768192,-0.03578473,-0.038589817,-0.006026769,-0.028700184,-0.019151175,-0.013244585,-0.040784355,-0.049415298,-0.045609288,-0.020675864,-0.04572036,-0.04042735,-0.034485172,-0.031877745,-0.0004938985,-0.044692107
5AR%GENOME179896_434,-0.004724151,-0.009368257,0.00981684,-0.008295026,0.022595176,-0.0032729306,0.016648855,-0.0164348,0.0026836286,-0.0037471936,-0.020145921,-0.038410988,-0.014875428,-0.01554038,0.018112304,0.012715321,0.0113568595,-0.019784065,0.023586657,-0.018687844,-0.008830887,0.020085886,0.02316876,-0.008397482,-0.015919523,-0.024674144,-0.02510023,-0.013649765,0.020159714,0.001102954,0.025485508,-0.0038434828,0.019345714,0.018118214,0.004343793,-0.011081031,-0.011154098,0.009982587
5AR%HIU55603_1_DUF1295_domain-containing_protein__Candidatus_Gallibacteroides_avistercoris_,0.009705971,0.004147848,0.003910455,0.031928405,0.003930944,0.017776657,0.009119937,0.030558938,0.004859481,0.016236333,-0.0041910564,0.0033517503,0.018765567,-0.002494251,0.010045033,0.011057578,0.012137732,0.022135995,0.010690995,0.0025734717,0.040540837,0.011101117,0.0034944036,0.026683176,0.006367352,-0.00072251237,-0.0036600442,0.0022616656,0.0031388707,0.01645025,0.0085607,0.02760382,0.007024782,0.006051227,0.000860938,0.014754815,0.007867518,0.0038860813
5AR%MBD5276024_1_DUF1295_domain-containing_protein__Bacteroides_sp__,-0.008294323,-0.005708758,0.0025121158,-0.016124902,-0.002151372,-0.012207832,-0.007530406,-0.0144126285,0.011524312,0.008969152,-0.011083713,-0.008187048,0.003326279,0.0015356335,-0.0004992873,-0.0026245008,-0.00086446,-0.018825997,-0.0031676767,-0.010651276,-0.017561262,-0.0046760906,-0.008641417,-0.01732753,0.015073428,-0.014127051,-0.008535125,0.0039642383,-0.00819357,-0.018592613,-0.010498996,-0.0075571234,-0.006844329,-0.012360189,0.0059327395,-0.017507654,-0.011672615,-0.0075890566
5AR%MBP3601379_1_DUF1295_domain-containing_protein__Alistipes_sp__,0.004934119,0.008466584,-0.009094466,-0.014197289,-0.015345353,-0.014133837,-0.023215549,-0.009066816,-0.0058666538,-0.01039298,0.00034134559,0.004206552,0.0017653693,-0.003047875,-0.012773124,-0.021165652,-0.018920155,-0.014252336,-0.015647106,0.004612294,-0.015751457,-0.017237246,-0.012888802,-0.016591145,0.002841607,-0.01346796,-0.009503312,-0.0069594327,-0.020628296,-0.022815954,-0.018431237,-0.004241602,-0.016147088,-0.011481629,-0.009341405,-0.0053738076,0.0025138652,-0.013707649
