Sample,Run_0,Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Mean
CA,0.4146448383268152,0.405802327447145,0.41233172184789657,0.41887250729087955,0.4117050920408461,0.4149701566941972,0.41669387860088614,0.4214379414794392,0.4164759789865892,0.4113046907821972,0.41442391334968914
CDCA,0.40284396354376556,0.40461704663345716,0.4065366209759307,0.4111741224916742,0.40617223010885184,0.4042914832974251,0.4054146645583032,0.4116376031777334,0.4059869113250233,0.40683291055827137,0.4065507556670435
LCA,0.40089683022815165,0.39838345187774604,0.3971127994894854,0.4052185671538685,0.3986711675573319,0.3955258925738979,0.4002820814006328,0.4017405022592235,0.40202993271936033,0.3998257048054276,0.39996869300651255
DCA,0.3903448056235004,0.38010119654937163,0.380577415605238,0.39549514900830574,0.38993742275832255,0.3809126552029504,0.37836277652367445,0.3856830522113933,0.3809240462451818,0.38394010026566855,0.38462786199936067
UDCA,-0.01709501476548539,-0.02015246848784527,-0.008683771194381401,-0.020073343613851023,-0.02088627207933065,-0.015496226870366267,-0.012312614293185831,-0.010913475847928364,-0.011865668991010877,-0.010045919373468182,-0.014752477551685328
