Family,3oxoDCA,3oxoLCA,7oxoDCA,CA,CDCA,DCA,GCA,GCDCA,GDCA,GUDCA,HCA,LCA,TCA,TCDCA,TDCA,UDCA
BaiF%bai_cluster_3%midas_Clostridium_hylemonae_61789%Dorea_sp_89094|KQ236743_13110,0.037542712,0.018532602,0.02643738,0.008369234,-0.02257393,0.043292765,-0.011610632,-0.06323615,0.025195597,0.009480025,0.02690306,0.028687876,-0.024632758,-0.098410785,0.019272558,0.0383922
BaiF%fig|1950825_3_peg_1464|__L-carnitine_dehydratase_(EC_4_2_1_89)____Clostridiales_bacterium_UBA1701_|_1950825_3_,0.043262586,0.019629724,0.013478222,-0.004185728,-0.01650583,0.044026557,0.00207074,0.026675206,0.015722545,-0.05584237,0.008684813,0.051205195,-0.036131997,-0.071217835,-0.010718312,-0.034779962
BaiG%LeChatelierE_2013__MH0251__bin_10_fa_BOBEKBFD_00006__Multidrug_resistance_protein_3,-0.016008368,-0.037874207,-0.0039377464,0.038976345,0.0023206386,-0.013498937,0.010785946,0.001552709,0.0098769,0.03414731,0.0024910355,-0.016459635,-0.0184262,0.042759113,-0.019322282,-0.00030022883
BaiG%MBR4017991_1_MFS_transporter__Clostridia_bacterium_,-0.06293879,-0.04755068,0.05925272,0.06530381,0.07846036,-0.059580013,0.012201115,0.02004294,-0.04669573,0.039539482,0.055114575,-0.0982627,-0.019192187,0.032557543,-0.045686074,0.0537401
BaiG%MDY4488523_1_MFS_transporter__Candidatus_Limivicinus_sp__,0.011269796,0.012835627,-0.051722992,0.00015643438,0.0044978755,0.0044713677,0.047616396,0.048726287,0.0004928537,-0.07049122,-0.037449393,0.029717537,-0.0057874834,0.062058505,-0.04270259,-0.024895074
BaiG%MEE1256339_1_MFS_transporter__Lachnospiraceae_bacterium_,0.017143162,0.02137978,-0.021705871,-0.044092007,-0.001018954,0.03951121,-0.07690325,-0.07361687,0.008032131,-0.050459646,-0.031146057,0.023443803,0.020343566,-0.060351744,0.06902883,-0.03231109
BaiG%bai_cluster_10%midas_Lachnoclostridium_nov_76594%Lachnoclostridium_nov_76594|ERS138182_8080_1_84_3_3097,0.044087343,0.021318274,-0.013234461,-0.01826,-0.04344967,0.051152814,-0.040180814,-0.1150804,0.028768897,-0.025554996,-0.046382595,0.027029729,-0.011948219,-0.05472129,0.0638279,0.0042292215
BaiH%LiJ_2014__MH0370__bin_37_fa_CDDPILMH_00099__NADH_oxidase,0.032830004,0.014142458,0.018011527,0.020190844,-0.06032978,0.042976927,-0.0030384033,-0.007859574,0.023525985,-0.0033243776,-0.025235426,0.03738277,-0.048832588,-0.0638834,-0.011285952,0.038565878
BaiH%MEE0204071_1_FAD-dependent_oxidoreductase__Oscillospiraceae_bacterium_,-0.02675084,0.011006245,0.017112343,-0.002137015,-0.018355295,-0.02608861,-0.040583923,-0.021425705,0.04254988,0.003042681,0.02242866,-0.074454434,-0.019692497,0.032317746,0.014573195,0.034120355
BaiH%MFR3389927_1_7-beta-dihydroxy-3-oxo-5-beta-cholanoyl-CoA_4-oxidoreductase_BaiH___Clostridium__scindens_,0.02281354,0.0398891,-0.021784794,-0.029433407,-0.03246731,0.027080942,-0.018160207,0.0150640495,0.0015614001,-0.020685852,-0.024257917,0.012759222,0.023042832,-0.053781327,0.039416805,-0.028498452
BaiH%Obregon-TitoAJ_2015__NO11__bin_28_fa_ODBMCAMJ_01962__NADH_oxidase,0.06661984,0.047186647,-0.07265151,-0.0665109,-0.05873592,0.058251377,-0.052267443,-0.03203455,0.07843355,0.017065987,-0.06467478,0.04087806,-0.022158189,-0.08586965,0.011046345,-0.077175766
BaiH%bai_cluster_1%midas_Clostridium_hiranonis_61655%Clostridium_hiranonis_61655|NZ_DS995354_308,-0.004371355,-0.044328656,0.028552838,0.041764434,0.038695857,0.007239267,-0.062503815,-0.05208015,0.015919032,0.0029907366,0.02203176,-0.009059021,-0.02749691,-0.0040097833,-0.021645643,0.019865183
BaiH%bai_cluster_11%midas_Romboutsia_sp_25236%Romboutsia_sp_25236|FJTZ01000011_310,-0.062869936,0.00020368949,0.039441824,0.015696941,-0.01449842,-0.03982541,-0.0055620396,-0.034239616,-0.035151243,0.04428829,0.010407971,-0.05338924,0.03749583,-0.008486354,0.08168702,0.06523166
BaiH%bai_cluster_17%midas_Proteocatella_sphenisci_59007%Proteocatella_sphenisci_59007|AUID01000012_928,-0.027858593,-0.0034806028,0.032345068,0.027797097,0.045034494,-0.03396867,-0.007020639,-0.041931104,-0.008058291,0.010460902,0.059941206,-0.0511847,-0.0032469672,-0.0068076276,-0.026507776,0.019103516
BaiH%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_836,0.07331496,0.058125664,-0.048028335,-0.050640177,-0.06014656,0.09053187,-0.107061386,-0.09374221,0.075206935,-0.08230894,0.037409786,0.0666348,-0.06716106,-0.07071588,0.07843347,-0.010511112
BaiH%bai_cluster_3%midas_Clostridium_hylemonae_61789%Clostridium_hylemonae_61789|NZ_GG657759_22762,0.057674114,0.024301851,-0.043056503,-0.03843109,-0.05281356,0.050422247,-0.033577196,-0.036115058,0.04123095,0.031205494,-0.09796436,0.022208111,0.017283862,-0.04977479,0.001009466,-0.035319246
BaiI%LiJ_2014__MH0370__bin_37_fa_CDDPILMH_01838__hypothetical_protein,0.0068517476,-0.05956636,0.06257995,0.04950203,0.018295942,0.006389433,0.051085316,0.0485975,-0.0025424631,0.0066577536,-0.06518321,0.01888635,-0.0047722007,-0.017989121,-0.07042778,-0.03169241
BaiI%LiJ_2014__V1_FI04__bin_94_fa_MJMNNJHI_00331__hypothetical_protein,-0.023257006,0.004296351,-0.039141446,-0.04694245,0.013632583,-0.03163556,0.0071196198,0.10986846,-0.04342028,0.045095224,-0.0035582918,-0.024990661,0.0055201487,0.08092485,-0.048696395,-0.008488666
BaiI%QinJ_2012__CON-070__bin_41_fa_AAAKDJOM_00400__hypothetical_protein,0.014208726,0.016710412,-0.016592387,-0.029885123,0.00054364663,0.02189047,-0.0076533784,0.0040874593,0.025025506,-0.04605407,0.0058751847,0.0199141,-0.013560859,-0.003022679,0.034097187,-0.076232225
BaiI%WP_279004450_1_nuclear_transport_factor_2_family_protein__partial___Clostridium__scindens_,0.0067335595,0.009456427,-0.036527194,-0.05821013,-0.029687507,0.037321113,-0.05047922,-0.032475818,0.018976752,-0.035232604,-0.0032358703,0.015734667,-0.021327732,-0.011013603,0.062048208,-0.0030110932
BaiI%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000003_2059,-0.011613583,0.019072577,0.0009580732,-0.043922164,-0.021701274,0.024355317,-0.04108316,-0.06142263,0.028818924,-0.06915054,0.024043204,0.00043699399,0.025873289,-0.04054942,0.087108225,0.0076161395
