Family,CA,CDCA,DCA,LCA,UDCA
5AR%GENOME170052_106,-0.016501956,-0.016924469,0.0116749415,0.0211973,-0.0066561806
5AR%HIU55603_1_DUF1295_domain-containing_protein__Candidatus_Gallibacteroides_avistercoris_,0.041206706,0.037985895,-0.034037326,-0.04053995,0.003957382
5AR%MBD5276024_1_DUF1295_domain-containing_protein__Bacteroides_sp__,0.011242199,0.01375995,-0.018449811,-0.011738411,0.013105618
5AR%MBP3601379_1_DUF1295_domain-containing_protein__Alistipes_sp__,-0.01746341,-0.013546723,0.012143982,0.015468247,0.002211388
5AR%MBQ5678765_1_DUF1295_domain-containing_protein__Rikenellaceae_bacterium_,-0.00020598015,0.00045336247,0.013406293,0.004482171,-0.03341456
5AR%WP_099292233_1_MULTISPECIES__DUF1295_domain-containing_protein__Butyricimonas_,0.012530813,0.013045246,-0.014677202,-0.019114949,0.021551305
5AR%WP_346709278_1_DUF1295_domain-containing_protein__Phocaeicola_salanitronis_,0.028179541,0.025768738,-0.030014133,-0.022575857,0.003450171
5AR%WP_418203978_1_DUF1295_domain-containing_protein__Bacteroides_sp__,0.030605506,0.026422203,-0.035684027,-0.025023036,0.012522004
5BR%HIX74022_1_NADH_flavin_oxidoreductase__Candidatus_Parabacteroides_intestinipullorum_,0.027198723,0.02519458,-0.027992511,-0.023202887,0.004317222
5BR%MBO7234306_1_NADH_flavin_oxidoreductase__Paludibacteraceae_bacterium_,-0.023037337,-0.021791425,0.015300852,0.026100276,-0.0024969964
5BR%MCQ2066925_1_NADH_flavin_oxidoreductase__Bacteroidaceae_bacterium_,0.04536358,0.048044696,-0.030555181,-0.034344967,-0.039492715
5BR%MDD6582580_1_NADH_flavin_oxidoreductase__Bacteroidales_bacterium_,0.01683487,0.01994105,-0.025512956,-0.021081135,0.02479303
5BR%MEI7492181_1_NADH_flavin_oxidoreductase__Bacteroidota_bacterium_,0.018538637,0.021553686,-0.02249136,-0.018382357,0.007688017
5BR%MFO0559492_1_NADH_flavin_oxidoreductase__Polyangiales_bacterium_,-0.024952915,-0.023761695,0.031593625,0.029996775,-0.032060668
