Family,CA,CDCA,DCA,LCA,UDCA
5AR%GENOME084343_2181,-1.0,-1.0,1.0,1.0,-0.5707542
5AR%GENOME086572_2986,1.0,0.785059,0.938846,-0.4809994,-1.0
5AR%GENOME107567_81,0.76825815,1.0,-1.0,-0.1373375,-1.0
5AR%GENOME140582_2251,-0.41541436,-0.8540416,0.7884976,0.03989852,0.6741624
5AR%GENOME142018_414,-1.0,-1.0,0.83619404,1.0,0.12512289
5AR%GENOME170052_106,-1.0,0.04321543,-1.0,0.076428935,1.0
5AR%GENOME179594_130,1.0,1.0,0.06540458,-0.8929009,-1.0
5AR%GENOME179896_434,1.0,1.0,-0.3124529,-1.0,-1.0
5AR%HIU55603_1_DUF1295_domain-containing_protein__Candidatus_Gallibacteroides_avistercoris_,1.0,1.0,-1.0,-0.8381797,-1.0
5AR%MBP3601379_1_DUF1295_domain-containing_protein__Alistipes_sp__,-1.0,-1.0,0.34613124,1.0,0.2615294
5AR%MBR4740186_1_DUF1295_domain-containing_protein__Bacteroidales_bacterium_,-1.0,-1.0,1.0,1.0,0.4649054
5AR%MCH5217706_1_DUF1295_domain-containing_protein__Muribaculaceae_bacterium_,-1.0,-1.0,1.0,1.0,-0.3083179
5AR%MCR5660240_1_DUF1295_domain-containing_protein__Bacteroidales_bacterium_,1.0,1.0,-1.0,-1.0,-1.0
5AR%WP_005657188_1_DUF1295_domain-containing_protein__Bacteroides_stercoris_,-0.7135128,-0.9741281,0.55444545,1.0,-1.0
5AR%WP_300108487_1_DUF1295_domain-containing_protein__uncultured_Alistipes_sp__,-1.0,-1.0,1.0,1.0,0.24719259
5AR%WP_302729833_1_DUF1295_domain-containing_protein__Bacteroides_sp__ET489_,0.6931054,1.0,-1.0,-1.0,1.0
5AR%WP_346709278_1_DUF1295_domain-containing_protein__Phocaeicola_salanitronis_,1.0,0.6216989,-1.0,-1.0,0.0195345
5AR%WP_418203978_1_DUF1295_domain-containing_protein__Bacteroides_sp__,-0.07089101,1.0,-0.054802194,-0.4358002,-0.54339844
5BR%GENOME006024_4796,-0.65120286,-0.5892357,1.0,1.0,-1.0
5BR%GENOME141824_1849,1.0,1.0,-1.0,-1.0,-1.0
5BR%HIX74022_1_NADH_flavin_oxidoreductase__Candidatus_Parabacteroides_intestinipullorum_,-1.0,-1.0,1.0,0.11871589,1.0
5BR%MBO4402754_1_NADH_flavin_oxidoreductase__Bacteroidales_bacterium_,0.80838245,0.6833183,-0.6244518,-1.0,0.8732374
5BR%MBO7234306_1_NADH_flavin_oxidoreductase__Paludibacteraceae_bacterium_,-0.38711715,-0.13180394,0.20228672,1.0,-1.0
5BR%MBO8446450_1_NADH_flavin_oxidoreductase__Candidatus_Enterocola_intestinipullorum_,-0.49413788,1.0,-0.8672083,0.24585031,-0.5630461
5BR%MBQ8101082_1_NADH_flavin_oxidoreductase__Paludibacteraceae_bacterium_,-0.43647337,-0.39248022,0.35291803,-0.74748737,1.0
5BR%MCD8287651_1_NADH_flavin_oxidoreductase__Porphyromonadaceae_bacterium_,0.5771862,1.0,-1.0,-0.5102412,0.2836699
5BR%MCF0197806_1_NADH_flavin_oxidoreductase__Bacteroidaceae_bacterium_,1.0,1.0,-1.0,-1.0,-1.0
5BR%MCQ2066925_1_NADH_flavin_oxidoreductase__Bacteroidaceae_bacterium_,-0.93036944,-1.0,1.0,0.29769474,1.0
5BR%MCQ2271787_1_NADH_flavin_oxidoreductase__Bacteroidales_bacterium_,-0.36145487,1.0,-1.0,-1.0,1.0
5BR%MDD5892138_1_NADH_flavin_oxidoreductase__Bacteroidales_bacterium_,-0.34230575,-1.0,1.0,1.0,-1.0
5BR%MDD5962634_1_NADH_flavin_oxidoreductase__bacterium_,1.0,1.0,-0.62204796,-1.0,-1.0
5BR%MEI7492181_1_NADH_flavin_oxidoreductase__Bacteroidota_bacterium_,1.0,1.0,-1.0,-1.0,-0.6603152
5BR%MEZ3591839_1_NADH_flavin_oxidoreductase__Muribaculaceae_bacterium_,-1.0,-1.0,1.0,1.0,0.32658416
5BR%WP_182654491_1_NADH_flavin_oxidoreductase__Alistipes_indistinctus_,1.0,1.0,-1.0,-1.0,1.0
5BR%WP_250710077_1_NADH_flavin_oxidoreductase__Bacteroides_fragilis_,1.0,1.0,-1.0,-1.0,-1.0
5BR%WP_259010233_1_NADH_flavin_oxidoreductase__Parabacteroides_distasonis_,0.30206797,1.0,0.806909,0.19007403,-1.0
5BR%WP_279088787_1_NADH_flavin_oxidoreductase__Alistipes_putredinis_,-1.0,-1.0,1.0,1.0,0.6126181
5BR%WP_295936477_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,-1.0,-1.0,1.0,1.0,-0.07865138
5BR%WP_300285921_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,1.0,0.35631415,-0.49197766,-0.79396725,-1.0
5BR%WP_302380465_1_NADH_flavin_oxidoreductase__uncultured_Alistipes_sp__,-0.6099068,-0.51297176,0.5051598,1.0,-1.0
5BR%WP_394671717_1_NADH_flavin_oxidoreductase__Muribaculum_sp__,-0.5221827,1.0,-0.8743493,-1.0,1.0
5BR%WP_418992344_1_NADH_flavin_oxidoreductase__Alistipes_sp__,-1.0,-1.0,0.9861504,1.0,0.44433042
7aHSDH%EOW9602512_1_SDR_family_NAD(P)-dependent_oxidoreductase__Escherichia_coli_,1.0,1.0,-1.0,-1.0,-1.0
7aHSDH%GENOME011662_3430,-0.32689884,-1.0,1.0,0.51585054,-0.32192597
7aHSDH%GENOME067790_2714,-0.67423356,-0.7395053,-1.0,-1.0,1.0
7aHSDH%GENOME086444_1757,-0.5982819,-1.0,1.0,1.0,-1.0
7aHSDH%GENOME103762_694,-0.4114271,-1.0,1.0,1.0,-1.0
7aHSDH%GENOME150027_3593,1.0,1.0,-1.0,-1.0,0.13622762
7aHSDH%GENOME215422_1346,1.0,1.0,-1.0,-1.0,0.8609933
7aHSDH%HAY2965420_1_SDR_family_oxidoreductase__Escherichia_coli_,1.0,1.0,-1.0,-1.0,-1.0
7aHSDH%HEX5818085_1_7-alpha-hydroxysteroid_dehydrogenase__Gemmatimonadales_bacterium_,-0.38332346,-1.0,1.0,0.7659552,-0.45857823
7aHSDH%MBHC130__Clostridiales_bacterium_1_7_47FAA_,0.675524,0.67970073,-0.09017126,-0.9093725,-0.10683307
7aHSDH%MCI7810995_1_SDR_family_oxidoreductase__Clostridiales_bacterium_,-1.0,0.02981583,0.387077,0.86705655,-0.0672764
7aHSDH%MEO8122524_1_7-alpha-hydroxysteroid_dehydrogenase__Burkholderiales_bacterium_,1.0,1.0,-1.0,-1.0,-1.0
7aHSDH%WP_025075670_1_7alpha-hydroxysteroid_dehydrogenase__Bacteroides_faecichinchillae_,0.9991931,1.0,0.06887814,0.98581904,-1.0
7aHSDH%WP_071121323_1_7alpha-hydroxysteroid_dehydrogenase__Romboutsia_timonensis_,1.0,1.0,-1.0,-1.0,0.6194455
7aHSDH%WP_288686302_1_SDR_family_NAD(P)-dependent_oxidoreductase__partial__uncultured_Bacteroides_sp__,-0.5948767,-0.9258217,1.0,0.27419513,-0.31831452
7bHSDH%GENOME075272_507,0.6925384,1.0,-1.0,-1.0,1.0
7bHSDH%WP_394860677_1_7beta-hydroxysteroid_dehydrogenase__Mediterraneibacter_gnavus_,1.0,0.992685,-1.0,-1.0,1.0
