RENAME,Run_0,Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Mean
LCA,0.4204800559688056,0.4921900881714456,0.4571704888010947,0.46615224749735074,0.47093634577198873,0.4632324042923136,0.4831321954381308,0.4192701420825745,0.5075506445672191,0.4777451978970544,0.46578598104879776
CDCA,0.318380196919658,0.36506682305009414,0.3688138522793913,0.37741905614370813,0.376021893679846,0.3684743356276428,0.4003209975616531,0.32152844223587146,0.4305338642139161,0.38792555325781664,0.37144850149695974
CA,0.30162042038334513,0.31392738459005937,0.3461629474160725,0.3002746998364147,0.28685453254730087,0.2380361533792195,0.30801773717295794,0.28941016698046235,0.368468162597611,0.360352685782483,0.31131248906859266
DCA,0.18896467997983474,0.2393242589791866,0.3063180962375382,0.30766381678446864,0.2889327859913372,0.2811136146177351,0.28128440178194797,0.24169058715803984,0.35541631943372737,0.32402028869203775,0.28147288496558537
UDCA,0.14287272240912785,0.20076957107729662,0.16590841281109497,0.1626264185108594,0.14819387429653177,0.19059847526158213,0.1831414549831785,0.19229194316697018,0.17177279134129653,0.1628692243587765,0.17210448882167145
